
[00:00:00.000 --> 00:00:05.360]   For a while, I've been fascinated by how our gut microbiome can have such a visible impact on our
[00:49:45.320 --> 00:49:51.880]   going to tolerate milk. And there's not much reason for an adult to drink milk. Because, again, milk is
[00:49:51.880 --> 00:49:58.920]   what allows a little small calf to grow into a big, huge dairy cow really quickly. So, I mean, if you're
[00:49:58.920 --> 00:50:05.880]   trying to put weight on quickly, you know, milk has a lot of sugar in it, etc. That could be something
[00:50:05.880 --> 00:50:11.880]   reasonable. But milk is a health food, not so much. It's very calorie dense, has a lot of sugar in it,
[00:50:11.880 --> 00:50:19.080]   and isn't really contributing much in terms of calcium and so on. What we find is that eating
[00:50:19.080 --> 00:50:24.600]   green leafy vegetables and small bone fish like salmon and sardine is more useful than having dairy
[00:50:24.600 --> 00:50:25.880]   for growing strong bones.
[00:50:25.880 --> 00:50:31.480]   This episode is brought to you by Built Rewards, which is an amazing points program with so many ways to earn,
[00:50:31.480 --> 00:50:36.040]   including on your rent, where you don't even need to check with your landlord. So, let me explain.
[00:50:36.040 --> 00:50:41.000]   First, there's no cost to join Built. And as a member, you'll earn valuable points on rent and on your
[00:50:41.000 --> 00:50:46.280]   everyday spending. Built points can be transferred to your favorite hotels and airlines and even the ones you
[00:50:46.280 --> 00:50:52.280]   haven't heard of. There are over 500 airlines and 700,000 hotels and properties around the world you can
[00:50:52.280 --> 00:50:58.040]   redeem your Built points toward. Points can be redeemed towards a future rent payment and unique experiences that
[00:50:58.040 --> 00:51:02.600]   only Built members can access. So, if you're not earning points on rent, my question is,
[00:51:02.600 --> 00:51:08.920]   why not? Start earning points on rent you're already paying by going to chrishutchins.com/built.
[00:51:08.920 --> 00:51:15.400]   That's chrishutchins.com/built, B-I-L-T. Make sure to use our URL so they know we sent you.
[00:51:15.400 --> 00:51:21.160]   chrishutchins.com/built or the link in the description to start earning points on your rent payments today.
[00:51:21.160 --> 00:51:25.320]   I have one more topic that I was surprised didn't come up earlier. When we were talking about
[00:51:25.320 --> 00:51:29.720]   the symptoms, you know, you went through the symptoms of reflux, the symptoms of bloating.
[00:51:29.720 --> 00:51:34.760]   We're pretty far in this conversation. We haven't talked a lot about poop. It's not not a common topic
[00:51:34.760 --> 00:51:39.480]   on the show, but you mentioned a couple of times like, oh, you want to make sure you have healthy
[00:51:39.480 --> 00:51:46.840]   poop. I don't think most people know what that is. So maybe we can do a quick rapid round and run through
[00:51:46.840 --> 00:51:49.480]   what people should be knowing and thinking and doing about their poop.
[00:51:49.480 --> 00:51:56.520]   Fantastic. Before we do that, I asked Mel Robbins this when I was on her podcast last year.
[00:51:56.520 --> 00:52:00.760]   I asked Dan Harris this when I was on his podcast a few weeks ago. And I'm going to ask you,
[00:52:00.760 --> 00:52:05.080]   tell us about your bowel movements, Chris. I'll tell you, Dan got super uncomfortable.
[00:52:05.080 --> 00:52:10.200]   He turned bright red. But I think you can tell us. Are you like an everyday kind of guy? Morning?
[00:52:10.200 --> 00:52:16.120]   I am not as consistent in that. Like, I don't have a time where it's like, oh, it's like an hour after
[00:52:16.120 --> 00:52:21.480]   breakfast. That's the time. But I would say definitely feels like an everyday kind of thing,
[00:52:21.480 --> 00:52:26.360]   but not a three times a day kind of thing. It wouldn't feel alarming to me if a day went by
[00:52:26.360 --> 00:52:30.520]   without a bowel movement. Like, I wouldn't be like, oh my gosh, what's wrong? But mostly because
[00:52:30.520 --> 00:52:34.760]   I think it's, it's not so regimented in time that I don't even know if I would notice.
[00:52:34.760 --> 00:52:37.480]   And is there some ease associated with it?
[00:52:37.480 --> 00:52:40.840]   It's a much quicker thing. Like I know some people love to just go and, you know,
[00:52:40.840 --> 00:52:44.840]   sit and play around and, you know, check the news and read a book. I'm like in, out.
[00:52:44.840 --> 00:52:51.800]   So you have just described stool nirvana. So we eat every day. We should be pooing every day,
[00:52:51.800 --> 00:52:56.200]   but you can miss a day here and there. If you're a five times a week or a six times a week,
[00:52:56.200 --> 00:53:01.160]   that's perfectly fine. If you're a twice a day or even a three times a day, that's fine too.
[00:53:01.160 --> 00:53:06.520]   If the consistency is pretty good. One of the things you said is really key,
[00:53:06.520 --> 00:53:11.320]   which is your in and out. The worst thing is to take your phone in or a magazine or something,
[00:53:11.320 --> 00:53:16.040]   because you're training your bowels. Your bowels actually have nerve cells. We talk about the second
[00:53:16.040 --> 00:53:20.600]   brain in the gut, the enteric nervous system. And our, our gut has about seven times as many
[00:53:20.600 --> 00:53:25.240]   nerve cells as our spinal cord, not as much as our central nervous system. So it's a very well
[00:53:25.240 --> 00:53:29.800]   innervated organ and it's very sensitive to training. Think of potty training with kids,
[00:53:29.800 --> 00:53:35.960]   right? And so if you go in there with your phone or a book every time, what you're training your gut
[00:53:35.960 --> 00:53:40.840]   to do is to take your time. You're saying, oh yeah, we got all day. We're reading the news feed,
[00:53:40.840 --> 00:53:44.600]   take your time. So you never want to go in there with anything. You want to get in there,
[00:53:44.600 --> 00:53:49.080]   you want to get on the john, you want to try and push something out, or ideally you have the urge.
[00:53:49.080 --> 00:53:54.120]   You can give that a couple of tries. If nothing happens, you want to leave and then come back.
[00:53:54.280 --> 00:54:00.120]   And in terms of what the stool should look like, one of my favorite podcast episodes was mama jama
[00:54:00.120 --> 00:54:05.880]   poos. It is, if you want to know how to have a mama jama poo, this is an episode to listen to,
[00:54:05.880 --> 00:54:13.320]   including size. You want the stool to be about the size of a banana, ideally. Now it might not all be in
[00:54:13.320 --> 00:54:18.040]   one piece. It could be like, okay, here's three parts and you put it all together and it's about the size
[00:54:18.040 --> 00:54:24.360]   of a banana. And the reason that's important is not just because of elimination and how important
[00:54:24.360 --> 00:54:29.320]   that is for our body to detoxify and eliminate. It's because there's a really strong correlation
[00:54:29.320 --> 00:54:36.680]   between size of stool and colon cancer risk. And colon cancer is now the second leading cause of cancer
[00:54:36.680 --> 00:54:43.400]   deaths in women under 50 and the number one in men, in men under 50 and it's prostate higher
[00:54:43.400 --> 00:54:48.440]   up. So we're seeing this, you know, alarming increase in colon cancer in young people. And
[00:54:48.440 --> 00:54:54.520]   it's probably due to lots of stuff. I'm sure the food is contributing, but having a large bowel
[00:54:54.520 --> 00:55:01.160]   movement about the size of a banana is really protective against colon cancer because it means
[00:55:01.160 --> 00:55:05.320]   that you have sufficient fiber in your diet that you're having this really good elimination. And you
[00:55:05.320 --> 00:55:10.600]   want it to be a good chocolatey color, like not necessarily a dark chocolate, and you want it to have some
[00:55:10.600 --> 00:55:16.840]   form. It's okay if it breaks apart, but you don't want it, when it falls into the bowl, it should retain
[00:55:16.840 --> 00:55:22.600]   its form. It shouldn't then fall apart. And you know, a little on the soft side is good. It's totally normal to
[00:55:22.600 --> 00:55:28.120]   see a little flex of fibrous foods. Like if you're, you know, had a big kale salad the night before and
[00:55:28.120 --> 00:55:32.920]   you see a little bit of green, that's totally normal. If you are having diarrhea and you're
[00:55:32.920 --> 00:55:39.000]   seeing undigested food, like rice grains and stuff, that's a problem. That means that maybe you're not
[00:55:39.000 --> 00:55:43.160]   digesting the food properly. Maybe you're not absorbing it properly, or maybe the transit time
[00:55:43.160 --> 00:55:48.600]   is too fast. It could be any one of those things, but it's okay to see some vegetable matter, particularly
[00:55:48.600 --> 00:55:55.320]   if you're a, if you're a good fiber eater and position is really important. So the ideal position
[00:55:55.320 --> 00:56:01.000]   for having the stool shoot out, if you're bendy, you could actually sit back on the toilet and then put
[00:56:01.000 --> 00:56:06.360]   your feet up on the front of the toilet bowl. Because when you do that, you're adjusting the angle of the
[00:56:06.360 --> 00:56:12.440]   puborectalis muscle and you open up the angle and it really allows the stool to release. It's also the
[00:56:12.440 --> 00:56:16.600]   much better position for childbearing too. We're supposed to be squatting. We're not supposed to,
[00:56:16.600 --> 00:56:21.160]   you know, be lying on our backs, but that that's for another episode. And so when we look at countries,
[00:56:21.160 --> 00:56:25.720]   like countries, again, that are less developed, like parts of sub-Saharan Africa and Southeast Asia,
[00:56:25.720 --> 00:56:32.280]   where people still squat a lot over, you know, when, when I was in Turkey two years ago and a lot of the
[00:56:32.280 --> 00:56:39.320]   bathrooms in Istanbul, you had this sort of Western stall, but then you also had the option of a stall with
[00:56:39.320 --> 00:56:46.120]   a hole and you could squat over it. And trust me, there is an art to that, but squatting like that
[00:56:46.120 --> 00:56:48.440]   is much more efficient for getting the stool out.
[00:56:48.440 --> 00:56:53.720]   Any other tips. If people are like, I'm not, I'm not at Nirvana yet. Um, you know, you said fiber,
[00:56:53.720 --> 00:56:58.520]   you said hydration. Yeah. Well, the hydration one, I mean, you obviously want to be hydrated all
[00:56:58.520 --> 00:57:03.080]   through the day, but this one is really important. My husband and I have been married almost 25 years.
[00:57:03.080 --> 00:57:08.360]   And the other day I did this and I said to him, I was like, you know, when you drink this chug a whole
[00:57:08.360 --> 00:57:12.440]   bunch of water in the morning before you go, it really helps the stool could come out. And he got pissed.
[00:57:12.440 --> 00:57:17.400]   He was like, we've been married almost 25 years and you're just telling me that now, but keep a bottle
[00:57:17.400 --> 00:57:21.960]   of water by your bed. That's like 20 ounces and chug it in the morning, right. When you get up before
[00:57:21.960 --> 00:57:29.720]   your feet hit the ground, what that does is it triggers something called the gastrocolic reflex.
[00:57:29.720 --> 00:57:36.200]   And the gastro meaning stomach colic, meaning colon reflex is a reflex where the first thing that's in
[00:57:36.200 --> 00:57:41.800]   your stomach in the morning, it sends a chemical signal to the bottom of your digestive tract,
[00:57:41.800 --> 00:57:47.000]   your colon saying, okay, food is coming in time to empty out and the colon starts to contract.
[00:57:47.000 --> 00:57:52.040]   And that helps to give you that signal. So a lot of people find with coffee, right? And they think
[00:57:52.040 --> 00:57:57.560]   coffee helps them go and it does. But for a lot of people, it's just because coffee is the first thing
[00:57:57.560 --> 00:58:03.480]   that they're having. If they were having, you know, some water or something, the reason I recommend
[00:58:03.480 --> 00:58:08.440]   the large volume is that that will really distend your stomach. And that really helps to trigger the
[00:58:08.440 --> 00:58:12.760]   gastrocolic reflex. A sip of coffee or tea may not do it. And you don't obviously don't want
[00:58:12.760 --> 00:58:18.760]   to chug 20 ounces of coffee in the morning. I don't recommend that. But if you really fill your
[00:58:18.760 --> 00:58:25.000]   stomach with water, 20 ounces where you're like, ooh, my stomach is quite full now, you're much more
[00:58:25.000 --> 00:58:29.080]   likely to trigger that gastrocolic reflex. So if you're somebody who tends to be a bit sluggish in
[00:58:29.080 --> 00:58:33.320]   the morning with the bowel movements, and you're like, oh, I think I have to go, but I'm not sure I
[00:58:33.320 --> 00:58:40.440]   have to go, try that chugging, and then go. And you will see it will likely trigger that gastrocolic
[00:58:40.440 --> 00:58:45.080]   reflex. So the combination for stool nirvana in the morning would be, of course, the night before,
[00:58:45.080 --> 00:58:50.360]   you've had a lot of fiber that day. And then in the morning, you chug your 20 ounces of water,
[00:58:50.360 --> 00:58:54.040]   and then you get in there and you put your feet up, that can make a huge difference.
[00:58:54.040 --> 00:58:59.160]   And you said the night before, is that the general timeframe? Is it like 12 hours from eating?
[00:58:59.160 --> 00:59:05.800]   Really the day before, the transit time can be anywhere from 12 to 48 hours. So I should have said
[00:59:05.800 --> 00:59:10.720]   earlier would be better. So if you have like a huge fibrous lunch, that would be great. And a lighter
[00:59:10.720 --> 00:59:16.640]   dinner. For a lot of people who are experiencing bloating or constipation or just abdominal discomfort,
[00:59:16.640 --> 00:59:21.480]   calorie shifting where you're having a bigger breakfast and lunch and a lighter dinner will really help
[00:59:21.480 --> 00:59:27.400]   because the digestive tract functions in concert with a light dark cycle, the circadian rhythm. So
[00:59:27.400 --> 00:59:32.760]   once the sun sets, your GI tract really slows down. And so if you're having your biggest meal
[00:59:32.760 --> 00:59:37.720]   at dinnertime, you're likely to be uncomfortable, that food isn't really getting digested, maybe it's
[00:59:37.720 --> 00:59:42.360]   triggering some reflux. So ideally, your big fiber load should be a bit earlier in the day at breakfast
[00:59:42.360 --> 00:59:42.840]   and lunch.
[00:59:42.840 --> 00:59:49.480]   Okay, we talked about bloating. But what about gas either from either side? How does that fit in?
[00:59:49.480 --> 00:59:56.440]   I really like to think about gas as good gas versus bad gas. Good gas is, I had lentils and Brussels
[00:59:56.440 --> 01:00:04.960]   sprouts for dinner. And you know, now I have gas. And that is because those foods have a lot of poorly
[01:00:04.960 --> 01:00:09.580]   digestible fiber. And we don't have the enzymes. So for example, if you look at something like beans,
[01:00:09.580 --> 01:00:14.820]   there is an enzyme alpha-1 galactosidase. We don't make it. And that's because the beans,
[01:00:14.820 --> 01:00:19.220]   the fiber in the beans is really there to feed our gut bacteria. The idea is that, you know,
[01:00:19.220 --> 01:00:25.800]   we absorb what we can. The gut bacteria ferment the fiber, the poorly digestible or indigestible fiber,
[01:00:25.800 --> 01:00:31.140]   and then they make all these important things, the short-chain fatty acids, etc. So you're going to get
[01:00:31.140 --> 01:00:37.120]   some gas with that. That's different from the gas you get from, oh, I ate a bunch of sugar-free candy,
[01:00:37.120 --> 01:00:43.180]   and now I like have pain and feel terrible. Or I'm severely lactose intolerant. And that gas is
[01:00:43.180 --> 01:00:50.480]   usually accompanied by like queasiness and, you know, you just, you don't feel good. So there's a
[01:00:50.480 --> 01:00:55.660]   distinction there. And when people will say to me, well, you know, I love beans and I know they're good
[01:00:55.660 --> 01:01:00.460]   for me. When I eat them, I have gas. I usually recommend, well, eat a little bit less. Eat them
[01:01:00.460 --> 01:01:04.800]   earlier in the day. Make sure you're soaking them before you cook them. You can cook them with a sea
[01:01:04.800 --> 01:01:10.700]   vegetable like kombu. Those are all things that can help. But I would never recommend somebody
[01:01:10.700 --> 01:01:15.980]   completely stop eating beans because they have gas because you're supposed to have some gas with beans.
[01:01:15.980 --> 01:01:19.160]   And is gas actually a problem or is it more like a cultural problem?
[01:01:19.160 --> 01:01:24.560]   It's more of a cultural problem, although it can be painful, Chris. A lot of the gas that I see is
[01:01:24.560 --> 01:01:29.280]   because people are constipated. So they're not overproducing gas in their GI tract. They're just
[01:01:29.280 --> 01:01:33.980]   plugged down below. And that can happen even if somebody's having a bowel movement every day.
[01:01:33.980 --> 01:01:39.460]   They can still be constipated because what they're having is incomplete evacuation. They're going,
[01:01:39.460 --> 01:01:43.780]   but it's just a little small stool and they've still got a plug of stool there in the rectum.
[01:01:43.780 --> 01:01:49.680]   And the gas that would normally just be dissipating out where you wouldn't even feel it is now all
[01:01:49.680 --> 01:01:55.160]   plugged up in there and now they're uncomfortable. So gas is rarely a problem. I mean, I don't think in
[01:01:55.160 --> 01:02:01.260]   my 30 plus years I've ever had a medical emergency of gas. Although if somebody has a narrowing in
[01:02:01.260 --> 01:02:05.620]   their intestine, a stricture, we can see that after surgery. We can see it in people who have
[01:02:05.620 --> 01:02:10.800]   Crohn's disease. Somebody has colon cancer. You can have a buildup of gas that can be quite an urgent
[01:02:10.800 --> 01:02:17.520]   situation. But the average person, there's no gas emergency. And one of the rules of thumb is if you
[01:02:17.520 --> 01:02:22.460]   can let it out, you should. You don't want to hold it in like that. That's really not good for your GI
[01:02:22.460 --> 01:02:29.280]   track. So excuse yourself, go to the bathroom, try and let it rip. That's definitely good. And if you're
[01:02:29.280 --> 01:02:36.200]   having a lot of gas, even just all the time, not with beans or kale or things like that, think about
[01:02:36.200 --> 01:02:42.320]   whether your bowel movements could need a little enhancement. Because if you're not emptying fully,
[01:02:42.320 --> 01:02:48.200]   you may be experiencing more gas just because of that plug at the bottom that's not allowing things to
[01:02:48.200 --> 01:02:54.120]   release. And if that's not the case, is this where aerophasia, if I'm getting it right, could play a
[01:02:54.120 --> 01:02:59.920]   role here? Or for someone who's like, no, bowels are great, feel like I'm emptying lots of gas, what could
[01:02:59.920 --> 01:03:06.560]   that be? Absolutely. I'm so glad you mentioned that. Aerophasia refers to air swallowing, aero, air, and
[01:03:06.560 --> 01:03:12.660]   phasia swallowing. And it is a very underdiagnosed but common problem. And most people who are swallowing
[01:03:12.660 --> 01:03:18.780]   air are doing it inadvertently. What causes people to have aerophasia? If you have a deviated septum. Say
[01:03:18.780 --> 01:03:24.020]   your nose was broken and it didn't, you know, it didn't heal properly. If you have a deviated septum, you
[01:03:24.020 --> 01:03:29.320]   tend to be a mouth breather. Or if you have allergies. So if you have a little bit of hay fever allergies, you'll
[01:03:29.320 --> 01:03:34.640]   tend to be more of a mouth breather than a nose breather. If you're a mouth breather, you're more likely to swallow
[01:03:34.640 --> 01:03:41.880]   air. If you are talking fast, you're more likely to swallow air. If you are drinking and talking, if you are sucking on
[01:03:41.880 --> 01:03:48.800]   hard candy and chewing gum, carbonated drinks, seltzer, champagne, beer, things like that, it's normal to
[01:03:48.800 --> 01:03:54.960]   swallow a little bit of air. But if you are experiencing the triad of frequent burping, abdominal
[01:03:54.960 --> 01:04:02.460]   distension, where you're really uncomfortable, and pain like that, then you may actually have
[01:04:02.460 --> 01:04:08.860]   aerophasia. And there's some really effective techniques. Usually it's a speech pathologist who
[01:04:08.860 --> 01:04:13.180]   take care of it. Once we've done our evaluation as gastroenterologists and made sure, you know,
[01:04:13.180 --> 01:04:18.020]   it's not an ulcer or heartburn or anything like that. They'll usually evaluate people's speech and
[01:04:18.020 --> 01:04:22.540]   swallowing. And they're able to determine that they're air swallowing and sort of give them some
[01:04:22.540 --> 01:04:28.900]   training and redirect them to do whatever it is they're doing differently.
[01:04:28.900 --> 01:04:35.100]   I think both of my kids would say like, there's no cultural problem with passing gas anywhere around
[01:04:35.100 --> 01:04:41.040]   the house. And they are right. It's not beans. It's not it's not aerophasia. It's just that's just
[01:04:41.040 --> 01:04:47.300]   normal, I guess. Absolutely. There is a and kids are generally much less shy about it. Right. So you're
[01:04:47.300 --> 01:04:51.120]   going to notice it more because you're like quietly excusing yourself. And they're just letting it rip
[01:04:51.120 --> 01:04:56.220]   right there, which I love. So good. And kids, kids find it so funny. Do you kids find it funny?
[01:04:56.220 --> 01:05:01.520]   They find it hysterical. But I and I think we probably do, too. So we probably compound that
[01:05:01.520 --> 01:05:07.120]   effect. But I always wonder, like, is there an amount that is concerning? And it sounds like if
[01:05:07.120 --> 01:05:13.800]   everything else is normal. No, no. Correct. And, you know, it can be a sign of a food intolerance like
[01:05:13.800 --> 01:05:18.940]   lactose intolerance, fructose intolerance, etc. But those things usually have other symptoms like they're
[01:05:18.940 --> 01:05:24.900]   having diarrhea or they're nauseated. So if it's just gas and everything else is fine, generally not
[01:05:24.900 --> 01:05:29.960]   something I would worry about. Just to keep going down this rabbit hole, like is does the smell of
[01:05:29.960 --> 01:05:38.760]   that gas mean anything related to your gut? It can. But that alone is not a problem. And,
[01:05:38.760 --> 01:05:44.560]   you know, I always tell people really look for the change in, for example, the change in your bowel
[01:05:44.560 --> 01:05:49.140]   movement could be that you've been colonized with some bacteria. If you traveled overseas or something,
[01:05:49.140 --> 01:05:53.580]   you may not have a serious infection, but your gut could have been colonized with something or
[01:05:53.580 --> 01:05:59.240]   you've eaten some food that hasn't agreed with you, something like that. In the absence of other
[01:05:59.240 --> 01:06:04.480]   symptoms, blood in your stool, pain, a change in the consistency of the stool or the frequency,
[01:06:04.480 --> 01:06:11.360]   generally not an emergency. But if it persists over time, something to think about getting checked out.
[01:06:11.640 --> 01:06:18.180]   Okay, super helpful. I'm sure that there are some doctors out there or medical professionals that
[01:06:18.180 --> 01:06:24.680]   might kind of have a dissenting opinion on gut health. What kind of evidence would you point to
[01:06:24.680 --> 01:06:28.540]   someone or what would be your reaction if you were in a debate with someone that's like this isn't as
[01:06:28.540 --> 01:06:35.780]   important as you're saying it is? Again, I would have them look down at their belly and say, okay,
[01:06:35.780 --> 01:06:43.080]   look where that is located. That is feeding everything. There is no brain health, no immune
[01:06:43.080 --> 01:06:49.100]   health, no lung health without gut health. Because think about it, Chris, even if you are eating a
[01:06:49.100 --> 01:06:56.500]   fantastic, super nutritious diet, if your gut is not able to digest the food and assimilate the food
[01:06:56.500 --> 01:07:02.360]   through the lining, let's say the enzymatic activity is off or the microbiome is off because the microbes are
[01:07:02.360 --> 01:07:07.680]   involved in breaking down the food also, or the gut lining is compromised, you are not going to be
[01:07:07.680 --> 01:07:13.180]   able to absorb and assimilate those nutrients properly. And we see that all the time. So of
[01:07:13.180 --> 01:07:18.480]   course, the goal is to eat the most nutritious, the healthiest diet you can, but you also have to make
[01:07:18.480 --> 01:07:24.160]   sure that you're also cultivating the healthiest gut you can so that those nutrients can be properly
[01:07:24.160 --> 01:07:31.320]   absorbed and appreciated by your body. It is really the engine for the entire body. It is not just a
[01:07:31.320 --> 01:07:39.660]   digestive organ. It is a defensive organ. It traps toxins in that gut lumen and expels them. It decides
[01:07:39.660 --> 01:07:44.560]   what nutrients get absorbed in through the gut lining to travel through the bloodstream to the other
[01:07:44.560 --> 01:07:51.640]   organs. It unravels viral protein to keep us safe. What about mucus? It produces mucus. Most people think
[01:07:51.640 --> 01:07:58.600]   about the lungs with mucus, but the gut is a main producer of mucus and mucus traps viruses and pathogens
[01:07:58.600 --> 01:08:06.440]   and then expels them either down below or you spit it up. So like now with pollen season in DC, I have
[01:08:06.440 --> 01:08:11.120]   all this mucus and I have to remind myself, don't take an antihistamine or something that's going to
[01:08:11.120 --> 01:08:17.080]   decrease your mucus production because the mucus is being produced to trap the pollen to get it out of
[01:08:17.080 --> 01:08:23.920]   your body. Okay. I feel like we covered so much. What's the one takeaway or next step you want someone who's
[01:08:23.920 --> 01:08:31.900]   thinking about this to do with regard to their own? I want people to look at their GI tract as a sort of
[01:08:31.900 --> 01:08:39.300]   living laboratory in their body and to start figuring it out like, hmm, what would happen if I drank 100
[01:08:39.300 --> 01:08:45.140]   ounces of water a day instead of only the 17 ounces I'm getting? I want to try that for a week. What would
[01:08:45.140 --> 01:08:53.420]   happen if I massively increase my fiber consumption by committing to a huge salad every day or my one,
[01:08:53.420 --> 01:08:58.740]   two, three rule, one veggie at breakfast, two at lunch, three at dinner? What would happen if I had
[01:08:58.740 --> 01:09:05.200]   a big lunch and a light dinner or maybe no dinner? Get playful about it because your gut will give you
[01:09:05.200 --> 01:09:11.360]   that feedback with whether it's taking away something that you're doing that you think, oh, maybe I shouldn't
[01:09:11.360 --> 01:09:16.860]   be doing this or adding in something that you're not doing. Like literally an apple a day, it actually
[01:09:16.860 --> 01:09:23.620]   does make a difference. So I want people to think of their gut as this laboratory, if you will, that is
[01:09:23.620 --> 01:09:27.980]   going to give you this positive and negative feedback. And then I want you to pay attention to it. So when
[01:09:27.980 --> 01:09:32.340]   you do all these things and then you have stool nirvana, then don't stop, right? Don't be like, oh,
[01:09:32.340 --> 01:09:36.720]   okay, that was good. When you see that bowel movement come out, I mean, it's telling you so much.
[01:09:36.780 --> 01:09:43.000]   So I want people to turn around and take a look, as I say, after they have a bowel movement. You know,
[01:09:43.000 --> 01:09:46.840]   you could see something really important. Like you could see blood in the stool that could be a sign
[01:09:46.840 --> 01:09:50.980]   that there's something serious going on. I mean, maybe it's just a hemorrhoid, but maybe it's an
[01:09:50.980 --> 01:09:56.320]   early sign of colon cancer. You could see a very narrow stool coming out that could be a sign that
[01:09:56.320 --> 01:10:01.340]   you're developing something like diverticulosis. So there's so much that your gut can tell you.
[01:10:01.440 --> 01:10:05.780]   Just paying attention to these things and not thinking of this stuff as like, oh, that's gross.
[01:10:05.780 --> 01:10:09.240]   And, you know, we shouldn't talk about that. That's just something you do in private. And then
[01:10:09.240 --> 01:10:14.500]   you never think about again. Absolutely not. This is some of the most important feedback that your
[01:10:14.500 --> 01:10:19.820]   body's giving you. And we need to like really pay attention to it and talk about it and examine it
[01:10:19.820 --> 01:10:27.020]   and follow the crumbs to a healthier gut. Having a really great bowel movement is the ultimate form
[01:10:27.020 --> 01:10:31.800]   of detoxification. And for anyone who wants to go even deeper on this, you've mentioned a few
[01:10:31.800 --> 01:10:35.260]   of your books. We'll link to them in the show notes. You mentioned one episode. We'll put that
[01:10:35.260 --> 01:10:40.180]   there. But where can people just find everything you're working on? Gutbliss.com is a place to find
[01:10:40.180 --> 01:10:47.760]   me. One word, G-U-T-B-L-I-S-S and the Gutbliss podcast. I have a weekly podcast. Episodes are nice
[01:10:47.760 --> 01:10:53.680]   and short and digestible. New episodes drop every Thursday and we get into it. Mama Jama poos,
[01:10:54.140 --> 01:10:59.800]   air swallowing, turn around and take a look. How did I forget? You can join the Gutbliss Gut Club.
[01:10:59.800 --> 01:11:08.020]   So twice a month, you can join me. It's a one hour monthly Q&A. Ask me anything about gut health.
[01:11:08.020 --> 01:11:13.160]   Literally no question is too big or small. And then one hour masterclass every month. I'll often have
[01:11:13.160 --> 01:11:19.300]   guest experts with me, but we'll dive deep into a topic, whether it is side effects of GLP-1 drugs,
[01:11:19.300 --> 01:11:26.420]   the link between brain diseases like Parkinson's and gut health, stool microbiome testing. And the
[01:11:26.420 --> 01:11:30.500]   cool thing with the Gut Club is that people get to vote on the topic. So I love having these
[01:11:30.500 --> 01:11:35.860]   conversations. The podcast is great, but it feels like a conversation with myself because I'm not
[01:11:35.860 --> 01:11:42.860]   getting to talk to people. So join the Gutbliss Gut Club for riveting conversation twice a month.
[01:11:42.860 --> 01:11:45.100]   Awesome. Thank you so much for being here.
[01:11:45.100 --> 01:11:46.940]   Oh, thank you for having me.

