
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:53:12.460 --> 00:53:26.460]   And if you're content with your job and with your business, then putting the money into the retirement account because it's simple, it's low stress, building a diversified portfolio, doing a little bit of risk management and then just focusing on living your life is a fine option.
[00:53:26.460 --> 00:53:39.460]   So if you're happy with your job and your career and your lifestyle while you're working your way to financial independence or maybe you have a job that is – requires – is very demanding for you.
[00:53:39.460 --> 00:53:41.460]   For example, let's say that you were a financial analyst.
[00:53:41.460 --> 00:53:43.460]   That's a very demanding job.
[00:53:43.460 --> 00:53:52.460]   You're not going to have a lot of time to be trying to spend all your time evaluating business deals of little flats that you're flipping.
[00:53:52.460 --> 00:53:54.460]   It's just not going to work.
[00:53:54.460 --> 00:53:55.460]   You're going to be focused on your job.
[00:53:55.460 --> 00:54:03.460]   So in that case then, better off, focus your effort and your attention on your job, invest in the – in the – your version of the 401(k).
[00:54:03.460 --> 00:54:06.460]   Now, let's say that you want to leave Singapore after financial independence.
[00:54:06.460 --> 00:54:08.460]   Well, the next question, what would you do?
[00:54:08.460 --> 00:54:13.460]   Because if that were the case, then you could probably intelligently invest your money into doing it now.
[00:54:13.460 --> 00:54:15.460]   You just need a game plan.
[00:54:15.460 --> 00:54:17.460]   Do you want to travel?
[00:54:17.460 --> 00:54:23.460]   The best example here, I'd like to get him on the show someday, but there's a guy named – his website is fluent in three months.
[00:54:23.460 --> 00:54:26.460]   He calls himself Benny the Irish Polyglot.
[00:54:26.460 --> 00:54:32.460]   He built a website that allowed him to travel for the last 13 years or 14 years, something like that.
[00:54:32.460 --> 00:54:36.460]   He didn't have any money when he started, but he just worked his way around and traveled.
[00:54:36.460 --> 00:54:39.460]   So maybe you need to put the $20,000 into that.
[00:54:39.460 --> 00:54:41.460]   Now, I'd be surprised if you wanted to travel forever.
[00:54:41.460 --> 00:54:42.460]   Most people don't.
[00:54:42.460 --> 00:54:52.460]   So maybe in your financial independence plan, you should try it for a year or two and take a short sabbatical or maybe a longer sabbatical.
[00:54:52.460 --> 00:54:59.460]   Take a few years off from your work and go travel and use it as an opportunity to say, "What part of the world would I want to live in?"
[00:54:59.460 --> 00:55:07.460]   Because most people aren't just going to live this perpetual indulgence, perpetual leisure lifestyle.
[00:55:07.460 --> 00:55:15.460]   You might find that the reason that you want to be financially independent is because you don't love the fast-paced, hurry, hurry, hurry Singapore lifestyle.
[00:55:15.460 --> 00:55:35.460]   But you get on a plane and open up a beachfront scuba shop in Cambodia or maybe you go over and you employ your business skills and developing beachfront condos in Cambodia and you get the ability to live a slightly more relaxed lifestyle but also to engage in something you feel is satisfying.
[00:55:35.460 --> 00:55:38.460]   The ability to say, "There was nothing here and now I've created something.
[00:55:38.460 --> 00:55:41.460]   I built a building."
[00:55:41.460 --> 00:55:44.460]   Then maybe that's the best.
[00:55:44.460 --> 00:55:47.460]   Or would you write and publish novels?
[00:55:47.460 --> 00:55:49.460]   Is that something that's important to you?
[00:55:49.460 --> 00:55:52.460]   Well, in that case, why wait?
[00:55:52.460 --> 00:56:01.460]   Work your day job, toss the money into a stock and just a mainstream mutual fund so you don't have to think about it, and focus on writing and publishing the novels.
[00:56:01.460 --> 00:56:10.460]   Or take some of it however much you need to build your tribe that is surrounding your area of focus for novels.
[00:56:10.460 --> 00:56:15.460]   Next week I'll have an interview with an author named Matthew Bracken, and we talk a little bit about independent publishing.
[00:56:15.460 --> 00:56:21.460]   But I think you'll really enjoy it because he found his tribe, and today he's able just simply to write for the people that love his novels.
[00:56:21.460 --> 00:56:24.460]   I'm a satisfied reader of his novels.
[00:56:24.460 --> 00:56:32.460]   So the key that I'm emphasizing here is you have obviously listened to the show enough to understand how I'm going to answer the question.
[00:56:32.460 --> 00:56:38.460]   But even in your question, you gave me all the financial data, but you didn't give me the lifestyle data.
[00:56:38.460 --> 00:56:43.460]   And all finances are intended to fund lifestyle.
[00:56:43.460 --> 00:56:49.460]   What happens is in the financial advice industry we get so focused on the financial data we forget about the lifestyle data.
[00:56:49.460 --> 00:56:51.460]   What are the goals?
[00:56:51.460 --> 00:56:53.460]   And I'm not criticizing you.
[00:56:53.460 --> 00:57:01.460]   I'm just saying start there because if you know those goals, it will quickly become apparent I think what you should do with the money.
[00:57:01.460 --> 00:57:11.460]   Are you willing to pay the cost to accumulate all of the money for financial independence and be entirely passive?
[00:57:11.460 --> 00:57:15.460]   That's a legitimate route.
[00:57:15.460 --> 00:57:20.460]   That's what many of the popular financial independent pundits have done.
[00:57:20.460 --> 00:57:28.460]   And the reason they were willing to pay the cost is because they were able to get it done in short enough time where it was worth it.
[00:57:28.460 --> 00:57:34.460]   Think of – well, some of the people I've interviewed on the show.
[00:57:34.460 --> 00:57:37.460]   Think of Brandon the mad scientist who I interviewed on the show.
[00:57:37.460 --> 00:57:48.460]   Why was he willing to pay the cost for financial independence doing it the way that he did it with aggressive savings, extensive use of tax-advantaged accounts?
[00:57:48.460 --> 00:57:57.460]   The reason is because he was earning his income in a job that was not entirely dissatisfactory to him.
[00:57:57.460 --> 00:57:59.460]   He didn't hate it.
[00:57:59.460 --> 00:58:06.460]   And he was able to see the light at the end of the tunnel and do it in a fairly short period of time.
[00:58:06.460 --> 00:58:12.460]   The reason I say those two things is, number one, from the time – if you go and read his site, it's a great site.
[00:58:12.460 --> 00:58:18.460]   But I'm pointing out what's unique about his situation with this idea of financial independence.
[00:58:18.460 --> 00:58:22.460]   The reason why it worked is because it wasn't that long of a period of time.
[00:58:22.460 --> 00:58:27.460]   He didn't labor at it for 40 years and then be able to look forward to a 10-year retirement.
[00:58:27.460 --> 00:58:32.460]   Rather, he labored for 10 years and was looking forward to a 60-year retirement.
[00:58:32.460 --> 00:58:36.460]   And he had a job and a business that he likes.
[00:58:36.460 --> 00:58:42.460]   And my evidence for that is he continued doing it after he was – declared himself financially independent.
[00:58:42.460 --> 00:58:45.460]   Maybe he's changed by now. I haven't looked at his site in a little while.
[00:58:45.460 --> 00:58:47.460]   But he continued doing it.
[00:58:47.460 --> 00:58:56.460]   That's very different than if you're working at a job that you hate, making not very much money, spending most of your money, and you're not able to continue on.
[00:58:56.460 --> 00:58:58.460]   You're not willing to continue on.
[00:58:58.460 --> 00:59:06.460]   I am – I'm sweeping the streets and I don't enjoy being a sweet street sweeper, and I'm only making just enough money to pay my bills.
[00:59:06.460 --> 00:59:15.460]   Well, in that case, continuing that on for 10 years is intolerable because you know, A, at the end of 10 years, there's no light at the end of the tunnel as far as my ability to have a lot of money.
[00:59:15.460 --> 00:59:18.460]   And I don't – I'm not going to like the next 10 years.
[00:59:18.460 --> 00:59:28.460]   So we jump off of the plan of this idea that's taught about financial independence, extreme savings, and we get on to the find a better career plan.
[00:59:28.460 --> 00:59:33.460]   But you have a high-paying job that you're good at and you really like.
[00:59:33.460 --> 00:59:38.460]   You have massive income potential and you're able to live at a relatively low cost, 10 years or less.
[00:59:38.460 --> 00:59:44.460]   In that case, the simplest, best plan, just focus on your existing career for a while.
[00:59:44.460 --> 00:59:52.460]   Don't focus too much on using non – all of the investment approaches that are going to require a lot of activity and focus and just build your career for 10 years.
[00:59:52.460 --> 00:59:55.460]   Do like Jeremy with Go Curry Cracker did.
[00:59:55.460 --> 00:59:57.460]   We work at Microsoft, he and his wife both.
[00:59:57.460 --> 00:59:59.460]   We don't spend much money.
[00:59:59.460 --> 01:00:01.460]   Do what Pete, Mr. Money Mustache did.
[01:00:01.460 --> 01:00:02.460]   I work at a job.
[01:00:02.460 --> 01:00:05.460]   I save my money and I have a nice job.
[01:00:05.460 --> 01:00:10.460]   I have a nice lifestyle, and I just do it the easy way with passive investing.
[01:00:10.460 --> 01:00:13.460]   Nothing wrong with that.
[01:00:13.460 --> 01:00:20.460]   But the key is how do those things fit into your lifestyle goals?
[01:00:20.460 --> 01:00:23.460]   It's your choice.
[01:00:23.460 --> 01:00:39.460]   If you're focused on your career, you're not going to have time to be developing beachfront condos in Cambodia or writing e-books and selling them online or scouring the back alley shops of Singapore for Spanish doubloons from 1652 to build coin collections to sell online.
[01:00:39.460 --> 01:00:42.460]   It's not going to work.
[01:00:42.460 --> 01:00:47.460]   That's the market that Publica Trader Mutual Fund serves.
[01:00:47.460 --> 01:01:00.460]   But if you're working at a job that isn't a good fit for you and you don't want to do it for another 30 or 40 years, then in that case, you might start to invest your money in a more active way.
[01:01:00.460 --> 01:01:05.460]   If that's the scenario, don't be scared to wait and see.
[01:01:05.460 --> 01:01:12.460]   You should simply keep your money liquid and wait until you find the idea or venture that fits you.
[01:01:12.460 --> 01:01:16.460]   Don't be scared to sit on cash and wait as long as you're being focused about it.
[01:01:16.460 --> 01:01:18.460]   You mentioned regression to the mean.
[01:01:18.460 --> 01:01:27.460]   You mentioned that you're concerned about high markets and basically what you're predicting is they're going to come down in the relatively near future.
[01:01:27.460 --> 01:01:29.460]   Who knows? You could be right.
[01:01:29.460 --> 01:01:30.460]   I think you probably are.
[01:01:30.460 --> 01:01:35.460]   But if you believe that, then just sit on cash and wait for the markets to dump.
[01:01:35.460 --> 01:01:37.460]   Now, you might miss it or you might not.
[01:01:37.460 --> 01:01:43.460]   But remember, at least in the US, a lot of fortunes in the US were built in the Great Depression.
[01:01:43.460 --> 01:01:47.460]   So just focus on learning to value assets.
[01:01:47.460 --> 01:01:53.460]   Figure out what the numbers are that are going to inspire you to get in and just sit on your cash.
[01:01:53.460 --> 01:02:07.460]   There's a difference between sitting on cash out of a paralyzing fear and uncertainty and unwillingness to do something versus sitting on cash while you wait for the right investment opportunity.
[01:02:07.460 --> 01:02:11.460]   I fear that the financial advice industry has muddled these things.
[01:02:11.460 --> 01:02:17.460]   We often say invest now, invest now because we as financial advisors need the account.
[01:02:17.460 --> 01:02:20.460]   We don't get paid until the account is opened.
[01:02:20.460 --> 01:02:26.460]   But I think invest now is sometimes the right advice and sometimes the wrong advice.
[01:02:26.460 --> 01:02:29.460]   It depends.
[01:02:29.460 --> 01:02:41.460]   And one of the things that I have noticed as I've read biographies of wealthy people and accomplished people, I've noticed that at times in their life having money makes a big difference.
[01:02:41.460 --> 01:02:46.460]   Most of them were broke starting off and so it was access to money, other people's money.
[01:02:46.460 --> 01:02:56.460]   A loan from my dad or a rich uncle or aunt or something like that or a loan from a bank that made the difference.
[01:02:56.460 --> 01:03:02.460]   They hocked everything they had and they went out and they borrowed the money and they bought the land and they drilled the oil well.
[01:03:02.460 --> 01:03:04.460]   Those things work.
[01:03:04.460 --> 01:03:05.460]   I mean maybe.
[01:03:05.460 --> 01:03:07.460]   If there's oil, it works.
[01:03:07.460 --> 01:03:08.460]   Otherwise, you go bankrupt.
[01:03:08.460 --> 01:03:11.460]   My point is that sometimes they didn't have the money.
[01:03:11.460 --> 01:03:12.460]   Sometimes it's access to money.
[01:03:12.460 --> 01:03:16.460]   But even as business people continue to develop their business pursuits, they still need money.
[01:03:16.460 --> 01:03:23.460]   So if you're investing as a stock investor and you're looking at a company that doesn't have any funds, you're saying, "Wait a second.
[01:03:23.460 --> 01:03:25.460]   Don't you guys have a way to deploy this?"
[01:03:25.460 --> 01:03:28.460]   So apply that to your own situation.
[01:03:28.460 --> 01:03:35.460]   If you're a watchful investor just waiting for the right opportunity, don't freak out about sitting there in money just sitting there not being put to use.
[01:03:35.460 --> 01:03:36.460]   It is being put to use.
[01:03:36.460 --> 01:03:38.460]   It's dry powder.
[01:03:38.460 --> 01:03:45.460]   But on the flip side, if you're a fearful investor, then that's where you need that save and invest now advice.
[01:03:45.460 --> 01:03:49.460]   I remember a situation that I worked in with a prospective client.
[01:03:49.460 --> 01:03:53.460]   And this prospective clients, they actually were clients of mine.
[01:03:53.460 --> 01:03:58.460]   They had insurance products that they needed to help them with some life insurance planning and some long-term care insurance planning.
[01:03:58.460 --> 01:04:03.460]   But they basically had like $1.3 million sitting at CDs.
[01:04:03.460 --> 01:04:08.460]   And these were middle-aged clients in their 40s.
[01:04:08.460 --> 01:04:17.460]   They didn't have any strong outlook as far as a reason they were sitting in CDs.
[01:04:17.460 --> 01:04:20.460]   They didn't have a moral objection to investing in stocks.
[01:04:20.460 --> 01:04:23.460]   They didn't have any real use for the money.
[01:04:23.460 --> 01:04:27.460]   They were just kind of fearful and paralyzed with fear as far as what to do.
[01:04:27.460 --> 01:04:34.460]   And I started to work with them, and I presented some different solutions.
[01:04:34.460 --> 01:04:37.460]   We talked through some different things, and they wanted stocks, but they didn't want to pay fees.
[01:04:37.460 --> 01:04:39.460]   They didn't want to pay any fees.
[01:04:39.460 --> 01:04:40.460]   They didn't want to pay commissions.
[01:04:40.460 --> 01:04:42.460]   I told them, "Well, go to Vanguard.
[01:04:42.460 --> 01:04:43.460]   Here's what you do."
[01:04:43.460 --> 01:04:45.460]   But they still did nothing.
[01:04:45.460 --> 01:04:55.460]   And I pressed and pressed and pressed on the button of you've got to invest the money because they needed to invest the money.
[01:04:55.460 --> 01:05:02.460]   To the best of my knowledge, the money is still sitting there uninvested years later because of fear.
[01:05:02.460 --> 01:05:08.460]   Now, if the market turns, they'll feel like geniuses.
[01:05:08.460 --> 01:05:15.460]   But the problem is they still have to at some point come up with a plan to invest.
[01:05:15.460 --> 01:05:20.460]   And those types of investors need that invest now advice.
[01:05:20.460 --> 01:05:22.460]   Don't just keep the money on the sidelines.
[01:05:22.460 --> 01:05:25.460]   That was one of my failures.
[01:05:25.460 --> 01:05:28.460]   I racked my brains to figure out what is the right solution for this client.
[01:05:28.460 --> 01:05:30.460]   Whether it was something with me or not, I never could figure it out.
[01:05:30.460 --> 01:05:32.460]   They just didn't know what – they were just nervous.
[01:05:32.460 --> 01:05:34.460]   The money had been an inheritance.
[01:05:34.460 --> 01:05:35.460]   They didn't know what to do.
[01:05:35.460 --> 01:05:37.460]   But you don't sound like the fearful investor.
[01:05:37.460 --> 01:05:40.460]   Be the watchful investor and keep your powder dry.
[01:05:40.460 --> 01:05:51.460]   I'm going to quit there for today, so that means you'll have to look forward to hacking the child labor laws and then talking about tax-loss harvesting on the next Q&A show.
[01:05:51.460 --> 01:05:53.460]   I hope these answers are useful.
[01:05:53.460 --> 01:05:57.460]   I know I took some time with them, but I believe these concepts are worth the time.
[01:05:57.460 --> 01:06:01.460]   These are some of the framework concepts that I think have real value.
[01:06:01.460 --> 01:06:04.460]   So I hope that you agree.
[01:06:04.460 --> 01:06:05.460]   Thank you all so much for listening.
[01:06:05.460 --> 01:06:08.460]   There's going to be a few changes in the month of June.
[01:06:08.460 --> 01:06:11.460]   Details soon on that.
[01:06:11.460 --> 01:06:14.460]   Still working through those changes, but details on that soon.
[01:06:14.460 --> 01:06:18.460]   In the meantime, if you have benefited from this, if this content has been helpful to you,
[01:06:18.460 --> 01:06:24.460]   please come to RadicalPersonalFinance.com/patron and you can become a supporting patron of the show.
[01:06:24.460 --> 01:06:33.460]   That just means that basically you say, "Joshua, I found some value in the content that you're creating, and I'm going to send you a little bit of money to say thank you."
[01:06:33.460 --> 01:06:36.460]   That money allows me to expand the show offerings.
[01:06:36.460 --> 01:06:40.460]   It allows me to figure out how to create bigger, better shows.
[01:06:40.460 --> 01:06:59.460]   I've had many requests for annuities, but those financial planning shows are extremely time-consuming to do well and to figure out how do I convert textbooks into podcasts and not beat every detail to death, but also not short-circuit it.
[01:06:59.460 --> 01:07:05.460]   So your financial contributions sustain the show, and I thank you for them.
[01:07:05.460 --> 01:07:07.460]   Your financial payment sustains the show.
[01:07:07.460 --> 01:07:14.460]   That's how I view it, is just simply me doing my best to practice what I preach in terms of the value proposition.
[01:07:14.460 --> 01:07:21.460]   I don't think it's a good plan to go into your boss and demand on the very first day before you start working, demand your paycheck up front.
[01:07:21.460 --> 01:07:31.460]   Generally, unless you have a reputation, perhaps of getting a book deal of some kind, but generally I think it's a good idea to go in and work for a week and then get your paycheck on Friday afternoon.
[01:07:31.460 --> 01:07:39.460]   I try to do the work here up front, and if you think the work is worth the paycheck, go to RadicalPersonalFinance.com/patron and you can pay me on Friday afternoon.
[01:07:39.460 --> 01:07:41.460]   Thank you all so much for listening.
[01:07:41.460 --> 01:07:43.460]   I appreciate each and every one of you.
[01:07:43.460 --> 01:07:58.460]   Figure out what your goals are, and if you start writing them down, start figuring them out, start fleshing them out, and then comparing them to the financial assets, I think you'll be able to create your own financial plan that will be appropriate for your situation.
[01:07:58.460 --> 01:08:02.460]   And then you'll get everything firing on all cylinders and your results will be awesome.
[01:08:02.460 --> 01:08:03.460]   Cheers, y'all.
[01:08:03.460 --> 01:08:05.460]   Thank you for listening to today's show.
[01:08:05.460 --> 01:08:10.460]   Please subscribe to the podcast with our free mobile app so you don't miss a single episode.
[01:08:10.460 --> 01:08:16.460]   Just search the App Store on your device for Radical Personal Finance and you'll find our free app.
[01:08:16.460 --> 01:08:21.460]   If you have received value from the content of this show, please consider becoming a patron.
[01:08:21.460 --> 01:08:26.460]   Your financial support is how I pay the bills for the show and how I plan to grow our content.
[01:08:26.460 --> 01:08:31.460]   You can support the show with as little as $1 a month or as much as you feel the content is worth.
[01:08:31.460 --> 01:08:35.460]   Details are at RadicalPersonalFinance.com/patron.
[01:08:35.460 --> 01:08:47.460]   If you'd like to contact me personally, my email address is Joshua@RadicalPersonalFinance.com or connect with the show on Twitter @RadicalPF and at Facebook.com/RadicalPersonalFinance.
[01:08:47.460 --> 01:08:53.460]   This show is intended to provide entertainment, education, and financial enlightenment.
[01:08:53.460 --> 01:09:00.460]   But your situation is unique, and I cannot deliver any actionable advice without knowing anything about you.
[01:09:00.460 --> 01:09:09.460]   Please, develop a team of professional advisors who you find to be caring, competent, and trustworthy, and consult them,
[01:09:09.460 --> 01:09:17.460]   because they are the ones who can understand your specific needs, your specific goals, and provide specific answers to your questions.
[01:09:17.460 --> 01:09:24.460]   I've done my absolute best to be clear and accurate in today's show, but I'm one person and I make mistakes.
[01:09:24.460 --> 01:09:30.460]   If you spot a mistake in something I've said, please come by the show page and comment so we can all learn together.
[01:09:30.460 --> 01:09:32.460]   Until tomorrow, thanks for being here.
[01:09:32.460 --> 01:09:38.460]   Are you ready to make your next pro basketball, football, hockey, concert, or live event unforgettable?
[01:09:38.460 --> 01:09:41.460]   Let Sweet Hop take your game to the next level.
[01:09:41.460 --> 01:09:47.460]   Sweet Hop is an online marketplace curating the best premium tickets at stadiums, arenas, and amphitheaters nationwide.
[01:09:47.460 --> 01:09:55.460]   Sweet Hop's online marketplace makes it easy to browse and book the best seats. With no hidden fees and a 100% purchase guarantee,
[01:09:55.460 --> 01:10:02.460]   you can feel confident when you book your premium LA tickets with Sweet Hop. Visit suithop.com today.

