
[00:00:00.000 --> 00:00:03.800]   Let's see what AI knows about football.
[00:50:46.800 --> 00:50:49.800]   So, yeah, I am aware of that, and I appreciate you pointing it out.
[00:50:49.800 --> 00:50:58.800]   With regard to – so you have the pension and you're thinking about kind of an annuity strategy.
[00:50:58.800 --> 00:51:00.800]   In my mind, the pension is – that is an annuity.
[00:51:00.800 --> 00:51:12.800]   It's solving that problem that you have of just the basic thing that the annuity provides is a level floor of income so that you're not concerned about the fluctuation of your other investment accounts.
[00:51:12.800 --> 00:51:19.800]   And you probably give up a little bit of total return, but you get the satisfaction of the floor of income.
[00:51:19.800 --> 00:51:25.800]   And one of the things that I've observed, which is very challenging, it's one thing to have a stomach of steel when you're in an accumulation phase.
[00:51:25.800 --> 00:51:32.800]   And you're sitting there and saying, "Well, I've got plenty of income. I've got a nice salary. You've got everything that you need coming in from salary."
[00:51:32.800 --> 00:51:46.800]   But when you go into a distribution phase, it becomes a little different because now you're worried about, well, this month if I'm going to get this big fancy fifth wheel and my fuel budget for pulling this thing is going to be $1,000 a month if I'm going to be traveling a lot.
[00:51:46.800 --> 00:51:52.800]   So where is that $1,000 going to be coming from and what's my plan if the markets start to fluctuate?
[00:51:52.800 --> 00:51:53.800]   Exactly.
[00:51:53.800 --> 00:51:59.800]   Yeah, and I have thought about that because back during the '08 downturn, I'm like, "Hey, this is great. I'm getting equities cheap."
[00:51:59.800 --> 00:52:07.800]   I've never had a problem with it and I do all the risk assessments on the various sites and I've had a fairly aggressive personality for this stuff.
[00:52:07.800 --> 00:52:12.800]   But I also recognize this little downturn we had in August.
[00:52:12.800 --> 00:52:16.800]   It's a lot more concerning now when you're getting closer to the finish line.
[00:52:16.800 --> 00:52:20.800]   And I imagine once you cross that line, it becomes a whole other level.
[00:52:20.800 --> 00:52:24.800]   So that's where this bucket strategy, most people say keep one to two years liquid.
[00:52:24.800 --> 00:52:34.800]   I'll probably do like three to four years just because I don't want that anxiety of having a correction and knowing that you have to tap into that because that's devastating.
[00:52:34.800 --> 00:52:35.800]   Absolutely.
[00:52:35.800 --> 00:52:40.800]   On any of the projections, you do not want to get hit with a timing issue, especially in early retirement.
[00:52:40.800 --> 00:52:41.800]   Absolutely.
[00:52:41.800 --> 00:52:43.800]   Sequence risk is huge.
[00:52:43.800 --> 00:52:44.800]   So that does concern me.
[00:52:44.800 --> 00:52:45.800]   Yeah.
[00:52:45.800 --> 00:52:54.800]   With regard to your other, I guess, plans and specifically you're planning to buy -- do you own the camper already or are you planning to buy one?
[00:52:54.800 --> 00:52:55.800]   We're going to buy one.
[00:52:55.800 --> 00:53:00.800]   At this point, our thought is we've camped for years and we've always had different campers.
[00:53:00.800 --> 00:53:02.800]   We've never gone to the big fifth wheel.
[00:53:02.800 --> 00:53:05.800]   But our plan at this point is to sell the primary residence.
[00:53:05.800 --> 00:53:08.800]   We've got a fair amount of equity in that.
[00:53:08.800 --> 00:53:11.800]   So that liquidity that we'll generate from that sale is going to go.
[00:53:11.800 --> 00:53:14.800]   And that's kind of in my cash flow model that I talked about.
[00:53:14.800 --> 00:53:19.800]   I start with X of equity balance, and that depends on how much we sell the house for.
[00:53:19.800 --> 00:53:22.800]   And then you pull from that, okay, we've got to buy the fifth wheel.
[00:53:22.800 --> 00:53:24.800]   I do have an F250, so I've got a truck.
[00:53:24.800 --> 00:53:25.800]   And we've got the second home.
[00:53:25.800 --> 00:53:29.800]   Currently we rent it out and we generate some rental income from it, so that's fine.
[00:53:29.800 --> 00:53:36.800]   So really the liquidity required to get the launch date is kind of built into this primary home sale.
[00:53:36.800 --> 00:53:39.800]   And then you subtract from that the purchase of the fifth wheel.
[00:53:39.800 --> 00:53:42.800]   But, again, we're very conservative.
[00:53:42.800 --> 00:53:44.800]   We'll go with something a couple of years old.
[00:53:44.800 --> 00:53:48.800]   We'll be very prudent, get something that's comfortable but not extravagant.
[00:53:48.800 --> 00:53:50.800]   That was going to be my next question.
[00:53:50.800 --> 00:53:54.800]   So you kind of have this question of how long am I going to use this?
[00:53:54.800 --> 00:53:55.800]   And there are various schools of thought.
[00:53:55.800 --> 00:53:57.800]   You could say, well, I'm going to go ahead and buy this.
[00:53:57.800 --> 00:53:59.800]   I'll buy it new. I'll buy exactly what I want.
[00:53:59.800 --> 00:54:01.800]   I'm going to own it for a long period of time.
[00:54:01.800 --> 00:54:04.800]   Or you could take a more, I guess, lower cost approach.
[00:54:04.800 --> 00:54:09.800]   I'm going to try to find a deal, and maybe I might have it to use, so I'm going to have to deal with a couple of things.
[00:54:09.800 --> 00:54:11.800]   But at least that lowers my cash outlay.
[00:54:11.800 --> 00:54:12.800]   How would you approach that decision?
[00:54:12.800 --> 00:54:14.800]   Exactly what you just said.
[00:54:14.800 --> 00:54:20.800]   It's been kind of fun because the last couple of years, my wife and I, whenever there's an RV show, anywhere within like an hour or a half,
[00:54:20.800 --> 00:54:23.800]   and we live near a major city, so there's a lot of RV shows.
[00:54:23.800 --> 00:54:25.800]   Whenever there's an RV show, we love going to the RV shows.
[00:54:25.800 --> 00:54:30.800]   And what we've said, starting a couple of years ago, hey, let's see what we really like,
[00:54:30.800 --> 00:54:32.800]   and then let's keep the pamphlets and things like that.
[00:54:32.800 --> 00:54:34.800]   And I'll take pictures and put them in Evernote or whatever.
[00:54:34.800 --> 00:54:40.800]   But let's keep track of what we really like in, say, the 2013, 2014 model year.
[00:54:40.800 --> 00:54:44.800]   And then you almost say, let's stop looking because there's always something new or there's always something better.
[00:54:44.800 --> 00:54:50.800]   Let's manage our expectations and kind of target this time frame because when we're ready to retire,
[00:54:50.800 --> 00:54:54.800]   those are going to be three or four years old, and that's going to be the approach,
[00:54:54.800 --> 00:54:57.800]   is try to get something slightly depreciated but still with a lot of life in it.
[00:54:57.800 --> 00:54:59.800]   That's a good plan.
[00:54:59.800 --> 00:55:05.800]   It's a good way to get clear on what you want, enjoy the excitement of shopping, and then you've got to stop shopping otherwise.
[00:55:05.800 --> 00:55:06.800]   Exactly.
[00:55:06.800 --> 00:55:09.800]   They're making their money off of you keeping on the newest model.
[00:55:09.800 --> 00:55:12.800]   This little change that we did, and this is going to make our lives so much better.
[00:55:12.800 --> 00:55:13.800]   Exactly.
[00:55:13.800 --> 00:55:14.800]   And you know what?
[00:55:14.800 --> 00:55:15.800]   It doesn't matter, right?
[00:55:15.800 --> 00:55:19.800]   I mean the fact that the TV is a half inch instead of three-quarters of an inch, I mean it's crazy, right?
[00:55:19.800 --> 00:55:20.800]   So don't get caught up.
[00:55:20.800 --> 00:55:25.800]   And that goes back to this whole concept of not getting caught up in materialism, right?
[00:55:25.800 --> 00:55:32.800]   You've got to have sufficient stuff to cover your needs, but be really, really careful about managing your wants
[00:55:32.800 --> 00:55:35.800]   because the wants can kill you.
[00:55:35.800 --> 00:55:36.800]   I do love that.
[00:55:36.800 --> 00:55:40.800]   I know many people don't want to do the travel thing in retirement.
[00:55:40.800 --> 00:55:46.800]   Many people do, and it always becomes a cliche, but I'll tell you, for two people, some of the fifth wheels--
[00:55:46.800 --> 00:55:54.800]   I have a family member that owns a fifth wheel, and it's big, and it is beautiful, and it is exactly custom-built for two people.
[00:55:54.800 --> 00:56:00.800]   And when you just put two people in this big, giant fifth wheel, it's got a couch, it's got recliners, it's got a fireplace in the back,
[00:56:00.800 --> 00:56:06.800]   they've got a kitchen, they've got a full washer and dryer, a large bathroom, and then this large king-size bedroom,
[00:56:06.800 --> 00:56:07.800]   and the whole thing is in the fifth wheel.
[00:56:07.800 --> 00:56:12.800]   And so they love to take it, and they take it all around to the parks and just set it up,
[00:56:12.800 --> 00:56:15.800]   and it's more comfortable than most houses are.
[00:56:15.800 --> 00:56:19.800]   It's beautiful, and it's such a cool lifestyle to be able to be in cool locations,
[00:56:19.800 --> 00:56:22.800]   but to have all the comforts of home they don't want for a thing.
[00:56:22.800 --> 00:56:32.800]   It's totally comfortable, totally amazing, and I think it's a really cool lifestyle for people to enjoy the fun of travel with the comforts of home.
[00:56:32.800 --> 00:56:36.800]   Exactly. And I don't know if it was on your podcast or another one, but it might have been you.
[00:56:36.800 --> 00:56:42.800]   You talked a couple months ago about the tiny house phenomenon, and really a fifth wheel is a perfect tiny house, right?
[00:56:42.800 --> 00:56:43.800]   I agree.
[00:56:43.800 --> 00:56:48.800]   It's mobile, it's a very comfortable lifestyle, and we have some friends that are doing it full-time right now,
[00:56:48.800 --> 00:56:51.800]   and I don't think I could go--my wife and I both, we feel the same way.
[00:56:51.800 --> 00:56:53.800]   We couldn't go full-time hardcore.
[00:56:53.800 --> 00:57:01.800]   We've got to have a base because I think to be perpetually nomadic would be--I struggle with that a little bit.
[00:57:01.800 --> 00:57:06.800]   I think it would be nice to have a base where you know you have a home, you can go back and unwind for periods of time,
[00:57:06.800 --> 00:57:10.800]   but then you go off on these adventures and you drive to Alaska for six months.
[00:57:10.800 --> 00:57:12.800]   I mean, what an exciting thing.
[00:57:12.800 --> 00:57:20.800]   It's really exciting to be at this stage in our life and know that that's a very real possibility within the next two years that we're going to be doing that.
[00:57:20.800 --> 00:57:21.800]   It's fun.
[00:57:21.800 --> 00:57:29.800]   I think variety adds a lot to the zest of life in that doing anything again and again and again becomes old.
[00:57:29.800 --> 00:57:32.800]   Travel, I think, becomes old and monotonous if it's not broken up.
[00:57:32.800 --> 00:57:39.800]   So even for me, my ideal schedule at this point, which I'm working--I might be able to achieve in 2016 or it might take me until 2017,
[00:57:39.800 --> 00:57:47.800]   but at this stage of my work-life plan, I want to work three months, take a month off, work three months, take a month off, work three months, take a month off.
[00:57:47.800 --> 00:57:52.800]   I intend to work January, February, March, take April off, May, June, July, August off, September, October, November, December off.
[00:57:52.800 --> 00:57:57.800]   I like that structure because it allows you to stay focused on a project, a work project.
[00:57:57.800 --> 00:57:59.800]   Here's the project for this three-month period.
[00:57:59.800 --> 00:58:02.800]   Then it allows you to get away and so you can enjoy both aspects of it.
[00:58:02.800 --> 00:58:07.800]   It's really fun to throw yourself into projects that keep you tired and worn out.
[00:58:07.800 --> 00:58:09.800]   You get to the end of the day and you're exhausted.
[00:58:09.800 --> 00:58:12.800]   It's really engaging to life.
[00:58:12.800 --> 00:58:15.800]   But then on the flip side, it's also nice to go on vacation.
[00:58:15.800 --> 00:58:23.800]   But vacation, if it's a permanent vacation, becomes very hollow after a while and you want something to return back to that has meaning.
[00:58:23.800 --> 00:58:28.800]   So this flow of life, I think, is a key area for us to focus on.
[00:58:28.800 --> 00:58:34.800]   Yeah, and I think what you're seeing now, obviously you're a younger generation than I am and you're seeing more and more of that.
[00:58:34.800 --> 00:58:41.800]   It kind of goes to the earlier discussion we had about these people that realize they're going to have to work the rest of their lives and, man, what am I going to do with myself?
[00:58:41.800 --> 00:58:52.800]   I really like the trend that you're starting to see with the millennials or whatever you want to call yourselves of this mini retirement scattered through your career.
[00:58:52.800 --> 00:58:55.800]   You can either do a three-month, one-month like you're talking about.
[00:58:55.800 --> 00:59:00.800]   I've got a friend who worked for four or five years in corporate America and he's taken a year off.
[00:59:00.800 --> 00:59:04.800]   He's down in Buenos Aires right now for a year with his wife before they have kids.
[00:59:04.800 --> 00:59:14.800]   That whole approach to life is really a great way for the younger generation to go about it because people aren't in one career, one company for 30 years anymore.
[00:59:14.800 --> 00:59:23.800]   It's totally socially acceptable to change companies and what a great way to kind of fit in this retirement concept but do it as you go.
[00:59:23.800 --> 00:59:32.800]   Now the trade-off, I think, is you've got to do that with open eyes that you're probably negatively impacting your ability to get out early on the back end.
[00:59:32.800 --> 00:59:35.800]   You're trading now for tomorrow but it's not a bad trade.
[00:59:35.800 --> 00:59:38.800]   It's a really good thing to think about and I applaud you for it.
[00:59:38.800 --> 00:59:48.800]   By the way, I'll just say as a very faithful listener, this whole thing that you've done with doing the Patreon first and now doing the affiliate advertising and we love your new baby and everything else.
[00:59:48.800 --> 00:59:58.800]   I really applaud the approach you're taking to break out of the career thing you were doing with Northwestern and to try something on your own and to tweak it because you've got to make a living.
[00:59:58.800 --> 01:00:05.800]   You're going to be hugely successful because you're willing to try new things and you've got fantastic information.
[01:00:05.800 --> 01:00:12.800]   I'm really going to be interested to watch how this unfolds for you over the next three to five years because I think it's going to be hugely successful.
[01:00:12.800 --> 01:00:15.800]   So accolades to you for your approach.
[01:00:15.800 --> 01:00:20.800]   Thank you. Not every day is easy but I'm definitely excited about it.
[01:00:20.800 --> 01:00:27.800]   Maybe someday soon we'll be out on our camping trip and we'll pull up next to you at a national park and we'll do another podcast over a picnic table.
[01:00:27.800 --> 01:00:33.800]   That would be incredible. Three years from now and see what life has transpired. Let's keep in touch. We'll do that.
[01:00:33.800 --> 01:00:44.800]   Last question for you is this. I believe your daughter is in her early 20s and I'd like you to take a couple moments and pretend that you're going to face a freak accident this afternoon.
[01:00:44.800 --> 01:00:52.800]   You've only got a couple of minutes just to share with her some life lessons and some general advice surrounding her financial life management.
[01:00:52.800 --> 01:01:06.800]   If you had a few minutes to speak to someone like your daughter, a man or woman in their early 20s, and you had a few minutes to encourage them and share with them some of the most important lessons that you want them to remember, what would you share with the person in that situation?
[01:01:06.800 --> 01:01:14.800]   Wow. You've got 30 seconds to think on your feet to give an incredibly important answer. Great question.
[01:01:14.800 --> 01:01:23.800]   I'll just kind of wing it here. I think first and foremost is have your priorities in the right place. Look at things from an eternal perspective.
[01:01:23.800 --> 01:01:31.800]   Personally, as I said, I'm a Christian. Get the faith side of it right. Have a relationship with God. That's the most important thing in life.
[01:01:31.800 --> 01:01:42.800]   The second thing is keep finances in perspective. Don't become so obsessed with money, which she won't. She's not like that at all.
[01:01:42.800 --> 01:02:00.800]   Just as a general reminder, money is a tool to other things. Make sure that the other things are what you focus on. Don't become obsessed with saving too much money, but don't get obsessed with spending too much money.
[01:02:00.800 --> 01:02:08.800]   Have a balance. Life is like a wheel. You've got all these spokes in your life. If your spokes aren't all roughly the same length, the wheel doesn't turn very well.
[01:02:08.800 --> 01:02:20.800]   So have a balanced approach in life. Make sure that you're taking care of your relationships. Find the perfect man and invest in him in that relationship.
[01:02:20.800 --> 01:02:31.800]   Invest in your children. Make them the priority. Then, I guess the financial-oriented thing would be that first paycheck you get, start with 15 percent.
[01:02:31.800 --> 01:02:40.800]   Get used to spending the money. Every time you get a raise, just increase and increase those savings because time is on your side and it's only on your side now.
[01:02:40.800 --> 01:02:49.800]   Once you're 35, that window's gone. You've got a very limited opportunity early in your life to take advantage of the compounding, and that's really the trick.
[01:02:49.800 --> 01:02:53.800]   Tough question, but I think those are my initial thoughts.
[01:02:53.800 --> 01:02:56.800]   Fritz, thanks for coming on. I really enjoyed talking to you today.
[01:02:56.800 --> 01:03:04.800]   Thank you, Joshua, and good luck with the show. Let's keep in touch. And thank you so much for having me. It's been a pleasure. I should mention too, theretirementmanifesto.com is the website.
[01:03:04.800 --> 01:03:07.800]   Sorry, I forgot to ask you. Theretirementmanifesto.com.
[01:03:07.800 --> 01:03:12.800]   That's correct. I'm also on Facebook, Twitter, Instagram, The Retirement Manifesto, on all of them.
[01:03:12.800 --> 01:03:18.800]   But look me up. Send me an email. If you guys want any particular issue addressed, I'm just a small little blogger here.
[01:03:18.800 --> 01:03:26.800]   So I'm very open to any suggestions from any of your listeners on something they'd like me to write about, and I'll research it and write it, and I'll keep in touch with you, Joshua.
[01:03:26.800 --> 01:03:28.800]   I really appreciate your time today.
[01:03:28.800 --> 01:03:32.800]   Hope you enjoyed the interview. Thank you so much for listening today.
[01:03:32.800 --> 01:03:39.800]   Find out more information from Fritz. Make sure to check over to his website, theretirementmanifesto.com.
[01:03:39.800 --> 01:03:51.800]   Keep in touch with him and with his journey. He just published an article today on what he's doing to prepare and what he has done to prepare for the volatile market.
[01:03:51.800 --> 01:03:56.800]   The article titled today, "Five Moves I've Made in Today's Market Volatility."
[01:03:56.800 --> 01:04:07.800]   I think you'll enjoy that discussion from somebody who's looking at a large portfolio balance to try to figure out what do I do with my investment accounts in order to maintain my retirement plan.
[01:04:07.800 --> 01:04:11.800]   So make sure to go and check that out there. I think you'll enjoy that very much.
[01:04:11.800 --> 01:04:17.800]   Thank you for listening to today's show. If you would like to support the show directly, please go to RadicalPersonalFinance.com/patron.
[01:04:17.800 --> 01:04:21.800]   RadicalPersonalFinance.com/patron. That allows you to support the show directly.
[01:04:21.800 --> 01:04:28.800]   If this content and information, education is useful to you in any way, I would appreciate your support there.
[01:04:28.800 --> 01:04:38.800]   I plan to make some changes to that program, hoping to engage a few more of you. So details coming on that in the next few days.
[01:04:38.800 --> 01:04:41.800]   And I think that's it. Late at night here. Gonna hit publish on the show.
[01:04:41.800 --> 01:04:47.800]   And I am getting up early tomorrow morning. It's a late night and early morning.
[01:04:47.800 --> 01:04:51.800]   Heading over to the west coast of Florida, Sarasota for the weekend to attend a seminar there.
[01:04:51.800 --> 01:04:56.800]   I'm gonna try to record a show on the way there. We'll see if I can make that happen for you.
[01:04:56.800 --> 01:04:59.800]   But for now, that's it. See you all soon.
[01:04:59.800 --> 01:05:04.800]   [Music]
[01:05:04.800 --> 01:05:09.800]   [Music]
[01:05:09.800 --> 01:05:14.800]   [Music]
[01:05:14.800 --> 01:05:19.800]   [Music]
[01:05:19.800 --> 01:05:24.800]   [Music]
[01:05:24.800 --> 01:05:29.800]   [Music]
[01:05:29.800 --> 01:05:34.800]   [Music]
[01:05:34.800 --> 01:05:39.800]   [Music]
[01:05:39.800 --> 01:05:44.800]   [Music]
[01:05:44.800 --> 01:05:47.800]   [Music]
[01:05:48.800 --> 01:05:50.800]   The LA Kings Holiday Pack is back!
[01:05:50.800 --> 01:05:52.800]   The perfect gift for the hockey fan in your life.
[01:05:52.800 --> 01:05:56.800]   A three-game pack starts at just $159 and includes a holiday blanket.
[01:05:56.800 --> 01:05:59.800]   Buy today and you'll receive an additional game for free.
[01:05:59.800 --> 01:06:03.800]   Don't miss out. Visit lakings.com/holiday today.

