
[00:00:00.000 --> 00:00:04.420]   And if you and I want to win championships and build a championship basketball team,
[00:53:51.140 --> 00:53:58.080]   And I think you've been out in front on this, telling companies that if you sat on their board, they got to consider exiting Delaware.
[00:53:58.080 --> 00:54:00.800]   Otherwise, they may be breaching their fiduciary duties.
[00:54:00.800 --> 00:54:05.720]   I saw Fortune Magazine actually quoted you, wrote their headline was,
[00:54:05.720 --> 00:54:16.640]   Something's awry in Delaware, new study reveals lawyers in tiny U.S. states are winning fee multipliers from major companies up to 66 times their normal hourly rate.
[00:54:16.640 --> 00:54:22.860]   You got two and a half million views on this Delaware clip after you got a little promo from Saks and Elon.
[00:54:22.860 --> 00:54:25.660]   But was there any feedback you got this week?
[00:54:25.660 --> 00:54:26.880]   Did you hear from companies?
[00:54:26.880 --> 00:54:29.320]   Are they reconsidering whether or not they want to be in Delaware?
[00:54:29.320 --> 00:54:32.120]   Oh, I think a lot of companies are reconsidering.
[00:54:32.500 --> 00:54:38.860]   And, you know, there are two things that I would add that have become clear to me, you know, since then.
[00:54:38.860 --> 00:54:42.840]   But one, people talk about, well, who is at risk here?
[00:54:42.840 --> 00:54:49.520]   I think it's actually the highest profile companies that are at risk because they're the ones that, you know,
[00:54:49.520 --> 00:54:53.120]   an activist judge is going to want to make an exception out of.
[00:54:53.120 --> 00:55:00.940]   And so, you know, maybe if you're a smaller market cap company, maybe it's not something you need to think about with urgency.
[00:55:01.360 --> 00:55:02.920]   And we discussed this.
[00:55:02.920 --> 00:55:06.220]   The reason people were in Delaware is because it was predictable.
[00:55:06.220 --> 00:55:11.580]   That was the somewhat when you're a young entrepreneur and they say, oh, incorporate in Delaware.
[00:55:11.580 --> 00:55:12.340]   You're like, what?
[00:55:12.340 --> 00:55:13.380]   Why would I do that?
[00:55:13.380 --> 00:55:16.640]   And someone says, oh, well, they've had corporate law for a long time.
[00:55:16.640 --> 00:55:17.400]   It's very predictable.
[00:55:17.400 --> 00:55:18.640]   And oh, OK.
[00:55:18.640 --> 00:55:19.740]   And so everybody does it.
[00:55:19.740 --> 00:55:21.180]   Well, that's no longer true.
[00:55:21.180 --> 00:55:24.280]   And so I think everyone has to consider it.
[00:55:24.280 --> 00:55:28.140]   The other thing that I verified that I think is really important.
[00:55:28.140 --> 00:55:31.260]   We live in an age where companies are staying private longer.
[00:55:31.260 --> 00:55:41.160]   I think many entrepreneurs, many board members think that that litigation around shareholder events are tied solely to public companies.
[00:55:41.160 --> 00:55:42.380]   That is not true.
[00:55:42.380 --> 00:55:45.880]   If you're incorporated in Delaware, you can be sued.
[00:55:45.880 --> 00:55:52.440]   You know, if your shares are trading more freely in the secondary market, you're at risk as well.
[00:55:52.440 --> 00:55:57.880]   And so I would just say, just because you're not public doesn't mean this shouldn't matter to you.
[00:55:57.880 --> 00:56:09.260]   And in fact, I can imagine someone who has an activist bent being particularly excited about bringing a case against a private large unicorn.
[00:56:09.260 --> 00:56:12.400]   You're certainly influencing it there.
[00:56:12.400 --> 00:56:13.240]   I can tell you this.
[00:56:13.240 --> 00:56:18.940]   I've had a couple of companies ask me in the wake of that whether or not they should be reincorporating.
[00:56:19.080 --> 00:56:21.240]   So I think there is a movement afoot.
[00:56:21.240 --> 00:56:30.880]   Something else we talked about in relation to corporate governance, Bill, on a prior pod, and this is these proxy advisors, ISS and Glass-Lewis.
[00:56:30.880 --> 00:56:31.440]   Right?
[00:56:31.440 --> 00:56:40.020]   They have a monopoly on giving advice, particularly to passive shareholders, about how they should vote their shares in the annual vote.
[00:56:40.220 --> 00:56:47.400]   And we've come to discover, you know, that they're probably not the best and most objective when it comes to doing it.
[00:56:47.400 --> 00:56:50.480]   Or they may have political agendas that are misaligned with your own.
[00:56:50.480 --> 00:56:53.680]   Senator Hagerty had a tweet yesterday that caught my eye.
[00:56:53.680 --> 00:56:57.800]   He said, the two largest proxy advisors have 97% market share.
[00:56:57.800 --> 00:57:01.140]   They wield control over millions and millions of votes.
[00:57:01.300 --> 00:57:09.520]   They've hijacked corporate governance and an investigation into their anti-competitor and abusive practices is long overdue.
[00:57:09.520 --> 00:57:13.020]   I hadn't heard about this in, you know, a few months.
[00:57:13.020 --> 00:57:15.080]   But any reactions to that?
[00:57:15.080 --> 00:57:15.680]   Yeah.
[00:57:15.680 --> 00:57:20.760]   I don't know if you remember, but when we did, we did an episode early on about stock-based comp.
[00:57:21.120 --> 00:57:28.820]   And before that, I had reached out to ISS to talk about how they come up with their different, you know, philosophies.
[00:57:28.820 --> 00:57:43.420]   And it was very clear to me that there was no one there thinking from a first principles perspective about, you know, what are the types of policies or actions that a board could take, that a comp committee could take, that would align interests with shareholders.
[00:57:43.420 --> 00:58:02.000]   And, you know, I would think that if you run a large index fund, if you're BlackRock or whatever, and you're voting, you know, your shares for or against different policies, that the number one thing you should care about, perhaps the only thing you should care about, is whether they're looking after the interest of shareholders.
[00:58:02.000 --> 00:58:08.140]   And we clearly crept away from that in the past, you know, 10 or 20 years.
[00:58:08.140 --> 00:58:19.400]   The senator that you're talking about said when he was giving this talk that these two companies are now both over 80% owned outside the U.S.
[00:58:19.400 --> 00:58:21.080]   Oh, wow.
[00:58:21.080 --> 00:58:31.960]   And that they both have corporate philosophies that extend beyond what we just talked about, which, you know, I've always, I grew up in the school that fiduciary duty is the number one.
[00:58:31.960 --> 00:58:36.780]   And responsibility of all board members, and that means looking after, you know, shareholders.
[00:58:36.780 --> 00:58:44.080]   And so, I think, you know, that two things should happen.
[00:58:44.080 --> 00:58:54.200]   You know, first, I do wonder, and this would be a question for the senator, like, why are so many companies paying attention to what these people say?
[00:58:54.200 --> 00:58:55.520]   Are they just loyal?
[00:58:55.520 --> 00:58:56.900]   I mean, are they just lazy?
[00:58:56.900 --> 00:58:59.580]   Do they not want to do the work themselves?
[00:58:59.580 --> 00:59:04.220]   And admittedly, if you're running an index fund, you're on thin margins, so maybe you don't have time.
[00:59:04.220 --> 00:59:12.740]   But they should wake up and realize that they're not solely looking after the interest of shareholders and they have other interests in mind.
[00:59:12.740 --> 00:59:24.560]   And ironically, and this gets back to policy, one of the key reasons so many companies have super voting is so that these two companies can't tell them what to do.
[00:59:24.560 --> 00:59:33.160]   And so, you know, it's ironic because most people think of super voting shares as being less good governance, you know, a lesser form of good governance.
[00:59:33.160 --> 00:59:48.940]   But if these companies that are measuring you and telling, you know, index investors how to vote aren't looking after shareholder interests, then you may need to take that step precisely to get away from them.
[00:59:49.360 --> 00:59:57.220]   And so I would encourage, you know, the BlackRock's and all the ETF people to not just simply vote with what these people say.
[00:59:57.220 --> 01:00:01.560]   And maybe what we need, maybe we need an alternative to these two things.
[01:00:01.560 --> 01:00:03.480]   You and I have, you know, talked about SBC.
[01:00:03.480 --> 01:00:09.960]   I mean, I think there's a number of things you could use AI that you would put into a model to say,
[01:00:09.960 --> 01:00:13.520]   what is the type of good governance that aligns shareholder interests?
[01:00:13.520 --> 01:00:17.160]   And maybe it'd be good to see something like that pop up.
[01:00:17.160 --> 01:00:17.820]   I love it.
[01:00:17.820 --> 01:00:18.560]   I love it.
[01:00:18.560 --> 01:00:20.460]   Let's incubate that, Bill.
[01:00:20.460 --> 01:00:21.180]   Okay.
[01:00:21.180 --> 01:00:23.460]   Let's incubate that.
[01:00:23.460 --> 01:00:31.300]   Anybody out there, let's find some of the guys who are playing, the AI founders and engineers who were playing in the altimeter poker game last night.
[01:00:31.300 --> 01:00:32.820]   They were looking for ideas.
[01:00:32.820 --> 01:00:33.980]   This is a great one.
[01:00:33.980 --> 01:00:34.540]   Okay.
[01:00:34.540 --> 01:00:39.020]   Well, I would encourage any of our listeners, there may be someone already doing it.
[01:00:39.020 --> 01:00:42.720]   That's already working on an alternative to these two companies.
[01:00:42.720 --> 01:00:46.080]   And if you are, reach out to us.
[01:00:46.080 --> 01:00:48.340]   We could help fund it, help promote it.
[01:00:48.340 --> 01:00:51.060]   And it'd be exciting to see.
[01:00:51.060 --> 01:00:52.660]   Yeah, no, that'd be great.
[01:00:52.660 --> 01:00:54.520]   Well, it's been another good one, buddy.
[01:00:54.520 --> 01:00:55.380]   Great seeing you.
[01:00:55.380 --> 01:00:57.000]   Until next time.
[01:00:57.000 --> 01:00:57.720]   Take care.
[01:01:07.080 --> 01:01:11.040]   As a reminder to everybody, just our opinions, not investment advice.

