
[00:00:00.000 --> 00:00:09.120]   15% on all goods coming from Europe, 0% on US goods going to Europe, so an opening up
[00:51:34.200 --> 00:51:41.200]   So that's the best proxy the Fed watches for inflation since the start of the year.
[00:51:41.200 --> 00:51:44.200]   And it showed-- this is really interesting.
[00:51:44.200 --> 00:51:50.200]   Import prices have been going up at a slower rate than domestically produced goods.
[00:51:50.200 --> 00:51:51.200]   Okay.
[00:51:51.200 --> 00:51:56.200]   So this is the exact opposite of what you would have expected from tariffs.
[00:51:56.200 --> 00:52:01.200]   Of course, you would have expected the imported prices would have been going up more than domestic goods.
[00:52:01.200 --> 00:52:06.200]   And so we'll show these charts and we'll put the link to this paper.
[00:52:06.200 --> 00:52:08.200]   People ought to take a look at that.
[00:52:08.200 --> 00:52:17.200]   But to me, when I look at the president's-- the deals he's landing, the deal he just got announced yesterday with the European Union.
[00:52:17.200 --> 00:52:21.200]   15% on all goods coming from Europe.
[00:52:21.200 --> 00:52:25.200]   0% on US goods going to Europe.
[00:52:25.200 --> 00:52:29.200]   So an opening up of Europe markets, paying us 15%.
[00:52:29.200 --> 00:52:36.200]   And on top of that, getting commitments like $750 billion, almost $1 trillion of energy purchases from the US.
[00:52:36.200 --> 00:52:40.200]   Or look at Japan, which they announced last week, another huge market.
[00:52:40.200 --> 00:52:42.200]   Again, similar.
[00:52:42.200 --> 00:52:47.200]   They're going to pay tariffs to the United States, no tariffs imposed on the United States.
[00:52:47.200 --> 00:52:54.200]   And they're going to invest $550 billion into the US in a way the president gets to direct.
[00:52:54.200 --> 00:53:01.200]   So I would love-- I would-- I just think we need to give the president credit where credit is due.
[00:53:01.200 --> 00:53:07.200]   Everybody said this was going to lead to retaliation, to trade wars, was going to be disastrous for the US.
[00:53:07.200 --> 00:53:12.200]   And all we've seen so far is deals, deals, deals, deals.
[00:53:12.200 --> 00:53:16.200]   And I have to say, if this was the CEO of one of our companies, right?
[00:53:16.200 --> 00:53:19.200]   Let's say we had a board meeting at the start of the year, and he outlined these plans.
[00:53:19.200 --> 00:53:22.200]   And we said, hey, we're really nervous about this.
[00:53:22.200 --> 00:53:25.200]   You know, this is a high-risk, high-reward strategy.
[00:53:25.200 --> 00:53:28.200]   It's either going to backfire, and we're going to fire you.
[00:53:28.200 --> 00:53:31.200]   Or it's going to work really well, and we give you a bonus.
[00:53:31.200 --> 00:53:39.200]   If we're measuring them halfway through the year, I would say that he's in line for a bonus based upon the trillions of dollars
[00:53:39.200 --> 00:53:42.200]   that are going to be coming into the United States.
[00:53:42.200 --> 00:53:51.200]   And the fact that we now have a $300 to a $350 billion recurring stream of revenues into Treasury
[00:53:51.200 --> 00:53:55.200]   in the form of these tariffs which are being paid.
[00:53:55.200 --> 00:54:06.200]   And I think Besant said last week, in the month of June, we had our first surplus in the United States, monthly surplus, since 2015, right?
[00:54:06.200 --> 00:54:09.200]   Because of the tariff revenues that are coming in.
[00:54:09.200 --> 00:54:10.200]   So I will say this.
[00:54:10.200 --> 00:54:11.200]   I was on the fence.
[00:54:11.200 --> 00:54:15.200]   I knew the nuclear tariffs, the trillion or two trillion.
[00:54:15.200 --> 00:54:16.200]   I knew that was a disaster.
[00:54:16.200 --> 00:54:22.200]   I said if we landed the plane where Besant wanted to come in at $300 billion, I thought there was a decent chance
[00:54:22.200 --> 00:54:25.200]   that those prices could be passed on in the home countries.
[00:54:25.200 --> 00:54:27.200]   And so far, it looks like that's the case.
[00:54:27.200 --> 00:54:29.200]   Do you have any concerns?
[00:54:29.200 --> 00:54:32.200]   What's the-- anything you're watching out for?
[00:54:32.200 --> 00:54:39.200]   Well, I think the number one thing is core PCE did bottom last year, and it started to tick up.
[00:54:39.200 --> 00:54:41.200]   And so we have to keep our eye on inflation.
[00:54:41.200 --> 00:54:51.200]   And of course, I think it's almost impossible to conceive that we would have totally reordered the entire global trading system on the first pass with zero mistakes.
[00:54:51.200 --> 00:55:02.200]   So we're going to have some goods and some products that consumers or US consumers are going to end up paying the taxes, and we're going to have to go back and fix some of these things.
[00:55:02.200 --> 00:55:07.200]   But I will say that it's turning out massively better than consensus criticisms.
[00:55:07.200 --> 00:55:10.200]   I mean, remember Larry Summers at the CO2 event?
[00:55:10.200 --> 00:55:17.200]   I mean, this was just a few months ago, and he was saying this is the biggest economic disaster of his career.
[00:55:17.200 --> 00:55:20.200]   And I don't think you can describe it that way.
[00:55:20.200 --> 00:55:24.200]   The markets are-- the voting machine is telling you-- and these are a lot of sophisticated investors.
[00:55:24.200 --> 00:55:32.200]   The voting machine is telling you that no retaliations, no trade wars, all these deals getting done works for the US economy.
[00:55:32.200 --> 00:55:40.200]   And I will tell you that the Atlanta now Fed tracker, which tracks real-time GDP, has now ticked up back to 3%.
[00:55:40.200 --> 00:55:44.200]   So after going down a lot in April, it's bounced way back up.
[00:55:44.200 --> 00:55:47.200]   So economic activity appears to be going up.
[00:55:47.200 --> 00:55:49.200]   And then one final thing here.
[00:55:49.200 --> 00:55:55.200]   Remember, one of the key reasons for doing this, right, wasn't just because we were--
[00:55:55.200 --> 00:56:05.200]   I mean, the EU conceded in the trade negotiations that our relationship was unfairly balanced in the direction of the EU.
[00:56:05.200 --> 00:56:07.200]   I mean, they said that's the starting point.
[00:56:07.200 --> 00:56:08.200]   So we have to rebalance it.
[00:56:08.200 --> 00:56:16.200]   But on top of that, a key reason for doing this was to support the domestic production of critical national industries
[00:56:16.200 --> 00:56:19.200]   and to make our supply chains more resilient.
[00:56:19.200 --> 00:56:22.200]   Chips, data centers, energy production.
[00:56:22.200 --> 00:56:27.200]   At Altimeter, we just led the Series A in a company-- I don't even know if we've announced it, but I'll announce it here--
[00:56:27.200 --> 00:56:30.200]   which is an all-American producer of rare earth magnets, right?
[00:56:30.200 --> 00:56:38.200]   So these are now viable investments because of the tariffs and the resolve of the government to re-onshore these critical supply chains.
[00:56:38.200 --> 00:56:42.200]   So, I mean, that's a huge benefit that you would be willing to pay something for.
[00:56:42.200 --> 00:56:44.200]   But we're getting the benefit.
[00:56:44.200 --> 00:56:45.200]   And on top of that, we're getting paid.
[00:56:45.200 --> 00:56:46.200]   Yeah.
[00:56:46.200 --> 00:56:47.200]   Can I add one thing, guys?
[00:56:47.200 --> 00:56:48.200]   Go for it.
[00:56:48.200 --> 00:56:51.200]   Not on the economic side, but running the supply chain at Brock?
[00:56:51.200 --> 00:56:52.200]   Yeah.
[00:56:52.200 --> 00:56:57.200]   Look, we're fortunate in that the majority of our supply chain is US-centric, including our chips.
[00:56:57.200 --> 00:57:00.200]   But we still have small, discrete components.
[00:57:00.200 --> 00:57:07.200]   And Brad, exactly what you were saying is happening is that the producers and manufacturers of those things are coming and you're negotiating.
[00:57:07.200 --> 00:57:11.200]   And we've had pretty significant negotiation with those folks.
[00:57:11.200 --> 00:57:14.200]   And that was, I think, like you said, wasn't anticipated.
[00:57:14.200 --> 00:57:18.200]   The other thing is, it hasn't been static.
[00:57:18.200 --> 00:57:20.200]   The one thing-- again, I'll go back to the administration.
[00:57:20.200 --> 00:57:21.200]   They moved.
[00:57:21.200 --> 00:57:28.200]   Like, we've seen our tariff schedule move around probably six to eight times since this all has started.
[00:57:28.200 --> 00:57:30.200]   Because they keep evaluating.
[00:57:30.200 --> 00:57:31.200]   They understand.
[00:57:31.200 --> 00:57:32.200]   They listen.
[00:57:32.200 --> 00:57:35.200]   And I think that's also a function of how this administration operates.
[00:57:35.200 --> 00:57:37.200]   And we want to give them credit for that.
[00:57:37.200 --> 00:57:40.200]   Like, people can go and share with them, hey, these things are not available.
[00:57:40.200 --> 00:57:42.200]   We can't replace them right away.
[00:57:42.200 --> 00:57:51.200]   And I think that that's also helping with that last thing you said with the investment you're making is companies get established onshore to take advantage of what these tariffs are causing.
[00:57:51.200 --> 00:57:57.200]   Sonny, has your supply chain planning and that dynamic nature, has that started to settle down?
[00:57:57.200 --> 00:58:06.200]   Do you see this-- you know, are we reaching the end of the tariff negotiations such that everything can kind of settle down and operate?
[00:58:06.200 --> 00:58:13.200]   It's gone from week to week or even day to day when it first started and trying to figure out what happened to like now we're looking at it monthly.
[00:58:13.200 --> 00:58:14.200]   So it's definitely settling.
[00:58:14.200 --> 00:58:19.200]   And Brad, we still have a big thing looming with a China discussion, correct?
[00:58:19.200 --> 00:58:20.200]   Yeah.
[00:58:20.200 --> 00:58:21.200]   You know, listen.
[00:58:21.200 --> 00:58:23.200]   So we landed Europe.
[00:58:23.200 --> 00:58:24.200]   We've landed Japan.
[00:58:24.200 --> 00:58:29.200]   We're going to have, you know, the long list is going to be coming out.
[00:58:29.200 --> 00:58:36.200]   But when you look at our big trading partners, the EU, we do, I think, $900 billion of trade with them a year.
[00:58:36.200 --> 00:58:38.200]   With China, it's about $600 billion.
[00:58:38.200 --> 00:58:43.200]   But we have about a $300 billion goods trade deficit with both Europe and China.
[00:58:43.200 --> 00:58:46.200]   So they were the two big ones.
[00:58:46.200 --> 00:58:51.200]   China is the big enchilada because it's not just trade with China, right?
[00:58:51.200 --> 00:58:56.200]   It's strategic, it's national security, and it's trade.
[00:58:56.200 --> 00:58:58.200]   And it's the AI race.
[00:58:58.200 --> 00:59:03.200]   We know that, you know, the rare earth ban on Chinese magnets was devastating to US industry.
[00:59:03.200 --> 00:59:11.200]   We know the retaliation that, you know, where H20s were cut off in terms of NVIDIA's chips back to China.
[00:59:11.200 --> 00:59:22.200]   So reading the tea leaves, I'll go out on a limb and I'll say the consensus still believes like that the China thing is going to be a problem or that it will be small.
[00:59:22.200 --> 00:59:26.200]   I think this president wants to do the biggest deal ever done with China.
[00:59:26.200 --> 00:59:29.200]   I don't think he's dogmatic at all.
[00:59:29.200 --> 00:59:31.200]   I don't think he's some big China hawk.
[00:59:31.200 --> 00:59:35.200]   He said at the AI summit last week, I'm a deal junkie.
[00:59:35.200 --> 00:59:36.200]   I like to do deals.
[00:59:36.200 --> 00:59:41.200]   You can't be the biggest deal maker in the world without doing a big deal with China.
[00:59:41.200 --> 00:59:42.200]   All right.
[00:59:42.200 --> 00:59:43.200]   Right.
[00:59:43.200 --> 00:59:50.200]   And I, you know, if you just look at today, the Chinese reciprocated in a way I think the US government was looking for.
[00:59:50.200 --> 00:59:53.200]   They said, hey, we'll postpone all of our retaliatory tariffs.
[00:59:53.200 --> 00:59:55.200]   They've invited the president to China.
[00:59:55.200 --> 01:00:02.200]   The president has suggested he's going to go to China the first week of September, sometime between September and November.
[01:00:02.200 --> 01:00:09.200]   I think there is a very, very big deal that's going to get done with China that's going to reorient the relationship in a big way.
[01:00:09.200 --> 01:00:11.200]   And let me just like tease this.
[01:00:11.200 --> 01:00:15.200]   The president said earlier this year something that caught all of our attention.
[01:00:15.200 --> 01:00:25.200]   He said, you know, if I could wave a magic wand, I would cut the defense budget in half for the United States, for China and for Russia.
[01:00:25.200 --> 01:00:30.200]   We've never heard a US president in history utter anything like that.
[01:00:30.200 --> 01:00:31.200]   That'd be amazing.
[01:00:31.200 --> 01:00:36.200]   That is what I would call an extraordinarily flexible mindset.
[01:00:36.200 --> 01:00:44.200]   And if you go into this deal negotiation with China with that sort of flexible mindset, I think it could include all of the above.
[01:00:44.200 --> 01:00:50.200]   Rare earths, chips, maybe even military cooperation, certainly a rebalancing of trade.
[01:00:50.200 --> 01:00:55.200]   I think China's-- listen, we entered the year with China paying 15% in tariffs.
[01:00:55.200 --> 01:00:56.200]   That was pre-Trump.
[01:00:56.200 --> 01:00:59.200]   They were paying 15% to the United States in tariffs.
[01:00:59.200 --> 01:01:01.200]   So I don't think we're going below 15%.
[01:01:01.200 --> 01:01:01.200]   I think they're going to pay--
[01:01:01.200 --> 01:01:03.200]   And Trump did that in Trump 45.
[01:01:03.200 --> 01:01:04.200]   In Trump 1.
[01:01:04.200 --> 01:01:05.200]   In Trump 1, right.
[01:01:05.200 --> 01:01:11.200]   So I think that they will continue to pay at least 15%, but I think it's going to be much more structured, much more nuanced.
[01:01:11.200 --> 01:01:14.200]   You know, Besson's been very clear.
[01:01:14.200 --> 01:01:25.200]   China has to rebalance to domestic consumption and away from an export economy that's really sticking it to the US in terms of the trade deficit.
[01:01:25.200 --> 01:01:27.200]   I think China gets that.
[01:01:27.200 --> 01:01:29.200]   I think they want that for their own country.
[01:01:29.200 --> 01:01:30.200]   I think they're willing to do that.
[01:01:30.200 --> 01:01:33.200]   I think the United States understands that can't happen overnight.
[01:01:33.200 --> 01:01:36.200]   It has to happen over a period of years.
[01:01:36.200 --> 01:01:40.200]   I think that there's going to be a big Chinese deal done before the year's out.
[01:01:40.200 --> 01:01:42.200]   So let's close with this, Brad.
[01:01:42.200 --> 01:01:54.200]   You've often on the pod been willing to speak about your own temperature for the US markets and whether you're net long or net short.
[01:01:54.200 --> 01:02:09.200]   And you've, on this podcast, been more enthusiastic than I've ever seen you, both about AI, but this China theory that you have, I think, would cause the markets to rip, if you're correct.
[01:02:09.200 --> 01:02:15.200]   But you also said we're at all-time highs, you know, and so you want to buy low and sell high.
[01:02:15.200 --> 01:02:17.200]   So where's your head hanging?
[01:02:17.200 --> 01:02:20.200]   We did a pod, I think, around May 2nd.
[01:02:20.200 --> 01:02:24.200]   Well, we did the pod in March, and I said, we're out of the market.
[01:02:24.200 --> 01:02:25.200]   Right.
[01:02:25.200 --> 01:02:26.200]   I remember.
[01:02:26.200 --> 01:02:27.200]   Right.
[01:02:27.200 --> 01:02:31.200]   And you said you're early, and Liberation Day came, and we were happy to be out of the market.
[01:02:31.200 --> 01:02:36.200]   On May 2nd, I said, we're all back in, because the Besant consensus has won.
[01:02:36.200 --> 01:02:37.200]   It's going to be $300 billion.
[01:02:37.200 --> 01:02:38.200]   We're going to land the plane.
[01:02:38.200 --> 01:02:39.200]   And I outlined a flight path.
[01:02:39.200 --> 01:02:45.200]   I said, you can land the plane, no inflation, you get rate cuts, and it's kind of off to the races.
[01:02:45.200 --> 01:02:49.200]   And we're up 30% off of that bottom in the NASDAQ since then.
[01:02:49.200 --> 01:02:51.200]   So 30% is a huge move.
[01:02:51.200 --> 01:02:52.200]   Huge.
[01:02:52.200 --> 01:02:56.200]   But when you telescope out, we're up 10% for the year, okay?
[01:02:56.200 --> 01:03:00.200]   And if I had told you guys on day one of this year, here's what's going to happen.
[01:03:00.200 --> 01:03:05.200]   We're going to rebalance global trade, and we're going to land the plane around $300 billion.
[01:03:05.200 --> 01:03:10.200]   We're going to have the economy grow at 3% accelerating.
[01:03:10.200 --> 01:03:20.200]   We're going to have no inflation heading toward rate cuts by the end of the year.
[01:03:20.200 --> 01:03:22.200]   That is the backdrop.
[01:03:22.200 --> 01:03:28.200]   And we're going to have all of this AI demand and accelerating demand for AI compute.
[01:03:28.200 --> 01:03:31.200]   I would have said the market can be up at least 15% for the year.
[01:03:31.200 --> 01:03:35.200]   I think we've captured a lot of the return for the year, Bill.
[01:03:35.200 --> 01:03:36.200]   I will tell you this, though.
[01:03:36.200 --> 01:03:38.200]   We see tons of opportunities.
[01:03:38.200 --> 01:03:41.200]   And so I would say that we're also bullish on what we see happening in AI.
[01:03:41.200 --> 01:03:44.200]   Sonny's going to raise a huge new round here.
[01:03:44.200 --> 01:03:46.200]   We're happy to be investors with Sonny as well.
[01:03:46.200 --> 01:03:49.200]   And it's extraordinary to watch what Sonny's-
[01:03:49.200 --> 01:03:50.200]   No, it's serious.
[01:03:50.200 --> 01:03:53.200]   If he wasn't supposed to disclose that, he can edit it out.
[01:03:53.200 --> 01:03:56.200]   He hasn't, but his face is turning all red.
[01:03:56.200 --> 01:03:57.200]   Have a good week.
[01:03:57.200 --> 01:04:00.200]   Thank you, Sonny, for coming on with us today.
[01:04:00.200 --> 01:04:01.200]   Hope to see you both, too.
[01:04:01.200 --> 01:04:02.200]   Thank you so much.
[01:04:02.200 --> 01:04:03.200]   Thanks for having me.
[01:04:03.200 --> 01:04:04.200]   Yeah.
[01:04:04.200 --> 01:04:05.200]   Thanks, guys.
[01:04:05.200 --> 01:04:06.200]   Bye-bye.
[01:04:06.200 --> 01:04:07.200]   Take care, guys.
[01:04:07.200 --> 01:04:20.200]   As a reminder to everybody, just our opinions, not investment advice.

