
[00:00:00.000 --> 00:00:09.360]   "I think this should be the live post."
[01:02:51.040 --> 01:02:54.560]   I just don't load MCPs into my context in the first place.
[01:02:54.560 --> 01:03:02.000]   Um, one question is, do you have any experience with the amount of users you get out of a $20
[01:03:02.000 --> 01:03:02.880]   cloud subscription?
[01:03:05.600 --> 01:03:07.600]   I don't know is the short answer.
[01:03:07.600 --> 01:03:08.960]   Um...
[01:03:08.960 --> 01:03:14.000]   I think that you don't get that much out of it.
[01:03:14.000 --> 01:03:15.760]   But I'm not sure.
[01:03:15.760 --> 01:03:18.560]   You can try it and see.
[01:03:18.560 --> 01:03:20.240]   I can tell you that with a $100
[01:03:20.240 --> 01:03:26.240]   cloud subscription and you only use one agent at the time with Sonnet, you're not going to hit the limits.
[01:03:26.240 --> 01:03:31.360]   With two or three simultaneously, you can hit the limits.
[01:03:31.360 --> 01:03:32.400]   Um...
[01:03:34.080 --> 01:03:38.080]   With $200 subscription on Sonnet, I don't think you can run up and run into the limits.
[01:03:38.080 --> 01:03:39.360]   I don't think it's possible.
[01:03:39.360 --> 01:03:44.000]   Uh, but with the $20 one, I'm pretty sure that you can run out very quickly.
[01:03:44.000 --> 01:03:46.640]   Um...
[01:03:46.640 --> 01:03:48.880]   Do you use the plan mode?
[01:03:48.880 --> 01:03:55.280]   So because I use dangerously bypassing permissions, I don't really use the plan mode explicitly.
[01:03:55.280 --> 01:04:00.960]   And the problem for this is that it actually disables a bunch of things.
[01:04:00.960 --> 01:04:04.880]   So when it plans, it permanently asks for permissions for all the tools.
[01:04:04.880 --> 01:04:08.880]   So I basically ask it to plan without plan mode.
[01:04:08.880 --> 01:04:13.920]   Because the plan mode, as far as I can tell, at least in parts, auto activates just unprompting.
[01:04:13.920 --> 01:04:15.040]   Um...
[01:04:15.040 --> 01:04:17.760]   But that's really why I don't use the plan mode.
[01:04:17.760 --> 01:04:18.320]   Um...
[01:04:19.760 --> 01:04:21.840]   And that's sort of the answer.
[01:04:21.840 --> 01:04:22.080]   So...
[01:04:22.080 --> 01:04:24.800]   It's still generating.
[01:04:24.800 --> 01:04:27.200]   Um...
[01:04:27.200 --> 01:04:27.680]   Yeah.
[01:04:27.680 --> 01:04:28.640]   They're like...
[01:04:28.640 --> 01:04:35.200]   I think they're probably like 10, 15 different pretty decent voice-to-text things at the moment.
[01:04:35.200 --> 01:04:36.080]   Um...
[01:04:36.080 --> 01:04:37.840]   For all kinds of different setups.
[01:04:37.840 --> 01:04:40.720]   And I think it's a little bit ridiculous to pay for Whisperflow.
[01:04:41.360 --> 01:04:43.280]   And I don't really like that because it is...
[01:04:43.280 --> 01:04:45.280]   The magic is happening on device anyways.
[01:04:45.280 --> 01:04:46.320]   Um...
[01:04:46.320 --> 01:04:46.720]   On...
[01:04:46.720 --> 01:04:48.560]   On the Whisper model, which is the open source one.
[01:04:48.560 --> 01:04:49.280]   So...
[01:04:49.280 --> 01:04:50.400]   Um...
[01:04:50.400 --> 01:04:50.640]   Yeah.
[01:04:50.640 --> 01:04:52.960]   I hope we just get to the point where, um...
[01:04:52.960 --> 01:04:57.760]   Something like Whisperflow in an open source way, um...
[01:04:57.760 --> 01:04:58.640]   Becomes like a...
[01:04:58.640 --> 01:05:01.120]   Like a thing that everybody contributes to.
[01:05:03.520 --> 01:05:04.080]   Okay.
[01:05:04.080 --> 01:05:06.000]   So it's now generating words.
[01:05:06.000 --> 01:05:07.040]   Cool.
[01:05:07.040 --> 01:05:08.960]   So look at this.
[01:05:08.960 --> 01:05:09.280]   I have...
[01:05:09.280 --> 01:05:11.120]   We have stuff to look at.
[01:05:11.120 --> 01:05:11.920]   Is it not nice?
[01:05:11.920 --> 01:05:13.360]   It just auto generates all of it.
[01:05:13.360 --> 01:05:13.920]   Nice.
[01:05:13.920 --> 01:05:15.520]   Best setup for home office.
[01:05:15.520 --> 01:05:16.880]   Coffee setup for home office.
[01:05:16.880 --> 01:05:17.440]   Look at this.
[01:05:17.440 --> 01:05:18.880]   Um...
[01:05:18.880 --> 01:05:20.160]   Cool.
[01:05:20.160 --> 01:05:21.520]   So...
[01:05:21.520 --> 01:05:24.640]   We have...
[01:05:24.640 --> 01:05:26.400]   We have content.
[01:05:26.400 --> 01:05:28.560]   Which is cool.
[01:05:28.560 --> 01:05:31.280]   And it wrote me this little script here.
[01:05:32.720 --> 01:05:33.360]   Um...
[01:05:33.360 --> 01:05:34.880]   To populate the form.
[01:05:34.880 --> 01:05:35.120]   Right?
[01:05:35.120 --> 01:05:37.200]   I will not even look at the script.
[01:05:37.200 --> 01:05:38.000]   Don't have to.
[01:05:38.000 --> 01:05:38.560]   I don't care.
[01:05:38.560 --> 01:05:40.640]   It did its job.
[01:05:40.640 --> 01:05:41.360]   Um...
[01:05:41.360 --> 01:05:43.440]   So...
[01:05:43.440 --> 01:05:45.040]   What I will do now is...
[01:05:45.040 --> 01:05:46.080]   I will commit this.
[01:05:46.080 --> 01:05:47.760]   Uh...
[01:05:47.760 --> 01:05:48.240]   We'll do...
[01:05:48.240 --> 01:05:49.440]   First we do...
[01:05:49.440 --> 01:05:49.680]   Web.
[01:05:49.680 --> 01:05:52.320]   And we'll format this quickly.
[01:05:52.320 --> 01:05:55.840]   And then we check in...
[01:05:55.840 --> 01:05:58.480]   Edit...
[01:05:58.480 --> 01:06:01.600]   Board listing.
[01:06:02.240 --> 01:06:03.440]   No topic listing in boards.
[01:06:03.440 --> 01:06:06.080]   Um...
[01:06:06.080 --> 01:06:09.120]   And now we add the scripts.
[01:06:09.120 --> 01:06:11.280]   Edit...
[01:06:11.280 --> 01:06:14.720]   One pop...
[01:06:14.720 --> 01:06:16.880]   Relator script.
[01:06:16.880 --> 01:06:19.600]   So now that we have this.
[01:06:19.600 --> 01:06:21.040]   We can do one last thing.
[01:06:21.040 --> 01:06:21.920]   Where we do...
[01:06:21.920 --> 01:06:24.480]   Actually I should probably have...
[01:06:24.480 --> 01:06:25.600]   Checked that we had here.
[01:06:27.600 --> 01:06:28.240]   Um...
[01:06:28.240 --> 01:06:29.200]   Anyways.
[01:06:29.200 --> 01:06:29.680]   It doesn't matter.
[01:06:29.680 --> 01:06:34.080]   Next thing is we're going to enumerate the topics.
[01:06:34.080 --> 01:06:36.960]   Now I want you to make...
[01:06:36.960 --> 01:06:37.440]   Um...
[01:06:37.440 --> 01:06:38.080]   Um...
[01:06:38.080 --> 01:06:40.000]   A way to look at all the topics.
[01:06:40.000 --> 01:06:44.800]   So basically we are going to add an endpoint to see all the posts on a topic.
[01:06:44.800 --> 01:06:46.400]   With pagination.
[01:06:46.400 --> 01:06:49.360]   Same general API flow as we had for the...
[01:06:49.360 --> 01:06:52.400]   Board index page.
[01:06:52.400 --> 01:06:56.480]   And we also want to add the front-end component and the front-end page to...
[01:06:56.480 --> 01:06:58.400]   Show that too.
[01:06:58.400 --> 01:07:00.320]   And again also support pagination.
[01:07:00.320 --> 01:07:05.680]   I don't know if this will work.
[01:07:05.680 --> 01:07:06.080]   Let's see.
[01:07:06.080 --> 01:07:08.160]   And I'll go to the questions at any time.
[01:07:09.280 --> 01:07:09.760]   Um...
[01:07:09.760 --> 01:07:17.840]   Yeah.
[01:07:17.840 --> 01:07:23.840]   This monthly paying for basically local whisper models is nonsense.
[01:07:23.840 --> 01:07:25.600]   Um...
[01:07:25.600 --> 01:07:26.000]   I'm...
[01:07:26.000 --> 01:07:29.520]   I'm actually quite okay for paying for the API inference.
[01:07:29.520 --> 01:07:30.960]   But I also don't think that...
[01:07:30.960 --> 01:07:36.960]   I think it could actually fix up a lot of the little issues with
[01:07:38.160 --> 01:07:41.600]   voice input on a very well-trained local model too.
[01:07:41.600 --> 01:07:41.840]   So...
[01:07:41.840 --> 01:07:43.920]   Yeah.
[01:07:43.920 --> 01:07:45.920]   Um...
[01:07:45.920 --> 01:07:47.440]   CI is not an alias for commit.
[01:07:47.440 --> 01:07:48.720]   That's an alias that I set up.
[01:07:48.720 --> 01:07:49.360]   Um...
[01:07:49.360 --> 01:07:53.120]   So I have an alias in my git config.
[01:07:53.120 --> 01:07:53.440]   This...
[01:07:53.440 --> 01:07:55.520]   Git config.
[01:07:55.520 --> 01:07:56.720]   CI.
[01:07:56.720 --> 01:07:58.000]   So I have a bunch of these ones here.
[01:07:58.000 --> 01:07:59.520]   Um...
[01:07:59.520 --> 01:08:02.640]   It was an alias on Mercurial, which I was using before git.
[01:08:02.640 --> 01:08:06.880]   And I got so used to it that when I moved to git, I set up this alias and never went back.
[01:08:06.880 --> 01:08:13.200]   I have no idea what Kimi is.
[01:08:13.200 --> 01:08:13.440]   Uh...
[01:08:13.440 --> 01:08:15.200]   You mean like Kimi v2, the...
[01:08:15.200 --> 01:08:15.920]   This new model?
[01:08:15.920 --> 01:08:16.240]   Is that...
[01:08:16.240 --> 01:08:17.600]   Is that...
[01:08:17.600 --> 01:08:19.760]   Is that the new huge model?
[01:08:19.760 --> 01:08:20.400]   Is that Kimi?
[01:08:20.400 --> 01:08:22.080]   I haven't tried it.
[01:08:22.080 --> 01:08:22.880]   I heard that it's...
[01:08:22.880 --> 01:08:26.960]   Pretty good on open code if you use it through...
[01:08:26.960 --> 01:08:29.200]   Uh...
[01:08:29.200 --> 01:08:30.720]   I guess open router or something.
[01:08:30.720 --> 01:08:31.600]   But I haven't tried it.
[01:08:31.600 --> 01:08:32.960]   Um...
[01:08:32.960 --> 01:08:33.680]   Didn't have the time.
[01:08:33.680 --> 01:08:36.080]   Um...
[01:08:36.080 --> 01:08:37.760]   Okay.
[01:08:37.760 --> 01:08:41.120]   So...
[01:08:41.120 --> 01:08:44.640]   Very slowly this will start working at one point.
[01:08:44.640 --> 01:08:48.080]   We'll see.
[01:08:48.080 --> 01:08:48.480]   We'll see.
[01:08:48.480 --> 01:08:54.560]   I mean this is not a very interesting screencast in many ways.
[01:08:54.560 --> 01:08:58.000]   Because this doesn't really show a trend decoding all that much.
[01:08:58.000 --> 01:09:00.000]   Because there's really not that much to see.
[01:09:00.000 --> 01:09:01.680]   I'm just adding more of the same now.
[01:09:01.680 --> 01:09:05.920]   If I still have some time, I think I have 20 minutes left.
[01:09:05.920 --> 01:09:08.560]   If I still have some time, I will try to add some tests.
[01:09:08.560 --> 01:09:10.240]   Um...
[01:09:10.240 --> 01:09:11.680]   Which I think is more interesting.
[01:09:11.680 --> 01:09:13.360]   The next question.
[01:09:13.360 --> 01:09:15.440]   What do I usually do while waiting for Claude?
[01:09:15.440 --> 01:09:15.840]   Um...
[01:09:15.840 --> 01:09:18.160]   So this is the moment when I'm going to pitch Vibe Tunnel.
[01:09:18.160 --> 01:09:20.480]   This is a thing we built.
[01:09:20.480 --> 01:09:24.160]   Or actually I think I was barely involved at this point in this project.
[01:09:24.160 --> 01:09:25.120]   This is a...
[01:09:25.120 --> 01:09:28.000]   I think this is primarily now Mario's and Peter's project.
[01:09:28.000 --> 01:09:28.880]   Um...
[01:09:28.880 --> 01:09:29.840]   But it's a way to...
[01:09:29.840 --> 01:09:35.760]   Basically run all of your Claude instances through the browser.
[01:09:35.760 --> 01:09:39.040]   So I can go in for a coffee and see what it's doing.
[01:09:39.040 --> 01:09:40.960]   That's the...
[01:09:40.960 --> 01:09:42.080]   That's the general idea here.
[01:09:42.080 --> 01:09:44.000]   Um...
[01:09:44.000 --> 01:09:46.240]   But the answer of like what do you do while...
[01:09:46.240 --> 01:09:46.720]   Um...
[01:09:46.720 --> 01:09:49.920]   While waiting for Claude is you go to Twitter and you write stuff, I guess.
[01:09:49.920 --> 01:09:50.400]   Um...
[01:09:50.400 --> 01:09:54.080]   See the problem with the music is...
[01:09:54.080 --> 01:09:54.400]   Let's see.
[01:09:54.400 --> 01:09:56.400]   Let me see.
[01:09:56.400 --> 01:09:57.520]   I need to...
[01:09:57.520 --> 01:09:59.360]   I need to turn on the screen capture sound.
[01:09:59.360 --> 01:09:59.840]   So now...
[01:09:59.840 --> 01:10:01.040]   Hold on.
[01:10:01.040 --> 01:10:02.800]   Can you...
[01:10:02.800 --> 01:10:04.080]   Can you now hear the terrible music?
[01:10:04.080 --> 01:10:07.280]   No, it doesn't work.
[01:10:07.280 --> 01:10:08.880]   It doesn't work.
[01:10:08.880 --> 01:10:11.040]   Can you hear it now?
[01:10:11.040 --> 01:10:21.840]   Anyways, that's the music.
[01:10:21.840 --> 01:10:26.720]   Let's see if we see our topic.
[01:10:26.720 --> 01:10:30.480]   It's still been in front.
[01:10:38.480 --> 01:10:40.800]   Yeah, so maybe...
[01:10:40.800 --> 01:10:42.000]   Maybe here's an interesting thing.
[01:10:42.000 --> 01:10:42.960]   Why am I using Go?
[01:10:42.960 --> 01:10:43.280]   Uh...
[01:10:43.280 --> 01:10:43.920]   Go is...
[01:10:43.920 --> 01:10:44.320]   Go...
[01:10:44.320 --> 01:10:45.680]   Go is a language I don't like.
[01:10:45.680 --> 01:10:46.240]   Um...
[01:10:46.240 --> 01:10:46.560]   As a...
[01:10:46.560 --> 01:10:46.800]   As a...
[01:10:46.800 --> 01:10:48.080]   As a human writing code.
[01:10:48.080 --> 01:10:55.040]   Maybe now that I'm sort of writing it more indirectly, I don't mind it quite as much.
[01:10:55.040 --> 01:11:00.400]   But I kind of want to show why Go works so well for authentic coding.
[01:11:02.160 --> 01:11:02.480]   Um...
[01:11:02.480 --> 01:11:03.040]   Look at this.
[01:11:03.040 --> 01:11:06.160]   Okay, maybe this is the bad one.
[01:11:06.160 --> 01:11:08.240]   Maybe we are looking at the handlers.
[01:11:08.240 --> 01:11:08.960]   I mean, look at this.
[01:11:08.960 --> 01:11:14.320]   This you would not write in any other programming language than Go, right?
[01:11:14.320 --> 01:11:16.160]   You wouldn't say...
[01:11:16.160 --> 01:11:20.640]   If error not nil, return internal server error.
[01:11:20.640 --> 01:11:22.720]   Like I have one, two, three...
[01:11:22.720 --> 01:11:25.680]   Three branches just to handle server errors.
[01:11:26.480 --> 01:11:29.520]   And I know that there are ways in which I could do this differently.
[01:11:29.520 --> 01:11:32.160]   And then return an error and like handle some of it on a higher level.
[01:11:32.160 --> 01:11:32.320]   But...
[01:11:32.320 --> 01:11:35.600]   My point mostly is...
[01:11:35.600 --> 01:11:38.560]   In Python, you wouldn't write it because it's ugly code.
[01:11:38.560 --> 01:11:42.480]   In Rust, you wouldn't write it because it's ugly code.
[01:11:42.480 --> 01:11:43.040]   In Go...
[01:11:43.040 --> 01:11:45.760]   A lot of Go code looks like this.
[01:11:45.760 --> 01:11:47.520]   And it's perfectly fine.
[01:11:48.000 --> 01:11:52.240]   So the bar of error handling in Go is exactly that bar.
[01:11:52.240 --> 01:11:55.120]   And an agent are writing exactly that code.
[01:11:55.120 --> 01:11:58.320]   So it is not any worse.
[01:11:58.320 --> 01:12:02.000]   And one of the consequences of this, like all the handling is local.
[01:12:02.000 --> 01:12:07.920]   So it's very easy for the agent to understand what's going on.
[01:12:07.920 --> 01:12:11.200]   Because it doesn't have to look through so many layers of abstraction, right?
[01:12:11.200 --> 01:12:17.520]   It sees basically everything that's going on in this function is going on in this function.
[01:12:17.520 --> 01:12:18.720]   And not anywhere else, right?
[01:12:18.720 --> 01:12:21.760]   It doesn't have to understand complicated error handling patterns elsewhere.
[01:12:21.760 --> 01:12:22.720]   It's pretty straightforward.
[01:12:22.720 --> 01:12:25.440]   That's why Go is so good from a code writing perspective.
[01:12:25.440 --> 01:12:27.120]   The other thing is that...
[01:12:27.120 --> 01:12:34.160]   All of the meta shenanigans that this language has is pretty standard too.
[01:12:34.160 --> 01:12:36.880]   Like there's not a lot of complexity you need to understand.
[01:12:36.880 --> 01:12:38.160]   Yes, there's some attributes on it.
[01:12:38.160 --> 01:12:40.240]   But it's good enough at comprehending this.
[01:12:40.240 --> 01:12:45.280]   And the last part is if you run the Go tests, then it caches them.
[01:12:45.280 --> 01:12:46.400]   And so you can basically...
[01:12:46.400 --> 01:12:47.600]   And I don't have the test setup yet.
[01:12:47.600 --> 01:12:48.160]   But you can...
[01:12:48.160 --> 01:12:50.720]   With Go, you can basically tell it to run all the tests at all times.
[01:12:51.520 --> 01:12:55.280]   Without it slowing down the authentic loop.
[01:12:55.280 --> 01:12:56.720]   And that is so good.
[01:12:56.720 --> 01:12:59.440]   Because it means it never accidentally tests too narrow.
[01:12:59.440 --> 01:13:02.960]   So in Python, I have it that tests one function only.
[01:13:02.960 --> 01:13:05.440]   Because it explicitly only tests that function.
[01:13:05.440 --> 01:13:10.000]   And it completely forgets that it five minutes ago broke another function.
[01:13:10.000 --> 01:13:12.800]   And only at the very end, it discovers that it made a huge mess.
[01:13:13.840 --> 01:13:15.120]   And with Go it just doesn't happen.
[01:13:15.120 --> 01:13:16.960]   And I will show this in a bit.
[01:13:16.960 --> 01:13:22.880]   But now supposedly I can look at the topic.
[01:13:22.880 --> 01:13:26.000]   But I'm actually not sure if that is correct.
[01:13:27.360 --> 01:13:30.800]   Because it doesn't seem to work.
[01:13:30.800 --> 01:13:32.640]   So...
[01:13:32.640 --> 01:13:37.840]   Well, I can click on something and nothing happens.
[01:13:37.840 --> 01:13:40.880]   What's going on?
[01:13:43.120 --> 01:13:46.320]   So, when I click on a topic nothing happens.
[01:13:46.320 --> 01:13:47.760]   I don't actually see the topic.
[01:13:47.760 --> 01:13:51.120]   I will stay on the board page what's going on.
[01:13:51.120 --> 01:13:56.400]   But we can in the meantime look at the code that it generated.
[01:13:56.400 --> 01:14:00.720]   So, we got more API to return posts.
[01:14:00.720 --> 01:14:08.400]   Then we get...
[01:14:08.400 --> 01:14:10.640]   What's here?
[01:14:10.640 --> 01:14:12.640]   What do we have here?
[01:14:12.640 --> 01:14:15.520]   Get posts for topic of vaccination.
[01:14:15.520 --> 01:14:17.200]   I'm assuming this is probably okay.
[01:14:17.200 --> 01:14:21.280]   What did it do here?
[01:14:21.280 --> 01:14:24.240]   What did it do here?
[01:14:25.200 --> 01:14:25.760]   ParseInt.
[01:14:25.760 --> 01:14:29.920]   That's...
[01:14:29.920 --> 01:14:30.880]   Why?
[01:14:30.880 --> 01:14:35.360]   Why do I have a parseInt all this time?
[01:14:35.360 --> 01:14:39.200]   That's the kind of slope that should go.
[01:14:39.200 --> 01:14:42.400]   So, this will go into our
[01:14:42.400 --> 01:14:44.400]   to-do list.
[01:14:44.400 --> 01:14:50.560]   Get rid of parseInt.
[01:14:50.560 --> 01:14:53.200]   This slope should go away.
[01:14:54.640 --> 01:14:57.200]   Okay.
[01:14:57.200 --> 01:14:59.040]   So, so this...
[01:14:59.040 --> 01:15:01.200]   Okay.
[01:15:01.200 --> 01:15:02.560]   So, what do we have here?
[01:15:02.560 --> 01:15:02.880]   We have...
[01:15:02.880 --> 01:15:13.760]   What's going on?
[01:15:13.760 --> 01:15:14.560]   VoidT.
[01:15:18.320 --> 01:15:20.080]   I don't actually like to depict T.
[01:15:20.080 --> 01:15:22.560]   Why did it make this folder?
[01:15:22.560 --> 01:15:23.840]   I can delete this folder.
[01:15:23.840 --> 01:15:29.280]   Did it find the problem?
[01:15:29.280 --> 01:15:36.960]   Well, I don't think it...
[01:15:37.840 --> 01:15:42.000]   I think it's completely wrong on what it's trying to debug here.
[01:15:42.000 --> 01:15:50.160]   But look, it's checking the route tree if it's regenerated.
[01:15:50.160 --> 01:15:52.160]   So that's positive.
[01:15:52.160 --> 01:15:54.400]   Wait, I think it's the issue now.
[01:15:54.400 --> 01:15:54.960]   What's the issue now?
[01:16:10.960 --> 01:16:12.160]   Is that blah, blah, blah, blah.
[01:16:12.160 --> 01:16:13.680]   This is all wrong.
[01:16:13.680 --> 01:16:16.480]   Actually, I think the issue here is like...
[01:16:16.480 --> 01:16:16.960]   Let me try.
[01:16:16.960 --> 01:16:18.320]   I think the issue here is that
[01:16:20.000 --> 01:16:25.840]   You need to create $ward here.
[01:16:25.840 --> 01:16:29.520]   Then this has to become index TSX.
[01:16:29.520 --> 01:16:32.800]   Always.
[01:16:33.520 --> 01:16:35.120]   I think it has to go here.
[01:16:35.120 --> 01:16:35.440]   Move.
[01:16:35.440 --> 01:16:38.880]   And then this has to be...
[01:16:38.880 --> 01:16:43.760]   e.topic.
[01:16:43.760 --> 01:16:46.240]   I think that is how this works.
[01:16:46.240 --> 01:16:49.920]   Is this how it works?
[01:16:49.920 --> 01:16:51.200]   Or did I fuck up everything now?
[01:16:51.200 --> 01:16:53.840]   What's going on?
[01:16:53.840 --> 01:17:00.800]   Compare.
[01:17:00.800 --> 01:17:06.880]   Okay.
[01:17:06.880 --> 01:17:09.440]   What's going on?
[01:17:09.440 --> 01:17:12.640]   All right.
[01:17:12.640 --> 01:17:17.840]   Okay, I broke everything.
[01:17:17.840 --> 01:17:19.680]   Classic.
[01:17:19.680 --> 01:17:26.000]   But what did I break?
[01:17:28.880 --> 01:17:32.800]   I think I broke something.
[01:17:32.800 --> 01:17:38.240]   I'm always confused.
[01:17:38.240 --> 01:17:40.800]   So not only am I confused by 10 stack router.
[01:17:40.800 --> 01:17:43.920]   It's also that the LLM is confused by 10 stack router.
[01:17:43.920 --> 01:17:46.480]   But I've been in this situation before.
[01:17:46.480 --> 01:17:47.760]   And I think it's related to that.
[01:17:47.760 --> 01:17:50.880]   It has to be in this right structure here.
[01:17:53.920 --> 01:17:55.040]   Yeah, look at this.
[01:17:55.040 --> 01:17:55.680]   Now it works.
[01:17:55.680 --> 01:17:58.720]   Okay, cool.
[01:17:58.720 --> 01:18:00.320]   So welcome to the new forum.
[01:18:00.320 --> 01:18:01.360]   We see stuff here now.
[01:18:01.360 --> 01:18:02.960]   This works.
[01:18:02.960 --> 01:18:04.320]   Nice.
[01:18:04.320 --> 01:18:09.120]   Still slop though, but slightly better slop.
[01:18:09.120 --> 01:18:14.240]   So let's commit this and then try to make a test.
[01:18:14.240 --> 01:18:15.840]   Let's finish it off by adding a test.
[01:18:15.840 --> 01:18:23.440]   Make format, web, edit, topic listing.
[01:18:23.440 --> 01:18:28.160]   And maybe one last thing we could do is like actually add support for.
[01:18:28.160 --> 01:18:30.480]   But I want to write a test.
[01:18:30.480 --> 01:18:31.440]   I think I want to write this.
[01:18:31.440 --> 01:18:32.800]   Let's see what else was written there.
[01:18:36.880 --> 01:18:38.480]   How do you feed from it?
[01:18:38.480 --> 01:18:41.280]   Yeah.
[01:18:41.280 --> 01:18:46.000]   So once more, the frontend log to Cloud Code is basically a frontend.
[01:18:46.000 --> 01:18:47.360]   I have a plugin that forwards this.
[01:18:47.360 --> 01:18:51.360]   Yeah.
[01:18:51.360 --> 01:18:52.720]   This is nothing like cursor.
[01:18:52.720 --> 01:18:54.960]   Like even the cursor agent is nothing like this.
[01:18:54.960 --> 01:18:56.560]   Like this is a completely different experience.
[01:18:56.560 --> 01:18:57.920]   Okay.
[01:18:57.920 --> 01:18:59.040]   So let's write some tests.
[01:18:59.040 --> 01:19:00.960]   This is what we're here for.
[01:19:00.960 --> 01:19:01.920]   Let's write some tests.
[01:19:01.920 --> 01:19:05.440]   So we want to write some tests.
[01:19:05.440 --> 01:19:09.040]   But the problem with tests is that agents are not very good at writing tests.
[01:19:09.040 --> 01:19:11.440]   That's really the reality of all of this.
[01:19:11.440 --> 01:19:13.600]   So we're going to write one test.
[01:19:13.600 --> 01:19:18.160]   And I think we're going to...
[01:19:18.160 --> 01:19:26.800]   Actually, before we write a test, we will write a way to create posts.
[01:19:26.800 --> 01:19:32.720]   I want you to add an internal function to create posts,
[01:19:32.720 --> 01:19:36.480]   which we will then hook up to an API later, but we don't hook it up yet.
[01:19:36.480 --> 01:19:42.960]   And we also want the function to create topics.
[01:19:42.960 --> 01:19:47.200]   So that is basically creating a post plus a topic in one go.
[01:19:50.320 --> 01:19:54.720]   And then I want you to write a singular test that creates...
[01:19:54.720 --> 01:19:57.680]   No, no, no.
[01:19:57.680 --> 01:19:58.800]   I don't want it yet.
[01:19:58.800 --> 01:19:59.040]   Okay.
[01:19:59.040 --> 01:20:03.840]   Let's do these APIs and I will make a test plan here.
[01:20:03.840 --> 01:20:05.680]   Test plan.
[01:20:05.680 --> 01:20:10.080]   Because the thing with the test plan is that...
[01:20:11.680 --> 01:20:13.600]   Here's how usually I want tests to work.
[01:20:13.600 --> 01:20:22.800]   All the database tests should use rollbacks.
[01:20:22.800 --> 01:20:26.000]   That's actually the biggest problem.
[01:20:26.000 --> 01:20:32.640]   Because the way it wrote the test right now is it wrote it against the underlying SQLite code.
[01:20:33.280 --> 01:20:37.600]   And the problem with this is that this doesn't have enough abstraction to allow you to...
[01:20:37.600 --> 01:20:41.440]   Basically, have implicit rollbacks.
[01:20:41.440 --> 01:20:44.800]   The way I really like my code to work is that you can do something like this.
[01:20:44.800 --> 01:20:45.440]   That you can do...
[01:20:45.440 --> 01:20:54.720]   The way I like it is that you can write tests that...
[01:20:55.680 --> 01:20:57.840]   Insert, insert, insert, insert, insert, but then the rollback.
[01:20:57.840 --> 01:21:01.200]   And for this to work...
[01:21:01.200 --> 01:21:03.760]   We need to change too much.
[01:21:03.760 --> 01:21:06.080]   Because we need to basically...
[01:21:06.080 --> 01:21:08.880]   If you go with post...
[01:21:08.880 --> 01:21:15.840]   Right, this here, for instance, it takes a SQLite DB.
[01:21:18.880 --> 01:21:20.640]   But when you do a transaction...
[01:21:20.640 --> 01:21:21.520]   When you basically do...
[01:21:21.520 --> 01:21:24.320]   Your txn error equals...
[01:21:24.320 --> 01:21:26.960]   DB.begin, I think.
[01:21:26.960 --> 01:21:27.200]   Right.
[01:21:27.200 --> 01:21:31.200]   If error not null return null error.
[01:21:31.200 --> 01:21:31.360]   Right.
[01:21:31.360 --> 01:21:33.600]   It must be this.
[01:21:33.600 --> 01:21:33.840]   Right.
[01:21:33.840 --> 01:21:36.960]   This here is a different type.
[01:21:36.960 --> 01:21:37.600]   Yeah, I also want...
[01:21:37.600 --> 01:21:38.720]   I also want this different.
[01:21:38.720 --> 01:21:40.320]   Come on.
[01:21:40.320 --> 01:21:41.920]   Yeah, there we go.
[01:21:41.920 --> 01:21:45.280]   So this here...
[01:21:45.280 --> 01:21:48.720]   This is not going to be a problem now.
[01:21:48.720 --> 01:21:51.440]   Because my parameter here can be either a database...
[01:21:51.440 --> 01:21:52.400]   Or it can be a transaction.
[01:21:52.400 --> 01:21:52.640]   Right.
[01:21:52.640 --> 01:21:58.480]   So for my test setup to work...
[01:21:58.480 --> 01:22:00.480]   We basically have to refactor the entire code base.
[01:22:00.480 --> 01:22:06.960]   And they're just not amazing ways, I think, to do that.
[01:22:06.960 --> 01:22:10.640]   So this might be annoying.
[01:22:10.640 --> 01:22:11.120]   Let's see.
[01:22:11.120 --> 01:22:13.760]   So create topic.
[01:22:13.760 --> 01:22:17.840]   Right.
[01:22:17.840 --> 01:22:18.800]   So here we have this one.
[01:22:18.800 --> 01:22:19.120]   Right.
[01:22:19.120 --> 01:22:20.000]   So it creates a...
[01:22:20.000 --> 01:22:21.120]   It creates a transaction.
[01:22:21.120 --> 01:22:26.160]   And now for this to work with my intended rollback strategy, this also has to be save points.
[01:22:26.160 --> 01:22:27.040]   So...
[01:22:27.040 --> 01:22:29.760]   So this might be annoying.
[01:22:33.200 --> 01:22:45.840]   So this is going to be the point where maybe we're going to ask Gemini.
[01:22:45.840 --> 01:22:58.960]   Because I think...
[01:22:58.960 --> 01:23:03.360]   Actually, I think that Sonnet might not be able to do this in a good way.
[01:23:03.360 --> 01:23:05.280]   So let's see.
[01:23:10.000 --> 01:23:10.880]   How do we do this.
[01:23:10.880 --> 01:23:10.880]   How do we do this?
[01:23:10.880 --> 01:23:10.960]   How do we do this?
[01:23:10.960 --> 01:23:11.280]   How do we do this?
[01:23:11.280 --> 01:23:12.000]   How do we do this?
[01:23:12.000 --> 01:23:13.280]   How do we do this?
[01:23:13.280 --> 01:23:13.280]   How do we do this?
