
[00:00:00.000 --> 00:00:05.400]   [BLANK_AUDIO]
[00:39:30.920 --> 00:39:33.320]   And the way you do this is-- one of the ways you do this
[00:39:33.320 --> 00:39:35.720]   is you optimize for a variation of lower bound.
[00:39:35.720 --> 00:39:36.880]   You don't need to know that.
[00:39:36.880 --> 00:39:38.920]   It's very cool, actually.
[00:39:38.920 --> 00:39:42.440]   If one gets into this exponential family business,
[00:39:42.440 --> 00:39:44.160]   very cool.
[00:39:44.160 --> 00:39:46.320]   CS228.
[00:39:46.320 --> 00:39:47.400]   OK.
[00:39:47.400 --> 00:39:49.600]   So here's one of the results that we had.
[00:39:49.600 --> 00:39:52.160]   It's a domain called MuJoCo.
[00:39:52.160 --> 00:39:54.960]   Here, we're going to pretend that we have two agents, one
[00:39:54.960 --> 00:39:57.800]   controlling back leg and one controlling the front leg.
[00:39:57.800 --> 00:40:00.760]   And on the right, we're showing that joint embedding space
[00:40:00.760 --> 00:40:03.040]   z omega and z alpha.
[00:40:03.040 --> 00:40:05.720]   While video is running, I'm going
[00:40:05.720 --> 00:40:08.640]   to try to put the video back.
[00:40:08.640 --> 00:40:14.080]   So now I'm going to select-- this is a visualization
[00:40:14.080 --> 00:40:16.400]   that we built online.
[00:40:16.400 --> 00:40:17.960]   You can go check it out.
[00:40:17.960 --> 00:40:21.440]   You can select a little space in agent 1 space.
[00:40:21.440 --> 00:40:25.120]   And you see it maps to pretty tight space in agent 0.
[00:40:25.120 --> 00:40:27.320]   And it shows pretty decent running ability.
[00:40:27.320 --> 00:40:28.760]   That's cool.
[00:40:28.760 --> 00:40:32.480]   And now I'm going to select somewhere else in agent 1
[00:40:32.480 --> 00:40:35.560]   that maps to kind of dispersed area in agent 0.
[00:40:35.560 --> 00:40:38.800]   It looks like it's not doing as well.
[00:40:38.800 --> 00:40:42.480]   And this is just an insight that we gain for this data only.
[00:40:42.480 --> 00:40:45.800]   But I was quickly able to identify, ah,
[00:40:45.800 --> 00:40:49.840]   this tight mapping business kind of represents
[00:40:49.840 --> 00:40:52.680]   the good running behavior and bad running behaviors.
[00:40:52.680 --> 00:40:55.200]   That's something that you can do pretty efficiently.
[00:40:55.200 --> 00:40:58.160]   And now I'm going to show you something more interesting.
[00:40:58.160 --> 00:41:00.960]   So of course, we have to do this because we have the data.
[00:41:00.960 --> 00:41:01.440]   It's here.
[00:41:01.440 --> 00:41:02.880]   It's so cool.
[00:41:02.880 --> 00:41:07.200]   So we apply this framework in the OpenAI's hide and seek.
[00:41:07.200 --> 00:41:08.640]   This has four agents.
[00:41:08.640 --> 00:41:10.120]   It looks like a simple game, but it
[00:41:10.120 --> 00:41:13.640]   has pretty complex structure, 100 dimensional observations,
[00:41:13.640 --> 00:41:15.520]   five dimensional action space.
[00:41:15.520 --> 00:41:18.200]   So in this work, remember that we
[00:41:18.200 --> 00:41:21.240]   pretend that we don't know the labels given by OpenAI.
[00:41:21.240 --> 00:41:24.360]   We just shuffle them in the mix.
[00:41:24.360 --> 00:41:26.480]   But we can color them, our results,
[00:41:26.480 --> 00:41:28.280]   with respect to their labels.
[00:41:28.280 --> 00:41:32.760]   So again, this is the result of z omega and z alpha.
[00:41:32.760 --> 00:41:33.960]   The individual agents.
[00:41:33.960 --> 00:41:36.340]   But the coloring is something that we didn't know before.
[00:41:36.340 --> 00:41:39.360]   We just did it after the fact.
[00:41:39.360 --> 00:41:41.120]   You can see in the z omega, there's
[00:41:41.120 --> 00:41:46.120]   nice kind of pattern that we can roughly separate what
[00:41:46.120 --> 00:41:48.840]   makes sense to humans and what makes sense to us.
[00:41:48.840 --> 00:41:53.560]   But remember, the green and gray, kind of everywhere,
[00:41:53.560 --> 00:41:54.400]   they're mixed.
[00:41:54.400 --> 00:41:58.440]   So in this particular run of OpenAI's hide and seek,
[00:41:58.440 --> 00:42:00.400]   it seemed that those two representations
[00:42:00.400 --> 00:42:03.360]   were kind of entangled.
[00:42:03.360 --> 00:42:05.400]   The running and chasing, the blue dots,
[00:42:05.400 --> 00:42:08.280]   it seems to be pretty separate and distinguishable
[00:42:08.280 --> 00:42:10.040]   from all the other colors.
[00:42:10.040 --> 00:42:11.920]   And that kind of makes sense, because that's
[00:42:11.920 --> 00:42:13.680]   basis of playing this game.
[00:42:13.680 --> 00:42:15.440]   So if you don't have that representation,
[00:42:15.440 --> 00:42:17.760]   you have a big trouble.
[00:42:17.760 --> 00:42:22.960]   But in case of orange, which is fort building,
[00:42:22.960 --> 00:42:26.220]   it's a lot more distinguishable in hiders.
[00:42:26.220 --> 00:42:28.160]   And that makes sense, because hiders are
[00:42:28.160 --> 00:42:30.400]   the ones building the fort.
[00:42:30.400 --> 00:42:31.720]   And seekers don't build the fort,
[00:42:31.720 --> 00:42:34.400]   so oranges are a little more entangled than seekers.
[00:42:34.400 --> 00:42:38.600]   Perhaps if seekers had built more separate fort building
[00:42:38.600 --> 00:42:40.720]   representation, maybe they would have won this game.
[00:42:40.720 --> 00:42:47.920]   So this work, can we learn something interesting,
[00:42:47.920 --> 00:42:51.960]   emerging behaviors by just simply observing the system?
[00:42:51.960 --> 00:42:54.080]   The answer seems to be yes, at least for the domains
[00:42:54.080 --> 00:42:55.200]   that we tested.
[00:42:55.200 --> 00:42:57.960]   A lot more complex domains should be tested.
[00:42:57.960 --> 00:43:01.280]   But these are the ones we had.
[00:43:01.280 --> 00:43:03.400]   But remember that these methods don't give you
[00:43:03.400 --> 00:43:04.720]   names of these clusters.
[00:43:04.720 --> 00:43:07.840]   So you would have to go and investigate and click
[00:43:07.840 --> 00:43:10.720]   through and explore.
[00:43:10.720 --> 00:43:14.720]   And if the cluster represents super human concept,
[00:43:14.720 --> 00:43:16.080]   this is not going to help you.
[00:43:16.080 --> 00:43:17.800]   And I'll talk a little more about a work
[00:43:17.800 --> 00:43:19.640]   that we do try to help them.
[00:43:19.640 --> 00:43:20.680]   But this is not for you.
[00:43:20.680 --> 00:43:23.440]   This is not going to help you there.
[00:43:23.440 --> 00:43:27.120]   And also, if you have access to the model and the reward
[00:43:27.120 --> 00:43:29.160]   signal, you should use it.
[00:43:29.160 --> 00:43:31.160]   Why dump it?
[00:43:31.160 --> 00:43:33.240]   So next work, we do use it.
[00:43:33.240 --> 00:43:37.000]   I'm going to talk about this work with Nico and Natasha
[00:43:37.000 --> 00:43:39.560]   and Shai again.
[00:43:39.560 --> 00:43:42.200]   So here, this time, we're going to intervene.
[00:43:42.200 --> 00:43:43.780]   We're going to be a little intrusive,
[00:43:43.780 --> 00:43:46.440]   but hopefully we'll learn a little more.
[00:43:46.440 --> 00:43:49.440]   So problem is that we're going to build a new multi-agent
[00:43:49.440 --> 00:43:52.080]   system, going to build it from scratch, such that we
[00:43:52.080 --> 00:43:53.560]   can do control testing.
[00:43:53.560 --> 00:43:54.960]   But at the same time, we shouldn't
[00:43:54.960 --> 00:43:56.520]   sacrifice the performance.
[00:43:56.520 --> 00:43:59.200]   So we're going to try to match the performance
[00:43:59.200 --> 00:44:00.760]   of the overall system.
[00:44:00.760 --> 00:44:03.360]   We do succeed.
[00:44:03.360 --> 00:44:05.840]   I had this paper collaboration with folks
[00:44:05.840 --> 00:44:08.520]   at Stanford, actually, here in 2020,
[00:44:08.520 --> 00:44:11.000]   where we proposed this pretty simple idea, which
[00:44:11.000 --> 00:44:13.240]   is you have a neural network.
[00:44:13.240 --> 00:44:17.080]   Why don't we embed concepts in the middle of the bottleneck,
[00:44:17.080 --> 00:44:19.240]   where one neuron represents trees,
[00:44:19.240 --> 00:44:21.560]   the other represents stripes, and just
[00:44:21.560 --> 00:44:23.720]   train the model end-to-end?
[00:44:23.720 --> 00:44:25.440]   And why are we doing this?
[00:44:25.440 --> 00:44:27.680]   Well, because then at inference time,
[00:44:27.680 --> 00:44:29.880]   you can actually intervene.
[00:44:29.880 --> 00:44:32.160]   You can pretend, you know, predicting zebra,
[00:44:32.160 --> 00:44:33.840]   I don't think trees should matter.
[00:44:33.840 --> 00:44:35.480]   So I'm going to zero out this neuron
[00:44:35.480 --> 00:44:37.480]   and feed forward and see what happens.
[00:44:37.480 --> 00:44:39.640]   So it's particularly useful in the medical setting,
[00:44:39.640 --> 00:44:41.840]   where there are some features that doctors don't want.
[00:44:41.840 --> 00:44:44.800]   We can cancel out and test.
[00:44:44.800 --> 00:44:48.720]   So this is the work to extend this to RL setting.
[00:44:48.720 --> 00:44:53.160]   It's actually not as simple extension as we thought.
[00:44:53.160 --> 00:44:54.920]   It came out to be pretty complex.
[00:44:54.920 --> 00:44:57.240]   But essentially, we're doing that.
[00:44:57.240 --> 00:44:59.880]   And we're building each of the concept bottleneck
[00:44:59.880 --> 00:45:02.120]   for each agent.
[00:45:02.120 --> 00:45:04.000]   And at the end of the day, what you optimize
[00:45:04.000 --> 00:45:06.360]   is what you usually do, typical PPO.
[00:45:06.360 --> 00:45:09.680]   Just think about this as make the auto system work,
[00:45:09.680 --> 00:45:13.360]   plus minimizing the difference between the true concept
[00:45:13.360 --> 00:45:14.840]   and estimated concept.
[00:45:14.840 --> 00:45:17.640]   That's all you do.
[00:45:17.640 --> 00:45:18.600]   Why are we doing this?
[00:45:18.600 --> 00:45:19.600]   You can intervene.
[00:45:19.600 --> 00:45:22.360]   You can pretend now agent two, pretend
[00:45:22.360 --> 00:45:24.480]   that you can't see agent one.
[00:45:24.480 --> 00:45:25.880]   What happens now?
[00:45:25.880 --> 00:45:29.320]   That's what we're doing here.
[00:45:29.320 --> 00:45:31.440]   We're going to do this in two domains.
[00:45:31.440 --> 00:45:37.560]   First domain, how many people saw this cooking game before?
[00:45:37.560 --> 00:45:41.320]   Yeah, it's a pretty commonly used cooking domain
[00:45:41.320 --> 00:45:43.880]   in reinforcement learning, very simple.
[00:45:43.880 --> 00:45:46.280]   We have two agents, yellow and blue.
[00:45:46.280 --> 00:45:48.080]   And they're going to make soup.
[00:45:48.080 --> 00:45:49.520]   They can bring three tomatoes.
[00:45:49.520 --> 00:45:50.800]   They get a word.
[00:45:50.800 --> 00:45:53.440]   They wait for the tomato and bring the dishes,
[00:45:53.440 --> 00:45:54.960]   a dish to the cooking pot.
[00:45:54.960 --> 00:45:56.240]   They get a reward finally.
[00:45:56.240 --> 00:45:59.040]   Their goal is to deliver as many soups as possible,
[00:45:59.040 --> 00:46:01.360]   given some time.
[00:46:01.360 --> 00:46:04.520]   And here, concepts that we use are agent position,
[00:46:04.520 --> 00:46:08.160]   orientation, agent has tomato, has dish, et cetera, et cetera.
[00:46:08.160 --> 00:46:11.280]   Something that's immediately available to you already.
[00:46:11.280 --> 00:46:13.600]   And you can, of course, tweak the environment
[00:46:13.600 --> 00:46:14.920]   to make it more fun.
[00:46:14.920 --> 00:46:18.160]   So you can make it that they have to collaborate.
[00:46:18.160 --> 00:46:19.680]   You can build a wall between them
[00:46:19.680 --> 00:46:21.440]   so that they have to work together in order
[00:46:21.440 --> 00:46:23.360]   to serve any tomato soup.
[00:46:23.360 --> 00:46:25.240]   Or you can make them freely available.
[00:46:25.240 --> 00:46:27.680]   You can work independently or together,
[00:46:27.680 --> 00:46:28.720]   whatever your choice.
[00:46:28.720 --> 00:46:34.160]   First, just kind of sanity check was
[00:46:34.160 --> 00:46:40.080]   that you can detect this emerging behavior of coordination
[00:46:40.080 --> 00:46:41.320]   versus non-coordination.
[00:46:41.320 --> 00:46:43.960]   So when the impassable environment,
[00:46:43.960 --> 00:46:45.840]   when we made up that environment,
[00:46:45.840 --> 00:46:48.960]   and suppose the RL system that we trained worked,
[00:46:48.960 --> 00:46:51.200]   they were able to deliver some soups,
[00:46:51.200 --> 00:46:53.120]   then you see that when we intervene--
[00:46:53.120 --> 00:46:54.440]   this graph, let me explain.
[00:46:54.440 --> 00:46:59.480]   This is a reward of an agent one when there's no intervention.
[00:46:59.480 --> 00:47:01.840]   So this is perfectly good world.
[00:47:01.840 --> 00:47:04.080]   And when there was an intervention.
[00:47:04.080 --> 00:47:07.480]   This is average value of intervening on all concepts.
[00:47:07.480 --> 00:47:10.800]   But I'm also going to show you each concept soon.
[00:47:10.800 --> 00:47:12.880]   If you compare left and right, you
[00:47:12.880 --> 00:47:16.120]   can tell that in the right, when we intervene,
[00:47:16.120 --> 00:47:19.800]   reward deteriorated quite a lot for both of them.
[00:47:19.800 --> 00:47:22.880]   And that's one way to see, ah, they are coordinating.
[00:47:22.880 --> 00:47:26.560]   Because somehow intervening at this concept
[00:47:26.560 --> 00:47:30.480]   impacted a lot of their performance.
[00:47:30.480 --> 00:47:33.240]   But this is what was really interesting to me,
[00:47:33.240 --> 00:47:34.280]   and I'm curious.
[00:47:34.280 --> 00:47:35.600]   Anyone can guess.
[00:47:35.600 --> 00:47:40.080]   So this is the same graph as the one you saw before,
[00:47:40.080 --> 00:47:44.000]   but except I'm plotting for intervention for each concept.
[00:47:44.000 --> 00:47:47.120]   So I'm intervening team position, team orientation,
[00:47:47.120 --> 00:47:49.960]   team has tomato, et cetera, et cetera.
[00:47:49.960 --> 00:47:52.640]   It turns out that they are using--
[00:47:52.640 --> 00:47:56.160]   or rather, when we intervene on team orientation,
[00:47:56.160 --> 00:47:58.760]   the degradation of performance was the biggest,
[00:47:58.760 --> 00:48:00.840]   to the extent that we believe that orientation had
[00:48:00.840 --> 00:48:04.000]   to do with sub-coordination.
[00:48:04.000 --> 00:48:06.440]   Anyone can guess why this might be?
[00:48:06.440 --> 00:48:13.960]   It's not the position.
[00:48:13.960 --> 00:48:14.880]   It's orientation.
[00:48:14.880 --> 00:48:15.880]   Yes?
[00:48:15.880 --> 00:48:17.880]   Just a clarification question on the orientation.
[00:48:17.880 --> 00:48:20.360]   Is that like the direction that the team is projecting?
[00:48:20.360 --> 00:48:21.360]   Yes.
[00:48:21.360 --> 00:48:25.800]   So it seems like orientation would let you predict
[00:48:25.800 --> 00:48:26.800]   where the moving heads?
[00:48:26.800 --> 00:48:27.920]   Yes, yes, that's right.
[00:48:27.920 --> 00:48:28.400]   Yes.
[00:48:28.400 --> 00:48:31.560]   Where were you when I was pulling my hair over this
[00:48:31.560 --> 00:48:32.920]   question?
[00:48:32.920 --> 00:48:34.040]   Yes, that's exactly right.
[00:48:34.040 --> 00:48:36.120]   And initially, I was really puzzled.
[00:48:36.120 --> 00:48:37.160]   Like, why not position?
[00:48:37.160 --> 00:48:38.840]   Because I expected to be positioned.
[00:48:38.840 --> 00:48:40.280]   But exactly, that's exactly right.
[00:48:40.280 --> 00:48:42.400]   So the orientation of the team is
[00:48:42.600 --> 00:48:44.000]   But exactly, that's exactly right.
[00:48:44.000 --> 00:48:47.280]   So the orientation is the first signal
[00:48:47.280 --> 00:48:51.760]   that an agent can get about the next move of the other agent.
[00:48:51.760 --> 00:48:54.200]   Because they're facing the pot, they're going to the pot.
[00:48:54.200 --> 00:48:55.600]   They're facing the tomato, they're
[00:48:55.600 --> 00:48:57.240]   going to get the tomato.
[00:48:57.240 --> 00:49:00.160]   Really interesting intuition.
[00:49:00.160 --> 00:49:05.600]   Obvious to some, but I needed this graph to work that out.
[00:49:05.600 --> 00:49:09.240]   And of course, you can use this to identify lazy agents.
[00:49:09.240 --> 00:49:14.160]   If you look at the rightmost yellow agent, our friend,
[00:49:14.160 --> 00:49:17.200]   just chilling in the background.
[00:49:17.200 --> 00:49:18.000]   And he's lazy.
[00:49:18.000 --> 00:49:19.560]   And if you train an RL agent, there's
[00:49:19.560 --> 00:49:21.560]   always some agents just hanging out.
[00:49:21.560 --> 00:49:23.560]   They just not do anything.
[00:49:23.560 --> 00:49:27.160]   And you can easily identify this by using this graph.
[00:49:27.160 --> 00:49:31.120]   If I intervene, it just doesn't impact any of their rewards.
[00:49:31.120 --> 00:49:32.080]   That one's me.
[00:49:32.080 --> 00:49:36.640]   So the second domain, we're going
[00:49:36.640 --> 00:49:39.080]   to look at a little more complex domain.
[00:49:39.080 --> 00:49:42.920]   So this is studying inter-agent social dynamics.
[00:49:42.920 --> 00:49:45.800]   So in this domain, there is a little bit of tension.
[00:49:45.800 --> 00:49:47.320]   This is called a cleanup.
[00:49:47.320 --> 00:49:49.160]   We have four agents.
[00:49:49.160 --> 00:49:51.560]   They only get rewards if they eat apples.
[00:49:51.560 --> 00:49:54.960]   Just yellow things, or green things are apples.
[00:49:54.960 --> 00:49:57.000]   But if you don't clean the river,
[00:49:57.000 --> 00:49:58.640]   then apple stops you all.
[00:49:58.640 --> 00:50:01.360]   So somebody has to clean the river.
[00:50:01.360 --> 00:50:04.560]   And you can see, if you have four people trying
[00:50:04.560 --> 00:50:07.760]   to collect apples, you can just stay someone else's--
[00:50:07.760 --> 00:50:09.960]   wait until someone else to clean the river
[00:50:09.960 --> 00:50:11.120]   and then collect the apples.
[00:50:11.120 --> 00:50:12.920]   And in fact, that's sometimes what happens.
[00:50:12.920 --> 00:50:20.440]   And concepts here, again, are pretty common things--
[00:50:20.440 --> 00:50:24.480]   position, orientation, and pollution, positions, et
[00:50:24.480 --> 00:50:26.560]   cetera.
[00:50:26.560 --> 00:50:30.920]   So when we first plotted the same graph
[00:50:30.920 --> 00:50:36.280]   as the previous domain, it tells a story.
[00:50:36.280 --> 00:50:41.920]   So the story here is that when I intervene on agent 1,
[00:50:41.920 --> 00:50:45.680]   it seems to influence agent 2 quite a lot,
[00:50:45.680 --> 00:50:49.920]   if you look at these three different graphs,
[00:50:49.920 --> 00:50:53.720]   how reward was impacted when I intervene on agent 1.
[00:50:53.720 --> 00:50:55.400]   It's agent 3 and 4 are fine, but it
[00:50:55.400 --> 00:50:57.320]   seems that only agent 2 is influenced.
[00:50:57.320 --> 00:51:00.720]   Same with idle time, same with the inter-agent distance.
[00:51:00.720 --> 00:51:03.360]   So we were like, oh, maybe that's true.
[00:51:03.360 --> 00:51:04.600]   But we keep wondering.
[00:51:04.600 --> 00:51:06.840]   There's a lot going on in this domain.
[00:51:06.840 --> 00:51:09.840]   How do we know this is the case?
[00:51:09.840 --> 00:51:13.280]   So we decided to take another step.
[00:51:13.280 --> 00:51:18.480]   So we're going to do a little more work here, but not a lot.
[00:51:18.480 --> 00:51:21.040]   We're going to build a graph to discover
[00:51:21.040 --> 00:51:22.960]   inter-agent relationships.
[00:51:22.960 --> 00:51:25.480]   This is simplest, dumbest way to build a graph.
[00:51:25.480 --> 00:51:27.320]   But again, I like simple things.
[00:51:27.320 --> 00:51:28.520]   So how do you build a graph?
[00:51:28.520 --> 00:51:30.640]   Well, suppose that you're building
[00:51:30.640 --> 00:51:31.680]   a graph between movies.
[00:51:31.680 --> 00:51:34.880]   This is not what we do, but just to describe
[00:51:34.880 --> 00:51:36.280]   what we're trying to do.
[00:51:36.280 --> 00:51:37.800]   We have each row.
[00:51:37.800 --> 00:51:39.480]   We're going to build a matrix.
[00:51:39.480 --> 00:51:42.640]   Each row is a movie, and each column
[00:51:42.640 --> 00:51:45.720]   consists of features of these movies, so length,
[00:51:45.720 --> 00:51:48.120]   genre of the movie, and so on.
[00:51:48.120 --> 00:51:52.040]   And the simplest way to build a graph is to do a regression.
[00:51:52.040 --> 00:51:56.440]   So exclude i-th row, and then we're
[00:51:56.440 --> 00:51:58.600]   going to regress over everyone else.
[00:51:58.600 --> 00:52:02.680]   And that gives me beta, which is a kind of coefficient
[00:52:02.680 --> 00:52:04.080]   for each of these.
[00:52:04.080 --> 00:52:08.920]   And that beta represents the strength of the edges.
[00:52:08.920 --> 00:52:11.040]   So this movie is more related to this movie and not
[00:52:11.040 --> 00:52:11.840]   the other movie.
[00:52:11.840 --> 00:52:13.040]   And ta-da, you have a graph.
[00:52:13.040 --> 00:52:14.160]   It's the dumbest way.
[00:52:14.160 --> 00:52:15.400]   There's a lot of caveats to it.
[00:52:15.400 --> 00:52:16.960]   You shouldn't do this a lot of times,
[00:52:16.960 --> 00:52:20.520]   but this is the simplest way to do it.
[00:52:20.520 --> 00:52:22.120]   So we did the same thing here.
[00:52:22.120 --> 00:52:27.760]   Instead of movie, we're going to use intervention on concept
[00:52:27.760 --> 00:52:31.400]   C on agent N as our node.
[00:52:31.400 --> 00:52:34.160]   And to build this matrix, we're going
[00:52:34.160 --> 00:52:36.440]   to use intervention outcome, which
[00:52:36.440 --> 00:52:39.760]   wouldn't have been available without our framework
[00:52:39.760 --> 00:52:45.240]   for reward, resource collected, and many other things.
[00:52:45.240 --> 00:52:47.440]   And when you build this graph, at the end of the day,
[00:52:47.440 --> 00:52:50.000]   you get betas that represent relationship
[00:52:50.000 --> 00:52:54.240]   between these interventions.
[00:52:54.240 --> 00:52:57.120]   So I had a graph of that matrix.
[00:52:57.120 --> 00:53:00.240]   Apparently, I removed before I came over.
[00:53:00.240 --> 00:53:03.320]   But imagine there was a matrix that
[00:53:03.320 --> 00:53:07.800]   is nicely highlighted between agent 1 and 4 and that only,
[00:53:07.800 --> 00:53:11.160]   contradicting the original hypothesis that we had.
[00:53:11.160 --> 00:53:13.320]   And this is the video of it.
[00:53:13.320 --> 00:53:15.640]   So when we stared at that matrix,
[00:53:15.640 --> 00:53:20.160]   it turns out that there is no high edge, strong edges
[00:53:20.160 --> 00:53:22.160]   between agent 1 and 2.
[00:53:22.160 --> 00:53:23.560]   So we were like, that's weird.
[00:53:23.560 --> 00:53:26.360]   But there is strong edges between agent 1 and 4.
[00:53:26.360 --> 00:53:30.280]   So we dig deeper into it, watched a lot of sessions
[00:53:30.280 --> 00:53:32.000]   to validate what's happening.
[00:53:32.000 --> 00:53:35.680]   And it turns out that the story was a lot more complicated.
[00:53:35.680 --> 00:53:39.200]   The 1's orientation was important for 4.
[00:53:39.200 --> 00:53:43.320]   But when that fails, agent 1 and 2 gets cornered in.
[00:53:43.320 --> 00:53:44.800]   And you can see that in the graph.
[00:53:44.800 --> 00:53:50.800]   Agent 4 get agent 1 and 2, blue and yellow agent,
[00:53:50.800 --> 00:53:51.960]   gets in the corner together.
[00:53:51.960 --> 00:53:53.480]   They get stuck.
[00:53:53.480 --> 00:53:55.840]   And this is simply just accidental
[00:53:55.840 --> 00:53:58.720]   because of the way that we built this environment.
[00:53:58.720 --> 00:54:00.880]   It just happened.
[00:54:00.880 --> 00:54:04.640]   But the raw statistics wouldn't have told us this story,
[00:54:04.640 --> 00:54:06.140]   that this was completely accidental.
[00:54:06.140 --> 00:54:08.680]   In fact, there was no correlation, no coordination
[00:54:08.680 --> 00:54:10.200]   between agent 1 and 2.
[00:54:10.200 --> 00:54:14.600]   But only after the graph, we realized this was the case.
[00:54:14.600 --> 00:54:16.640]   Now, this might be a one-off case.
[00:54:16.640 --> 00:54:17.440]   But you know what?
[00:54:17.440 --> 00:54:21.280]   A lot of emerging behaviors that we want to detect, a lot of them
[00:54:21.280 --> 00:54:22.640]   will be one-off case.
[00:54:22.640 --> 00:54:25.000]   And we really want to get to the truth of that
[00:54:25.000 --> 00:54:27.960]   rather than having some surface-level statistics.
[00:54:27.960 --> 00:54:34.920]   So can we build multi-agent system
[00:54:34.920 --> 00:54:37.240]   that enables intervention and performs as well?
[00:54:37.240 --> 00:54:38.160]   The answer is yes.
[00:54:38.160 --> 00:54:41.400]   There's a graph that shows the red line and blue line roughly
[00:54:41.400 --> 00:54:41.880]   aligned.
[00:54:41.880 --> 00:54:42.840]   That's good news.
[00:54:42.840 --> 00:54:45.480]   We are performing as well.
[00:54:45.480 --> 00:54:47.080]   But remember these concepts.
[00:54:47.080 --> 00:54:48.360]   You need to label them.
[00:54:48.360 --> 00:54:50.560]   Or you should have some way of getting those concepts,
[00:54:50.560 --> 00:54:52.240]   positions, and orientation.
[00:54:52.240 --> 00:54:53.880]   That might be something that we would
[00:54:53.880 --> 00:54:56.600]   love to extend in the future.
[00:54:56.600 --> 00:54:58.320]   Before I go on, any questions?
[00:54:58.320 --> 00:55:05.360]   You shy?
[00:55:05.360 --> 00:55:06.360]   You shy?
[00:55:06.360 --> 00:55:07.840]   [LAUGHS]
[00:55:07.840 --> 00:55:11.800]   Cool.
[00:55:11.800 --> 00:55:13.520]   All right.
[00:55:13.520 --> 00:55:16.880]   So I did tell you that we're not going to know,
[00:55:16.880 --> 00:55:18.720]   does the solution to move 37.
[00:55:18.720 --> 00:55:19.720]   I still don't.
[00:55:19.720 --> 00:55:20.960]   I still don't.
[00:55:20.960 --> 00:55:23.760]   But I'll tell you a little bit of work
[00:55:23.760 --> 00:55:27.440]   that I'm currently doing I'm really excited about.
[00:55:27.440 --> 00:55:29.840]   That we started thinking, you know what?
[00:55:29.840 --> 00:55:33.200]   Will this understanding move 37 happen before
[00:55:33.200 --> 00:55:34.560]   within my lifetime?
[00:55:34.560 --> 00:55:35.800]   And I was like, oh, maybe not.
[00:55:35.800 --> 00:55:37.680]   But I kind of want it to happen.
[00:55:37.680 --> 00:55:40.400]   So we start-- this is all about research, right?
[00:55:40.400 --> 00:55:42.360]   You started carving out a space where
[00:55:42.360 --> 00:55:44.320]   things are a little bit solvable.
[00:55:44.320 --> 00:55:46.320]   And you try to attack that problem.
[00:55:46.320 --> 00:55:48.720]   So this is our attempt to do exactly that,
[00:55:48.720 --> 00:55:51.760]   to get a little closer to our ultimate goal,
[00:55:51.760 --> 00:55:56.160]   my ultimate goal, of understanding that move 37.
[00:55:56.160 --> 00:55:59.600]   So before that, how many people here know AlphaZero from TMI?
[00:55:59.600 --> 00:56:00.800]   Yes.
[00:56:00.800 --> 00:56:06.240]   AlphaZero is a self-trained chess playing machine
[00:56:06.240 --> 00:56:07.360]   that beats--
[00:56:07.360 --> 00:56:10.320]   that has higher ELO rating than any other humans
[00:56:10.320 --> 00:56:13.000]   and beats Stockfish, which is arguably no existing
[00:56:13.000 --> 00:56:15.040]   human can beat Stockfish.
[00:56:15.040 --> 00:56:19.640]   So in a previous paper, we try to discover human chess
[00:56:19.640 --> 00:56:22.120]   concepts in this network.
[00:56:22.120 --> 00:56:26.320]   So when does concept like material imbalance
[00:56:26.320 --> 00:56:29.320]   appear in its network, which layer,
[00:56:29.320 --> 00:56:32.720]   and when in the training time, and which we call
[00:56:32.720 --> 00:56:35.140]   what, when, and where plots.
[00:56:35.140 --> 00:56:37.320]   And we also compare the evolution
[00:56:37.320 --> 00:56:40.240]   of opening moves between humans and AlphaZero.
[00:56:40.240 --> 00:56:42.120]   These are the first couple moves that you
[00:56:42.120 --> 00:56:43.800]   make when you play chess.
[00:56:43.800 --> 00:56:46.640]   And as you can see, there's a pretty huge difference.
[00:56:46.640 --> 00:56:49.920]   Left is human, right is AlphaZero.
[00:56:49.920 --> 00:56:54.480]   It turns out that AlphaZero can master, or supposedly master,
[00:56:54.480 --> 00:56:57.600]   a lot of variety of different types of openings.
[00:56:57.600 --> 00:56:59.320]   Openings can be very aggressive.
[00:56:59.320 --> 00:57:01.200]   Openings can be very boring.
[00:57:01.200 --> 00:57:03.640]   Could be very long range, targeting
[00:57:03.640 --> 00:57:06.440]   for long range strategy or short range.
[00:57:06.440 --> 00:57:07.400]   Very different.
[00:57:07.400 --> 00:57:10.960]   So that begs the question, what does AlphaZero know
[00:57:10.960 --> 00:57:12.400]   that humans don't know?
[00:57:12.400 --> 00:57:16.400]   Don't you want to learn what that might be?
[00:57:16.400 --> 00:57:18.000]   So that's what we're doing right now.
[00:57:18.000 --> 00:57:22.080]   We're actually almost-- we're about to evaluate.
[00:57:22.080 --> 00:57:27.120]   So the goal of this work is teach the world chess champion
[00:57:27.120 --> 00:57:31.080]   a new chess, superhuman chess strategy.
[00:57:31.080 --> 00:57:34.080]   And we just got yes from Magnus Carlsen, who
[00:57:34.080 --> 00:57:36.520]   is the world chess champion.
[00:57:36.520 --> 00:57:38.040]   He just lost the match, I know.
[00:57:38.040 --> 00:57:41.440]   But he's still champion in my mind.
[00:57:41.440 --> 00:57:44.400]   He's still champion in two categories, actually.
[00:57:44.400 --> 00:57:45.840]   So the way that we are doing this
