
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:38:04.780 --> 00:38:09.780]   And then he or she is writing in his or her own notes
[00:38:10.020 --> 00:38:12.660]   and language, and then he or she knows
[00:38:12.660 --> 00:38:16.260]   what should be written down.
[00:38:16.260 --> 00:38:19.180]   - Well, that's why we also have clients do yearly,
[00:38:19.180 --> 00:38:21.700]   what we call yearly audits with the spouse
[00:38:21.700 --> 00:38:24.500]   of them sitting down and going through things.
[00:38:24.500 --> 00:38:27.860]   And we always say, make your spouse pay the bills,
[00:38:27.860 --> 00:38:30.980]   make your spouse look at the investments,
[00:38:30.980 --> 00:38:33.100]   make sure they can log into everything.
[00:38:33.100 --> 00:38:35.980]   And just taking, it takes an hour or two each year
[00:38:35.980 --> 00:38:37.740]   to make sure that they're doing it.
[00:38:37.740 --> 00:38:40.300]   And like I talked about yesterday,
[00:38:40.300 --> 00:38:42.140]   make sure they know how to get into your phone,
[00:38:42.140 --> 00:38:44.460]   that you don't just have a thumbprint on there
[00:38:44.460 --> 00:38:48.100]   that use the same similar passwords
[00:38:48.100 --> 00:38:51.060]   so you guys know how to get into each other's phones.
[00:38:51.060 --> 00:38:52.860]   So there's lots you can do,
[00:38:52.860 --> 00:38:55.340]   it just, you have to be intentional about doing it,
[00:38:55.340 --> 00:38:57.460]   and it saves a ton of anguish
[00:38:57.460 --> 00:38:59.860]   when something actually happens.
[00:38:59.860 --> 00:39:02.900]   - So I want to segue into a related question
[00:39:02.900 --> 00:39:04.100]   from the audience.
[00:39:04.100 --> 00:39:06.460]   If one spouse is the bogal head
[00:39:06.460 --> 00:39:09.340]   and the other is less financially savvy,
[00:39:09.340 --> 00:39:12.260]   what should I look for in a financial planner
[00:39:12.260 --> 00:39:15.060]   to help guide my spouse after I'm gone?
[00:39:15.060 --> 00:39:20.300]   - I think it's, to a very significant extent,
[00:39:20.300 --> 00:39:22.220]   the same things that you would just look for
[00:39:22.220 --> 00:39:24.060]   in a financial planner normally.
[00:39:24.060 --> 00:39:27.020]   Is this a human being whom I trust?
[00:39:27.020 --> 00:39:30.540]   Do they have the levels and areas of expertise
[00:39:30.540 --> 00:39:31.740]   that are applicable to us?
[00:39:31.740 --> 00:39:34.740]   Because again, financial planning is a broad field,
[00:39:34.740 --> 00:39:37.340]   and so the financial planning that somebody needs
[00:39:37.340 --> 00:39:39.300]   in their 60s is different from in their 40s,
[00:39:39.300 --> 00:39:41.540]   and it's different, again, from in their 80s.
[00:39:41.540 --> 00:39:44.380]   So do I trust this person?
[00:39:44.380 --> 00:39:46.820]   Do they have the areas of expertise that I need?
[00:39:46.820 --> 00:39:49.780]   And is the way that I would be compensating them
[00:39:49.780 --> 00:39:52.620]   something that makes sense to me and that I can afford?
[00:39:52.620 --> 00:39:56.380]   - Do they have your same investment philosophy?
[00:39:56.380 --> 00:39:57.660]   That's key.
[00:39:57.660 --> 00:39:59.380]   - And Rick Ferry once made the point
[00:39:59.380 --> 00:40:00.620]   that I've often thought about,
[00:40:00.620 --> 00:40:04.580]   which is take that next step and introduce them
[00:40:04.580 --> 00:40:07.620]   preemptively if you've identified the person.
[00:40:07.620 --> 00:40:09.180]   Just make sure that they click,
[00:40:09.180 --> 00:40:12.840]   that your spouse is comfortable sharing information
[00:40:12.840 --> 00:40:14.780]   with that person.
[00:40:14.780 --> 00:40:18.860]   Does he or she address the spouse who's not engaged?
[00:40:18.860 --> 00:40:22.540]   All that interpersonal stuff I think is very important
[00:40:22.540 --> 00:40:24.780]   to do a check on just to make sure
[00:40:24.780 --> 00:40:27.460]   that the spouse has that comfort level.
[00:40:27.460 --> 00:40:29.620]   - I wanna echo that point by both Rick and Christine
[00:40:29.620 --> 00:40:32.220]   and add it to not just your financial advisor,
[00:40:32.220 --> 00:40:34.700]   your financial planner, but your tax professional,
[00:40:34.700 --> 00:40:36.180]   your estate planning attorney as well.
[00:40:36.180 --> 00:40:38.900]   Any other trusted parties who your spouse
[00:40:38.900 --> 00:40:41.860]   is gonna turn to in that worst case?
[00:40:41.860 --> 00:40:44.200]   - I don't have a financial advisor.
[00:40:44.200 --> 00:40:46.300]   So I go back to simplicity.
[00:40:46.300 --> 00:40:48.980]   If I make my system simple enough,
[00:40:48.980 --> 00:40:52.620]   maybe my wife doesn't need a financial advisor.
[00:40:52.620 --> 00:40:57.620]   So last year I had my wife do our taxes.
[00:40:57.620 --> 00:40:59.980]   She opened up TurboTax.
[00:40:59.980 --> 00:41:02.060]   I was sitting by her side.
[00:41:02.060 --> 00:41:03.500]   She went through all the steps.
[00:41:03.500 --> 00:41:07.620]   She wrote down the notes and then she actually
[00:41:07.620 --> 00:41:09.540]   clicked the button to file the taxes.
[00:41:09.540 --> 00:41:14.380]   So treat it like training a new hire.
[00:41:14.380 --> 00:41:16.420]   Then make sure that she understands.
[00:41:16.420 --> 00:41:18.020]   (audience laughing)
[00:41:18.020 --> 00:41:21.380]   - So okay, so I had a client, I have a client.
[00:41:21.380 --> 00:41:24.940]   Her husband was a CPA and he had colon cancer.
[00:41:24.940 --> 00:41:27.020]   They were not clients at the time.
[00:41:27.020 --> 00:41:29.900]   And he said you cannot hire a financial advisor
[00:41:29.900 --> 00:41:31.260]   'cause you can't trust him.
[00:41:31.260 --> 00:41:33.620]   I have done this financial plan for you.
[00:41:33.620 --> 00:41:36.380]   He had like this life, they were in their 50s,
[00:41:36.380 --> 00:41:40.580]   they had this life plan and she was a smart woman
[00:41:40.580 --> 00:41:43.040]   but she just wasn't into investments.
[00:41:43.040 --> 00:41:45.820]   And then the year after he died,
[00:41:45.820 --> 00:41:47.780]   that's when the stock market fell apart
[00:41:47.780 --> 00:41:51.700]   and she was so upset and stressed
[00:41:51.700 --> 00:41:53.740]   because she didn't know how to deal with it.
[00:41:53.740 --> 00:41:56.500]   So a friend of hers talked her into coming to us.
[00:41:56.500 --> 00:41:59.860]   So you can't control your spouse from the grave
[00:41:59.860 --> 00:42:03.100]   and it's great to me that you're doing that
[00:42:03.100 --> 00:42:06.340]   but still if they don't have the interest or inclination
[00:42:06.340 --> 00:42:10.140]   and they're gonna get old at some point and need help,
[00:42:10.140 --> 00:42:13.500]   it's really good to make sure you have some sort of backup
[00:42:13.500 --> 00:42:16.500]   whether it's a savvy family member or an advisor
[00:42:16.500 --> 00:42:18.700]   but you can't control from the grave.
[00:42:18.700 --> 00:42:20.300]   So don't try to teach them everything
[00:42:20.300 --> 00:42:21.420]   and think they're gonna do it
[00:42:21.420 --> 00:42:24.420]   'cause the plan's not gonna work out like you expect.
[00:42:24.420 --> 00:42:26.600]   - Okay, another question.
[00:42:26.600 --> 00:42:30.340]   My parents are 80, they have a funded trust,
[00:42:30.340 --> 00:42:33.520]   a binder with all their financial home information,
[00:42:33.520 --> 00:42:34.920]   their wills.
[00:42:34.920 --> 00:42:37.640]   As they age and begin to decline mentally,
[00:42:37.640 --> 00:42:41.200]   what should I do to protect their financial legacy?
[00:42:41.200 --> 00:42:43.480]   Should they add me as a fiduciary?
[00:42:43.480 --> 00:42:45.640]   Should I get alerts on their accounts?
[00:42:45.640 --> 00:42:46.600]   What should I do?
[00:42:46.600 --> 00:42:50.760]   - Well, you know, this is my love of mine to work.
[00:42:50.760 --> 00:42:52.800]   So this needs to be a gradual process.
[00:42:52.800 --> 00:42:54.920]   You know, especially for do-it-yourselfers,
[00:42:54.920 --> 00:42:58.120]   taking care of your money is a sense of purpose to you.
[00:42:58.120 --> 00:42:59.800]   And so you don't wanna rip that
[00:42:59.800 --> 00:43:02.540]   from your parents away immediately.
[00:43:02.540 --> 00:43:04.200]   You want to make it,
[00:43:04.200 --> 00:43:07.800]   so we first start off with financial transparency,
[00:43:07.800 --> 00:43:10.600]   not just with one person but with the entire family
[00:43:10.600 --> 00:43:12.320]   so that there's nobody worrying
[00:43:12.320 --> 00:43:14.920]   that somebody's trying to take advantage of other people.
[00:43:14.920 --> 00:43:18.240]   And then as they have issues,
[00:43:18.240 --> 00:43:22.240]   then you start having that look behind.
[00:43:22.240 --> 00:43:24.720]   And so whether they're logging into your accounts,
[00:43:24.720 --> 00:43:26.520]   you know, we use an e-money portal
[00:43:26.520 --> 00:43:28.160]   where everything gets scraped
[00:43:28.160 --> 00:43:30.220]   and is in one financial portal
[00:43:30.220 --> 00:43:32.160]   that the surrogate can look through
[00:43:32.160 --> 00:43:34.280]   to make sure everything looks good.
[00:43:34.280 --> 00:43:37.440]   And then you might still let them write,
[00:43:37.440 --> 00:43:39.520]   if they become more declining,
[00:43:39.520 --> 00:43:42.720]   let them write the bills but don't let them send them in.
[00:43:42.720 --> 00:43:45.520]   You check the bills before they get turned in.
[00:43:45.520 --> 00:43:47.800]   The same with the tax return.
[00:43:47.800 --> 00:43:49.920]   You know, to me, at that point,
[00:43:49.920 --> 00:43:52.440]   maybe you should be getting an outside accountant.
[00:43:52.440 --> 00:43:54.320]   And you've gotta make sure
[00:43:54.320 --> 00:43:56.700]   that you have that power of attorney document.
[00:43:56.700 --> 00:43:59.480]   It depends on the estate issues.
[00:43:59.480 --> 00:44:02.020]   It's easier to become a joint account holder
[00:44:02.020 --> 00:44:04.560]   for that checking account where the bills are paid,
[00:44:04.560 --> 00:44:07.080]   even though that child who's the surrogate
[00:44:07.080 --> 00:44:08.760]   is gonna get that money.
[00:44:08.760 --> 00:44:11.120]   If you don't have joint accounts,
[00:44:11.120 --> 00:44:14.320]   then somebody dies and that account gets frozen.
[00:44:14.320 --> 00:44:17.960]   And so, you know, there's pros and cons of joint account
[00:44:17.960 --> 00:44:20.420]   versus using a power of attorney,
[00:44:20.420 --> 00:44:23.120]   but you've got to figure out what's right for you,
[00:44:23.120 --> 00:44:25.240]   but make it a gradual process.
[00:44:25.240 --> 00:44:27.920]   And what ends up happening with a lot of older people
[00:44:27.920 --> 00:44:30.960]   is once they feel comfortable with whoever's taking over,
[00:44:30.960 --> 00:44:33.560]   they're like, "God, I'm happy not doing this."
[00:44:33.560 --> 00:44:36.440]   And then they just let the child take over.
[00:44:36.440 --> 00:44:40.680]   And, but again, you wanna keep transparency the whole way.
[00:44:40.680 --> 00:44:42.080]   As we talked about yesterday,
[00:44:42.080 --> 00:44:45.020]   90% of financial fraud is actually perpetrated
[00:44:45.020 --> 00:44:47.000]   by people who are close to you.
[00:44:47.000 --> 00:44:49.120]   So that's why it's important to have transparency
[00:44:49.120 --> 00:44:50.620]   and multiple people involved.
[00:44:50.620 --> 00:44:53.400]   - Carolyn, I have a question for you about that.
[00:44:53.400 --> 00:44:55.080]   When my parents were declining,
[00:44:55.080 --> 00:44:59.920]   I had full trading authority on all of their accounts.
[00:44:59.920 --> 00:45:01.840]   Is that recommended or is that,
[00:45:01.840 --> 00:45:04.000]   and again, it depends on the relationship,
[00:45:04.000 --> 00:45:05.320]   but is that risky?
[00:45:05.320 --> 00:45:08.400]   - Risky in what way?
[00:45:08.400 --> 00:45:12.000]   - Risky in that you have to have complete and utter trust
[00:45:12.000 --> 00:45:14.040]   in that person you've given that authority to.
[00:45:14.040 --> 00:45:16.240]   - Well, and so ideally,
[00:45:16.240 --> 00:45:19.040]   you've got to trust somebody as you age.
[00:45:19.040 --> 00:45:21.520]   So first off, it's important for everybody
[00:45:21.520 --> 00:45:24.120]   to be clear on their investment policy.
[00:45:24.120 --> 00:45:25.400]   I see so many families
[00:45:25.400 --> 00:45:27.760]   not having an investment policy statement.
[00:45:27.760 --> 00:45:29.760]   How is my money gonna be invested?
[00:45:29.760 --> 00:45:32.080]   And so if you have a younger child
[00:45:32.080 --> 00:45:35.060]   who has a different investment philosophy than you,
[00:45:35.060 --> 00:45:36.880]   that is dangerous.
[00:45:36.880 --> 00:45:41.040]   If you have multiple children
[00:45:41.040 --> 00:45:44.760]   that one person's doing it and the other ones don't know,
[00:45:44.760 --> 00:45:46.600]   that can cause some issues.
[00:45:46.600 --> 00:45:49.840]   So you've got to trust in somebody.
[00:45:49.840 --> 00:45:52.680]   And if you don't trust them from the beginning,
[00:45:52.680 --> 00:45:55.720]   and that's also why it's good to let this happen
[00:45:55.720 --> 00:45:57.640]   while your brain is still there
[00:45:57.640 --> 00:46:00.900]   so you can watch that surrogate in action
[00:46:00.900 --> 00:46:02.840]   and feel comfortable with what they're doing
[00:46:02.840 --> 00:46:04.560]   so that when you are losing it,
[00:46:04.560 --> 00:46:07.240]   you know they're gonna do the right thing.
[00:46:07.240 --> 00:46:09.600]   - I think we're gonna circle back to a couple of things,
[00:46:09.600 --> 00:46:12.280]   a little bit more in the investment space.
[00:46:12.280 --> 00:46:16.280]   From your point of view, this is very different,
[00:46:16.280 --> 00:46:17.620]   from your point of view,
[00:46:17.620 --> 00:46:21.480]   what's the true difference between Fidelity and Vanguard?
[00:46:21.480 --> 00:46:24.000]   Yes, Fidelity is privately owned,
[00:46:24.000 --> 00:46:25.620]   but is that a reason to move
[00:46:25.620 --> 00:46:28.680]   my entire Fidelity portfolio to Vanguard?
[00:46:28.680 --> 00:46:33.080]   - No, no, not at all.
[00:46:33.080 --> 00:46:38.200]   To me, as an individual DIY investor,
[00:46:38.200 --> 00:46:40.980]   the differences are very minimal.
[00:46:40.980 --> 00:46:43.960]   They all have the ability to build
[00:46:43.960 --> 00:46:46.480]   a low-cost, diversified, simple portfolio.
[00:46:46.480 --> 00:46:51.720]   Like Rick said yesterday, at some of the firms,
[00:46:51.720 --> 00:46:55.080]   you'll maybe get more incoming sales contact.
[00:46:55.080 --> 00:46:57.480]   As Bogleheads, hopefully you know,
[00:46:57.480 --> 00:47:00.540]   that, you know, opt out, basically.
[00:47:00.540 --> 00:47:04.400]   But no, they're all very, very fine
[00:47:04.400 --> 00:47:08.440]   in terms of almost all of the stuff that matters, really.
[00:47:08.440 --> 00:47:10.680]   - Well, and the one thing, you just have to think of,
[00:47:10.680 --> 00:47:12.480]   they're both supermarkets.
[00:47:12.480 --> 00:47:15.640]   You can pretty much buy anything you want there,
[00:47:15.640 --> 00:47:19.080]   so you can buy all the low-cost ETFs and stuff,
[00:47:19.080 --> 00:47:21.000]   and so it doesn't really matter.
[00:47:21.000 --> 00:47:22.040]   They're the supermarkets.
[00:47:22.040 --> 00:47:24.040]   So to me, you have to look at
[00:47:24.040 --> 00:47:26.160]   what's giving the better client service,
[00:47:26.160 --> 00:47:28.460]   and they all, I've been around so long,
[00:47:28.460 --> 00:47:31.400]   they all rotate when they stink, you know?
[00:47:31.400 --> 00:47:35.800]   And so, and when you are, you know,
[00:47:35.800 --> 00:47:38.520]   working with them and they stink, you complain,
[00:47:38.520 --> 00:47:40.360]   and a lot of times they fix it.
[00:47:40.360 --> 00:47:42.200]   You know, so for us, we use Fidelity,
[00:47:42.200 --> 00:47:44.280]   'cause they've done a good job.
[00:47:44.280 --> 00:47:46.000]   Vanguard has gone through periods
[00:47:46.000 --> 00:47:47.240]   where they do a good job, doesn't,
[00:47:47.240 --> 00:47:49.080]   but Fidelity's done that, too.
[00:47:49.080 --> 00:47:51.820]   So you just gotta look at the platform,
[00:47:51.820 --> 00:47:52.920]   what's comfortable to you,
[00:47:52.920 --> 00:47:55.160]   who's giving you the better service.
[00:47:57.040 --> 00:48:02.040]   - If you're using a 60% stock, 40% bond portfolio,
[00:48:02.040 --> 00:48:04.280]   it's gotten you to your number
[00:48:04.280 --> 00:48:07.580]   for a comfortable, confident retirement,
[00:48:07.580 --> 00:48:10.440]   does it make sense to be more aggressive with stocks?
[00:48:10.440 --> 00:48:14.140]   Say, go up to 70% to try and earn more wealth?
[00:48:14.140 --> 00:48:17.640]   - Well, I'll be real quick.
[00:48:17.640 --> 00:48:19.880]   It's like, what is, I said this earlier,
[00:48:19.880 --> 00:48:22.000]   what is the goal for your money?
[00:48:22.000 --> 00:48:25.180]   If you have a goal of trying to grow it,
[00:48:25.180 --> 00:48:27.160]   to leave it to your kids,
[00:48:27.160 --> 00:48:28.920]   and you wanna take that risk
[00:48:28.920 --> 00:48:30.680]   that you're gonna either leave them more
[00:48:30.680 --> 00:48:32.120]   or you're gonna leave them less,
[00:48:32.120 --> 00:48:34.160]   then you can become more risky.
[00:48:34.160 --> 00:48:35.840]   But you gotta make sure you understand
[00:48:35.840 --> 00:48:37.080]   what are your goals for your money,
[00:48:37.080 --> 00:48:38.840]   do you have enough for yourself first,
[00:48:38.840 --> 00:48:41.920]   how much risk do you wanna take psychologically
[00:48:41.920 --> 00:48:43.680]   and financially for those goals?
[00:48:43.680 --> 00:48:45.520]   That should drive that decision.
[00:48:45.520 --> 00:48:49.480]   - Okay, I like when we agree.
[00:48:49.480 --> 00:48:51.720]   (audience laughing)
[00:48:51.720 --> 00:48:54.240]   - I think one mistake that I see folks make a lot
[00:48:54.240 --> 00:48:57.420]   when it comes to that stock-bond-mix decision
[00:48:57.420 --> 00:48:59.220]   is looking at only the amount of risks
[00:48:59.220 --> 00:49:00.060]   they're taking in that decision.
[00:49:00.060 --> 00:49:01.660]   For example, hey, retirement's well-funded,
[00:49:01.660 --> 00:49:03.860]   so I wanna invest more aggressively in stocks.
[00:49:03.860 --> 00:49:06.780]   Okay, yes, maybe it makes sense to take risks there,
[00:49:06.780 --> 00:49:10.260]   but think holistically about all the risks in your life
[00:49:10.260 --> 00:49:12.780]   and if you wanna be taking risks in all those other places.
[00:49:12.780 --> 00:49:15.220]   So often what I see, for example,
[00:49:15.220 --> 00:49:17.220]   is okay, yes, I'm fully funded for retirement,
[00:49:17.220 --> 00:49:19.780]   I'm gonna invest in more stock funds
[00:49:19.780 --> 00:49:21.540]   compared to bond funds for that reason,
[00:49:21.540 --> 00:49:22.900]   and again, that might be reasonable,
[00:49:22.900 --> 00:49:27.360]   but also consider do you have a aggressive overweight
[00:49:27.360 --> 00:49:29.520]   relative to international, because that's more risk.
[00:49:29.520 --> 00:49:32.080]   Are you holding a bunch of concentrated employer stock
[00:49:32.080 --> 00:49:33.800]   'cause you don't wanna sell it 'cause of taxes?
[00:49:33.800 --> 00:49:35.280]   Okay, that's more risk there.
[00:49:35.280 --> 00:49:37.400]   Do you have additional money
[00:49:37.400 --> 00:49:40.560]   in a non-qualified deferred comp plan of that same company?
[00:49:40.560 --> 00:49:41.920]   That's more risk yet.
[00:49:41.920 --> 00:49:45.000]   Have you decided to self-fund for long-term care insurance?
[00:49:45.000 --> 00:49:46.320]   That's more risk there.
[00:49:46.320 --> 00:49:48.800]   So if deciding to be aggressive
[00:49:48.800 --> 00:49:52.060]   in the portfolio aspect of your life,
[00:49:52.060 --> 00:49:54.400]   look at everything holistically and decide
[00:49:54.400 --> 00:49:57.720]   should I also be aggressive in all these other places too?
[00:49:57.720 --> 00:49:59.960]   - Just to follow up on that real quick.
[00:49:59.960 --> 00:50:02.040]   So at the time when people feel like,
[00:50:02.040 --> 00:50:03.800]   eh, yay, I'm fully funded,
[00:50:03.800 --> 00:50:06.080]   they're also, you're also getting older, right,
[00:50:06.080 --> 00:50:08.380]   as the years go by, and so that may,
[00:50:08.380 --> 00:50:10.200]   as you get closer to needing the money,
[00:50:10.200 --> 00:50:11.840]   and of course it gets to Carolyn's point
[00:50:11.840 --> 00:50:14.400]   about what is the goal, but if your goal is to retire,
[00:50:14.400 --> 00:50:18.240]   you, you know, your portfolio may be larger,
[00:50:18.240 --> 00:50:20.880]   you can spare more, but you also do need to de-risk.
[00:50:20.880 --> 00:50:23.740]   I would say this is the main thing I encounter
[00:50:23.740 --> 00:50:26.900]   when I talk to older adults about their portfolios.
[00:50:26.900 --> 00:50:30.460]   It is a tough sell getting people to de-risk appropriately,
[00:50:30.460 --> 00:50:33.260]   and you guys would know about this as well,
[00:50:33.260 --> 00:50:36.180]   but it, stocks have been great,
[00:50:36.180 --> 00:50:39.480]   and it is very difficult to encourage people
[00:50:39.480 --> 00:50:40.500]   to step away from them.
[00:50:40.500 --> 00:50:43.100]   Bonds haven't made an especially great case
[00:50:43.100 --> 00:50:45.820]   for themselves over the past decade,
[00:50:45.820 --> 00:50:48.600]   but I do think, you know, as you get close to drawdown,
[00:50:48.600 --> 00:50:51.000]   you need more bonds, you need more cash,
[00:50:51.000 --> 00:50:54.340]   you still need stocks, but you, you really do need
[00:50:54.340 --> 00:50:56.860]   that balance at that life stage more than ever.
[00:50:56.860 --> 00:51:00.860]   - Is there an advantage to converting
[00:51:00.860 --> 00:51:05.700]   Vanguard Mutual Fund shares to their ETF equivalents?
[00:51:05.700 --> 00:51:11.060]   - There can be an advantage if you're holding them
[00:51:11.060 --> 00:51:14.500]   in Fidelity accounts, converting them to ETFs
[00:51:14.500 --> 00:51:17.900]   allow you to buy Vanguard ETFs at no fee.
[00:51:17.900 --> 00:51:20.840]   Fidelity does charge a fee if you buy Vanguard Mutual Funds.
[00:51:20.840 --> 00:51:22.280]   They don't charge fees on selling,
[00:51:22.280 --> 00:51:23.960]   they only charge fees on buying.
[00:51:23.960 --> 00:51:29.560]   - Okay, I think we are gonna wrap up here.
[00:51:29.560 --> 00:51:32.500]   Thank you all for so many great questions.
[00:51:32.500 --> 00:51:33.720]   Thank you to our panel.
[00:51:33.720 --> 00:51:36.880]   (audience applauding)
[00:51:36.880 --> 00:51:39.880]   (audience cheering)
[00:51:39.880 --> 00:51:41.940]   you

