
[00:00:00.000 --> 00:00:01.000]   Hello, everybody.
[00:44:03.320 --> 00:44:06.320]   the level of sort of autonomy and freedom that I wanted over my week.
[00:44:06.320 --> 00:44:12.280]   So instead of joining a private practice, I'm doing what's called locum tendens medicine,
[00:44:12.280 --> 00:44:20.680]   where you sort of are a for-hire physician that you'll come in and say, you know, a hospital
[00:44:20.680 --> 00:44:24.120]   suddenly has someone quit or retire or get disabled.
[00:44:24.120 --> 00:44:26.120]   They need to cover and get help with those patients.
[00:44:26.120 --> 00:44:27.480]   So you come in and you help them.
[00:44:27.480 --> 00:44:33.800]   And it is very efficient in terms of time and income, and you have complete control
[00:44:33.800 --> 00:44:34.800]   of your schedule.
[00:44:34.800 --> 00:44:37.040]   So that's what I have been doing for the past few months.
[00:44:37.040 --> 00:44:43.440]   And we're working on the finer details in terms of all of it, but it's working out pretty
[00:44:43.440 --> 00:44:45.120]   well so far.
[00:44:45.120 --> 00:44:46.480]   Okay.
[00:44:46.480 --> 00:44:53.480]   Going to a new city, new state with family seems to be tough for me.
[00:44:53.480 --> 00:44:56.280]   I don't think I can convince my wife to move at all.
[00:44:56.280 --> 00:45:01.360]   I mean, it's hard enough to convince her to move houses in the same city, let alone a
[00:45:01.360 --> 00:45:03.360]   new state and city.
[00:45:03.360 --> 00:45:10.560]   I know Memphis is a booming city in terms of at least real estate, but the diversity
[00:45:10.560 --> 00:45:14.360]   in Memphis is different from the diversity in Southern California.
[00:45:14.360 --> 00:45:21.200]   Can you talk about how adjusting to a different type of city culture has affected you guys
[00:45:21.200 --> 00:45:23.480]   as an Asian-American family?
[00:45:23.480 --> 00:45:24.640]   Sure.
[00:45:24.640 --> 00:45:31.240]   And I think it's a very pertinent thing to talk about because diversity is important.
[00:45:31.240 --> 00:45:38.440]   So Memphis is actually a majority black city, and it has about 2% or 3% Asians.
[00:45:38.440 --> 00:45:39.440]   Wow.
[00:45:39.440 --> 00:45:40.440]   Really low.
[00:45:40.440 --> 00:45:41.440]   Yeah.
[00:45:41.440 --> 00:45:44.120]   I mean, coming from San Francisco where, I don't know the Asian percentage, but it's
[00:45:44.120 --> 00:45:45.680]   got to be at least- It's like 50%.
[00:45:45.680 --> 00:45:46.680]   Yeah.
[00:45:46.680 --> 00:45:47.680]   It's huge, right?
[00:45:47.680 --> 00:45:52.600]   So when you look around and when you walk around, you see many fewer Asians.
[00:45:52.600 --> 00:45:57.920]   And my kids, they're half-E's.
[00:45:57.920 --> 00:46:00.040]   They're half Korean, half Caucasian.
[00:46:00.040 --> 00:46:03.880]   But the Korean identity is important to us.
[00:46:03.880 --> 00:46:10.920]   But even in a place where there's only 3% Asian community, there's still Asians.
[00:46:10.920 --> 00:46:15.040]   And so my kids still go to Korean school.
[00:46:15.040 --> 00:46:19.080]   My parents came with us to Memphis, and they go to a Korean church on the weekends.
[00:46:19.080 --> 00:46:20.080]   Interesting.
[00:46:20.080 --> 00:46:21.480]   So you can still find community.
[00:46:21.480 --> 00:46:27.560]   But I'd be lying if I said that restarting in terms of your social life and forming friends
[00:46:27.560 --> 00:46:29.040]   and all that is not challenging.
[00:46:29.040 --> 00:46:30.720]   That's one thing that we're working on.
[00:46:30.720 --> 00:46:34.520]   But we're willing to put in the time and make it work.
[00:46:34.520 --> 00:46:35.520]   Okay.
[00:46:35.520 --> 00:46:40.120]   So it's hard, but it's maybe not as hard as you thought.
[00:46:40.120 --> 00:46:41.120]   It's like an adventure?
[00:46:41.120 --> 00:46:42.120]   Yeah.
[00:46:42.120 --> 00:46:45.600]   I mean, I think that's what we're seeing it because we know that professionally, my wife
[00:46:45.600 --> 00:46:48.520]   and I are much, much happier.
[00:46:48.520 --> 00:46:52.040]   The schooling options were actually much better here.
[00:46:52.040 --> 00:46:57.040]   So in LA, we couldn't even get a call back from the admissions director at the top private
[00:46:57.040 --> 00:46:58.560]   schools in LA.
[00:46:58.560 --> 00:47:01.240]   It's like-- You don't want to go to Harvard, Westlake, or
[00:47:01.240 --> 00:47:02.240]   whatever?
[00:47:02.240 --> 00:47:03.240]   It's like Hunger Games.
[00:47:03.240 --> 00:47:04.240]   It's like Hunger Games out there.
[00:47:04.240 --> 00:47:10.560]   It's like you're going to be fighting against the entertainment industry like Progeny, who
[00:47:10.560 --> 00:47:11.720]   are like billionaires.
[00:47:11.720 --> 00:47:16.540]   So it's hard to get attention at the good private schools.
[00:47:16.540 --> 00:47:20.120]   But they were incredibly welcoming here in Memphis.
[00:47:20.120 --> 00:47:22.760]   So the nation is kind of sleeping on Memphis.
[00:47:22.760 --> 00:47:24.600]   It gets a bad rap because of crime.
[00:47:24.600 --> 00:47:25.920]   And those are the things that make the news.
[00:47:25.920 --> 00:47:32.640]   But there is an incredibly passionate philanthropy sort of community here that is investing into
[00:47:32.640 --> 00:47:33.640]   the city.
[00:47:33.640 --> 00:47:39.200]   And they saw bringing in my wife and bringing my family to the city as like a big win.
[00:47:39.200 --> 00:47:42.400]   So they were like, "Okay, so we're going to help you get into private school.
[00:47:42.400 --> 00:47:44.520]   We're going to help you get set up here and there."
[00:47:44.520 --> 00:47:47.960]   And it has been an incredibly welcoming experience.
[00:47:47.960 --> 00:47:54.840]   And in that regard, I think it's been a lot more seamless than we expected.
[00:47:54.840 --> 00:47:56.120]   That's good to hear.
[00:47:56.120 --> 00:48:01.520]   I think it actually sounds like it helps being a Korean American where the population is
[00:48:01.520 --> 00:48:05.240]   only 2% to 3% because you're more unique.
[00:48:05.240 --> 00:48:10.720]   And so you bring different viewpoints, culture, profession, all that good stuff.
[00:48:10.720 --> 00:48:11.720]   So that's pretty good.
[00:48:11.720 --> 00:48:17.840]   I know I talked to my wife about whether we should move to Virginia or Hawaii.
[00:48:17.840 --> 00:48:20.920]   And the reason why I say Virginia or Hawaii is because I grew up in Virginia for high
[00:48:20.920 --> 00:48:22.520]   school and college.
[00:48:22.520 --> 00:48:26.680]   And the Asian American community, there was something like 5% or 6%.
[00:48:26.680 --> 00:48:32.460]   And I encountered some occasional racism, some fights, public schools.
[00:48:32.460 --> 00:48:38.720]   But in retrospect, I think it really toughened me up and it has made me more resilient in
[00:48:38.720 --> 00:48:43.880]   terms of the ills of the world and combating and standing up for yourself.
[00:48:43.880 --> 00:48:47.040]   And I was saying to myself, "Well, why don't we go back to Virginia and just kind of rough
[00:48:47.040 --> 00:48:48.160]   and tumble it a little bit more?"
[00:48:48.160 --> 00:48:52.280]   It's not like Virginia is that rough and tumble but like versus going to Hawaii where it's
[00:48:52.280 --> 00:48:58.720]   majority Asian, it's good lifestyle, peace, awesome love, great weather.
[00:48:58.720 --> 00:49:01.320]   And she said, "Absolutely, we're not going to Virginia."
[00:49:01.320 --> 00:49:04.840]   So I'm trying to think about the parallel of you going to Memphis, Tennessee versus
[00:49:04.840 --> 00:49:08.000]   staying in Southern California and we go to Honolulu, Hawaii.
[00:49:08.000 --> 00:49:11.560]   Because I like the grit.
[00:49:11.560 --> 00:49:12.960]   I like that.
[00:49:12.960 --> 00:49:13.960]   It's just real.
[00:49:13.960 --> 00:49:15.640]   It's the real world.
[00:49:15.640 --> 00:49:23.200]   How much do you think we're sheltering our children in developing?
[00:49:23.200 --> 00:49:27.600]   Because if we send them to private schools and they grow up in a nice house and their
[00:49:27.600 --> 00:49:33.280]   parents earn money, are you afraid that you're going to make them soft?
[00:49:33.280 --> 00:49:34.840]   And how are they going to function in life?
[00:49:35.360 --> 00:49:42.760]   Yeah, I mean, I think it is no doubt that our success means that our children are going
[00:49:42.760 --> 00:49:48.240]   to have less challenges in terms of things in their childhood.
[00:49:48.240 --> 00:49:50.240]   I think that's – it's funny.
[00:49:50.240 --> 00:49:52.120]   It's almost like a double-edged sword, right?
[00:49:52.120 --> 00:49:54.760]   You want to do well so that you can provide for your kids.
[00:49:54.760 --> 00:49:58.760]   But a lot of the experiences that shaped me and made me who I am and make me sort of this
[00:49:58.760 --> 00:50:03.920]   like determined striver who always wants to improve myself, a lot of that came from the
[00:50:03.920 --> 00:50:06.600]   challenges that I saw when I was growing up.
[00:50:06.600 --> 00:50:09.120]   We were poor for a certain part of my childhood.
[00:50:09.120 --> 00:50:16.680]   And that made me want to achieve so that I can provide for my family in a very good way.
[00:50:16.680 --> 00:50:17.720]   But we talked about this.
[00:50:17.720 --> 00:50:20.360]   So in LA, it's like perfect weather, right?
[00:50:20.360 --> 00:50:28.040]   And I always joked that everyone I encountered from Southern California in life always went
[00:50:28.040 --> 00:50:31.360]   back to Southern California for their professional lives.
[00:50:31.360 --> 00:50:34.960]   It's almost like they couldn't hack it with the weather that exists outside of Southern
[00:50:34.960 --> 00:50:35.960]   California.
[00:50:35.960 --> 00:50:42.200]   So my kids, when it's hot here because it's very hot in Memphis, they wilt.
[00:50:42.200 --> 00:50:43.200]   I wilt too.
[00:50:43.200 --> 00:50:44.440]   We're not used to it.
[00:50:44.440 --> 00:50:49.920]   But yeah, I think that there is a risk that if you provide too much, you can make your
[00:50:49.920 --> 00:50:52.280]   kids "soft" or whatever.
[00:50:52.280 --> 00:50:56.560]   But I think that doesn't mean that you don't want to provide a good education.
[00:50:56.560 --> 00:50:59.320]   That doesn't mean that you don't want to buy them clothes and things like that.
[00:50:59.320 --> 00:51:03.360]   I think you have to provide them with challenges in other ways.
[00:51:03.360 --> 00:51:09.680]   So challenging situations and challenging programs, there are other ways to do it.
[00:51:09.680 --> 00:51:10.920]   And we haven't figured it out.
[00:51:10.920 --> 00:51:11.960]   My kids are young still.
[00:51:11.960 --> 00:51:15.080]   But we'll both have to do that, I guess.
[00:51:15.080 --> 00:51:16.080]   Yeah.
[00:51:16.080 --> 00:51:19.680]   So tell me about your net worth goals and your financial goals.
[00:51:19.680 --> 00:51:24.880]   Because you left, I'm assuming, a $400,000 to $600,000 job as a urologist in Southern
[00:51:24.880 --> 00:51:25.880]   California.
[00:51:25.880 --> 00:51:30.320]   I'm assuming you're making less than that band in Memphis, but the cost of living is
[00:51:30.320 --> 00:51:33.120]   much lower.
[00:51:33.120 --> 00:51:35.760]   What is financial independence to you?
[00:51:35.760 --> 00:51:37.600]   And do you have specific net worth targets?
[00:51:37.600 --> 00:51:40.320]   And how do you come up with those targets?
[00:51:40.320 --> 00:51:43.920]   So I was very calculated about this.
[00:51:43.920 --> 00:51:49.920]   So two years into Tendinghood, when I was making a certain amount of money and it was
[00:51:49.920 --> 00:51:55.560]   a reliable paycheck and I knew what things were going to be like, I used that to project
[00:51:55.560 --> 00:51:58.580]   out a 15-year plan to financial independence.
[00:51:58.580 --> 00:52:02.480]   And I knew exactly how much we were spending in Southern California and how much we're
[00:52:02.480 --> 00:52:07.480]   likely to save and an 8% return in the stock market.
[00:52:07.480 --> 00:52:12.400]   And I calculated that we would need about $6.5 to $7 million of investments.
[00:52:12.400 --> 00:52:18.320]   And by the 4% rule, that would provide everything we needed, including inflation and all that,
[00:52:18.320 --> 00:52:21.400]   and we'd be good, right?
[00:52:21.400 --> 00:52:25.860]   Things are a little bit different now because after a while, I decided that actually the
[00:52:25.860 --> 00:52:31.040]   fastest way to financial independence is through residential real estate because so much of
[00:52:31.040 --> 00:52:36.320]   your return is in cash, in rent payments, and you could use that to just directly offset
[00:52:36.320 --> 00:52:37.320]   your living costs.
[00:52:37.320 --> 00:52:41.400]   So you don't have to abide by the 4% rule anymore because you can just pay for things
[00:52:41.400 --> 00:52:43.680]   out of the income from the rental property.
[00:52:43.680 --> 00:52:51.440]   So over the last four or five years, I've increasingly shifted our investments to real
[00:52:51.440 --> 00:52:52.440]   estate.
[00:52:52.440 --> 00:52:59.960]   So that has shifted my goal of a certain sort of investment number in the stock market to
[00:52:59.960 --> 00:53:07.480]   a cash flow number from real estate.
[00:53:07.480 --> 00:53:12.760]   So about a year or so ago, I calculated that the cash flow that we've created already with
[00:53:12.760 --> 00:53:23.000]   our portfolio, which is 28 units currently and worth about $9 million of real estate,
[00:53:23.000 --> 00:53:26.640]   the cash flow we generate has cut off about five years from that financial independence
[00:53:26.640 --> 00:53:27.640]   goal.
[00:53:27.640 --> 00:53:31.440]   So we're probably going to get there, this was one or two years ago, I was like, "We're
[00:53:31.440 --> 00:53:34.200]   going to get there probably in about 10 years or less."
[00:53:34.200 --> 00:53:38.540]   And then I didn't publish it, but I secretly feel that we're going to be there in five
[00:53:38.540 --> 00:53:41.080]   years or less, right?
[00:53:41.080 --> 00:53:50.200]   So in terms of income, by the way, in terms of transparency, by working seven to 10 days
[00:53:50.200 --> 00:53:57.240]   a month in urology as a traveling urologist, I'll still be making 400K plus a year.
[00:53:57.240 --> 00:53:58.240]   Oh, wow.
[00:53:58.240 --> 00:53:59.560]   Seven to 10 days a month, that's it?
[00:53:59.560 --> 00:54:00.920]   Seven to 10 days a month.
[00:54:00.920 --> 00:54:04.160]   And how many hours a day is that?
[00:54:04.160 --> 00:54:06.280]   About 10 hours a day.
[00:54:06.280 --> 00:54:13.160]   So it's a long day and I'm covering call, I'm doing procedures, I'm doing surgery, it's
[00:54:13.160 --> 00:54:14.160]   busy.
[00:54:14.160 --> 00:54:20.080]   But the rest of the time I'm home, I'm talking to you, I'm working on business and it's an
[00:54:20.080 --> 00:54:21.960]   incredible amount of freedom outside of that.
[00:54:21.960 --> 00:54:26.240]   So for me, that's actually much more satisfying in terms of a balance.
[00:54:26.240 --> 00:54:31.880]   And so my income has not, it's gone down because I was making, when I left Southern California,
[00:54:31.880 --> 00:54:34.000]   about 600K a year.
[00:54:34.000 --> 00:54:39.780]   So it's gone down from there quite significantly, but it's allowing me freedom to grow areas
[00:54:39.780 --> 00:54:44.600]   of business that have much higher potential.
[00:54:44.600 --> 00:54:48.920]   So I was never going to make more than 600K as a urologist in Southern California.
[00:54:48.920 --> 00:54:53.920]   I was very lucky to make that and I'm very grateful for that, but I knew that it's unlimited
[00:54:53.920 --> 00:54:55.000]   what you can make in business.
[00:54:55.000 --> 00:55:02.280]   So for me, making 300 or 400K a year as a locum tendens urologist and having all that
[00:55:02.280 --> 00:55:09.080]   extra time to work on the blog, work on social media and real estate investing, it has, I
[00:55:09.080 --> 00:55:12.680]   have no doubt that it's going to be much more lucrative in the long term.
[00:55:12.680 --> 00:55:13.680]   Okay.
[00:55:13.680 --> 00:55:16.280]   So that's interesting.
[00:55:16.280 --> 00:55:20.960]   So six to seven million was the target, but it's, it sounds, so when you said 9 million
[00:55:20.960 --> 00:55:25.320]   in real estate, is that just total real estate exposure excluding the debt you have on the
[00:55:25.320 --> 00:55:27.440]   real estate?
[00:55:27.440 --> 00:55:28.440]   Excluding the debt, correct.
[00:55:28.440 --> 00:55:29.440]   Yeah.
[00:55:29.440 --> 00:55:32.600]   So if I were to sell it, that's how much you would get, but then I wouldn't end up with
[00:55:32.600 --> 00:55:35.800]   that because I have to pay back all the mortgages and stuff like that.
[00:55:35.800 --> 00:55:36.800]   Right, right.
[00:55:36.800 --> 00:55:37.800]   Yeah.
[00:55:37.800 --> 00:55:38.800]   Got it.
[00:55:38.800 --> 00:55:41.920]   Well, it sounds like you have a lot on your plate, but then, you know, knowing that you
[00:55:41.920 --> 00:55:48.240]   only do seven to 10 days out of a 30 to 31 day month, that, that sounds pretty great.
[00:55:48.240 --> 00:55:49.760]   It leaves you a lot of time.
[00:55:49.760 --> 00:55:51.800]   I mean, how long do you think you can do?
[00:55:51.800 --> 00:55:56.840]   What's your ideal duration to do this kind of hybrid day job work and entrepreneurial
[00:55:56.840 --> 00:55:58.380]   work for?
[00:55:58.380 --> 00:56:04.120]   So I, I would love over the next year or so to get to a point where I am status quo, where
[00:56:04.120 --> 00:56:08.120]   I'm, I'm happy in all aspects, all, you know, I see it as the triad, right?
[00:56:08.120 --> 00:56:13.520]   So there's like traditional medicine, there's my family and there's business.
[00:56:13.520 --> 00:56:19.600]   And over the next year I would like to get to a point where I can sustainably do that
[00:56:19.600 --> 00:56:24.120]   balance forever because I've sort of like find the balance that works for me.
[00:56:24.120 --> 00:56:27.840]   And I think I'm pretty close actually.
[00:56:27.840 --> 00:56:33.400]   So doing medicine seven to 10 days a month I think is satisfying that, that itch for
[00:56:33.400 --> 00:56:34.840]   medicine and I love practicing.
[00:56:34.840 --> 00:56:37.920]   I love surgery still.
[00:56:37.920 --> 00:56:44.240]   And if I can do that and just be gone one weekend, one week a month, including the weekend
[00:56:44.240 --> 00:56:48.080]   and having the rest of my time to just be present for my family, I think that's pretty
[00:56:48.080 --> 00:56:49.080]   good.
[00:56:49.080 --> 00:56:55.520]   And I am hoping to scale up pretty rapidly in multifamily real estate, which takes a
[00:56:55.520 --> 00:57:00.040]   lot of investment in terms of making contacts and like finding investors and things like
[00:57:00.040 --> 00:57:01.040]   that.
[00:57:01.040 --> 00:57:05.840]   So I think I can do that with the time that I have outside of medicine very, very easily.
[00:57:05.840 --> 00:57:11.280]   So I think I'm pretty close to sort of a permanent sustainable thing.
[00:57:11.280 --> 00:57:16.320]   You know, ideally I wouldn't have to travel to do the medicine part, but if I do, I think
[00:57:16.320 --> 00:57:19.320]   I'm okay with that, at least for now.
[00:57:19.320 --> 00:57:20.320]   Got it.
[00:57:20.320 --> 00:57:21.320]   Got it.
[00:57:21.320 --> 00:57:29.280]   So in conclusion, any departing advice for listeners in terms of medicine, entrepreneurship,
[00:57:29.280 --> 00:57:34.400]   going on the path, what would you say to them who are actively looking to achieve financial
[00:57:34.400 --> 00:57:35.400]   independence?
[00:57:35.400 --> 00:57:39.860]   Yeah, I would speak to it sort of more globally, like in terms of life trajectories, right?
[00:57:39.860 --> 00:57:43.600]   So I think everyone should be going towards financial independence.
[00:57:43.600 --> 00:57:44.600]   Absolutely.
[00:57:44.600 --> 00:57:48.320]   But I think for a lot of people it is going to take a long time just depending on your
[00:57:48.320 --> 00:57:51.200]   circumstances of your income and things like that.
[00:57:51.200 --> 00:57:52.720]   I think it's a worthy goal for everyone.
[00:57:52.720 --> 00:57:59.080]   I would say more globally though, like what I say is that we have this one life, right?
[00:57:59.080 --> 00:58:03.640]   And before you know it, if you don't do anything active to move towards your goals, you'll
[00:58:03.640 --> 00:58:10.640]   look up and you'll be 65 and retired and just be kind of tired, right?
[00:58:10.640 --> 00:58:15.600]   Because you've spent your life doing something that maybe you're not satisfied with.
[00:58:15.600 --> 00:58:21.280]   So I think you don't want to be that frog that is in the pot of boiling water that just
[00:58:21.280 --> 00:58:22.280]   gets boiled, right?
[00:58:22.280 --> 00:58:26.400]   If you notice things in your life that are not to your liking, start thinking about them
[00:58:26.400 --> 00:58:29.780]   and being active in terms of changing your circumstances.
[00:58:29.780 --> 00:58:32.880]   So maybe it means a change in what you're doing in your spare time.
[00:58:32.880 --> 00:58:36.080]   Maybe it means a change in your job and your employment.
[00:58:36.080 --> 00:58:42.760]   But make those changes, start moving every single day slowly towards your goals and those
[00:58:42.760 --> 00:58:45.040]   changes and your effort will compound.
[00:58:45.040 --> 00:58:49.280]   And five years from now, you could be living the life that you dream.
[00:58:49.280 --> 00:58:50.280]   So that's what I would say.
[00:58:50.280 --> 00:58:52.280]   Dr. Iyer Well, great.
[00:58:52.280 --> 00:58:53.280]   Thanks, Doc.
[00:58:53.280 --> 00:58:56.800]   If listeners want to get in touch with you, learn more, where can they find you?
[00:58:56.800 --> 00:59:00.040]   Dr. Kahn I think the easiest is for most of us is going
[00:59:00.040 --> 00:59:04.680]   to be my blog, which is thedarwiniandoctor.com.
[00:59:04.680 --> 00:59:11.600]   It's where I have sort of chronicled my journey so far and where a lot of the big events gets
[00:59:11.600 --> 00:59:12.600]   chronicled.
[00:59:12.600 --> 00:59:17.560]   I've actually surprisingly gotten kind of a following on TikTok.
[00:59:17.560 --> 00:59:24.080]   So I have like 110,000 followers on TikTok at The Darwinian Doctor.
[00:59:24.080 --> 00:59:27.040]   And it's the same thing for YouTube.
[00:59:27.040 --> 00:59:31.400]   And I think I could get into a little bit more detail in sort of like video format because
[00:59:31.400 --> 00:59:33.800]   you can just communicate a lot more rapidly.
[00:59:33.800 --> 00:59:37.200]   So it's sort of a very good corollary to the blog.
[00:59:37.200 --> 00:59:40.200]   But those are the two places where people can easily find me.
[00:59:40.200 --> 00:59:41.480]   Dr. Iyer All right.
[00:59:41.480 --> 00:59:42.480]   Well, thanks so much.
[00:59:42.480 --> 00:59:47.520]   And listeners, if you enjoyed this episode, please rate, review and share.
[00:59:47.520 --> 00:59:52.680]   And if you want to stay in touch with Financial Samurai, I'm at financialsamurai.com/news.
[00:59:52.680 --> 00:59:54.640]   All right, take care and thank you so much, Doc.
[00:59:54.640 --> 00:59:55.840]   Dr. Kahn Thank you so much.
[00:59:55.840 --> 00:59:57.200]   This was really fun, Sam.
[00:59:57.200 --> 00:59:58.200]   Bye.
[00:59:58.200 --> 00:59:58.360]   Dr. Iyer Bye.
[00:59:58.360 --> 00:59:59.280]   (sips)
[00:59:59.280 --> 01:00:01.340]   you

