
[00:00:00.000 --> 00:00:05.200]   [BLANK_AUDIO]
[00:36:29.880 --> 00:36:33.360]   or anything like that, but I think that's why
[00:36:33.360 --> 00:36:35.360]   this paper is really nice and really important
[00:36:35.360 --> 00:36:38.880]   is because it just shows us what really matters.
[00:36:38.880 --> 00:36:43.880]   So this is also work that I did myself called Flava
[00:36:43.880 --> 00:36:49.160]   with my team where we wanted to take these ideas
[00:36:49.160 --> 00:36:50.000]   really to the limit.
[00:36:50.000 --> 00:36:52.960]   So a lot of the things that you've seen now,
[00:36:52.960 --> 00:36:54.600]   so the visual words and the VIL words
[00:36:54.600 --> 00:36:55.440]   and the things like that,
[00:36:55.440 --> 00:36:57.120]   they're all about multimodal questions.
[00:36:57.120 --> 00:36:59.720]   So how can we do visual question answering,
[00:36:59.720 --> 00:37:00.560]   something like that,
[00:37:00.560 --> 00:37:02.320]   where we just have these two modalities,
[00:37:02.320 --> 00:37:04.440]   we only care about problems that always involve
[00:37:04.440 --> 00:37:05.760]   these two modalities.
[00:37:05.760 --> 00:37:08.280]   And where we want to go, and this is kind of
[00:37:08.280 --> 00:37:11.720]   the basic premise, I think, of foundation models in general
[00:37:11.720 --> 00:37:14.280]   is that we have one model to rule them all.
[00:37:14.280 --> 00:37:16.120]   So this one model can consume data
[00:37:16.120 --> 00:37:17.760]   from all of these different modalities
[00:37:17.760 --> 00:37:19.880]   and it can synthesize across all of these
[00:37:19.880 --> 00:37:22.080]   different modalities and then do useful things
[00:37:22.080 --> 00:37:23.400]   with that information.
[00:37:24.280 --> 00:37:27.320]   So with Flava, that's exactly what we tried to build.
[00:37:27.320 --> 00:37:29.600]   So we wanted to have one foundation model
[00:37:29.600 --> 00:37:32.360]   that is good at vision and language and computer vision
[00:37:32.360 --> 00:37:34.040]   and natural language processing,
[00:37:34.040 --> 00:37:35.800]   is jointly pre-trained on all of these
[00:37:35.800 --> 00:37:36.880]   different data sources.
[00:37:36.880 --> 00:37:39.200]   So it's also trained on just CC News,
[00:37:39.200 --> 00:37:41.960]   so Common Crawl and BookCorpus.
[00:37:41.960 --> 00:37:43.360]   So it's very good at the sort of things
[00:37:43.360 --> 00:37:45.200]   you would expect BERT to be good at.
[00:37:45.200 --> 00:37:47.400]   It's trained on ImageNet for image data.
[00:37:47.400 --> 00:37:49.400]   So it's good at the things that you would expect
[00:37:49.400 --> 00:37:51.600]   as a kind of basic image model to be good at.
[00:37:51.600 --> 00:37:53.880]   And then you have this PMD dataset
[00:37:53.880 --> 00:37:57.000]   that we created out of publicly available
[00:37:57.000 --> 00:37:59.920]   image text pairs that we also train it on.
[00:37:59.920 --> 00:38:01.920]   So this PMD dataset is really just,
[00:38:01.920 --> 00:38:04.280]   if you take all the datasets that were ever created
[00:38:04.280 --> 00:38:06.840]   that have image text pairs that are publicly available.
[00:38:06.840 --> 00:38:10.200]   So unfortunately, the ClipData and the Google Align data
[00:38:10.200 --> 00:38:12.320]   and all of these datasets, they haven't been open source.
[00:38:12.320 --> 00:38:15.040]   So this is before Lion.
[00:38:15.040 --> 00:38:17.800]   So now there's a good alternative to this.
[00:38:17.800 --> 00:38:19.520]   But so this PMD dataset,
[00:38:19.520 --> 00:38:22.960]   if you combine all of these image text pairs,
[00:38:22.960 --> 00:38:24.400]   you get 70 million of them.
[00:38:24.400 --> 00:38:26.320]   So that's still pretty decent size.
[00:38:26.320 --> 00:38:28.760]   And then you can take all of this data,
[00:38:28.760 --> 00:38:30.520]   basically to solve all of these problems
[00:38:30.520 --> 00:38:32.600]   that we know we care about in these different fields.
[00:38:32.600 --> 00:38:34.360]   So you can do multi-modal reasoning,
[00:38:34.360 --> 00:38:35.720]   you can do language understanding,
[00:38:35.720 --> 00:38:37.520]   you can do visual recognition,
[00:38:37.520 --> 00:38:39.400]   all with exactly the same model.
[00:38:39.400 --> 00:38:41.240]   And that's a very powerful idea.
[00:38:41.240 --> 00:38:44.480]   I think if you work at a company like Facebook,
[00:38:44.480 --> 00:38:45.800]   you don't want to have different models
[00:38:45.800 --> 00:38:47.360]   for all kinds of different things.
[00:38:47.360 --> 00:38:48.560]   You want to have one model
[00:38:48.560 --> 00:38:50.360]   that you can really use for everything.
[00:38:50.360 --> 00:38:53.160]   That's gonna really make your life a lot easier.
[00:38:53.160 --> 00:38:57.760]   So the exact architecture here is that on the one hand,
[00:38:57.760 --> 00:39:00.400]   we have this image encoder where we take the image,
[00:39:00.400 --> 00:39:01.720]   we encode it as patches,
[00:39:01.720 --> 00:39:04.560]   and we just do what we call mass image modeling,
[00:39:04.560 --> 00:39:06.280]   but it's basically mass language modeling,
[00:39:06.280 --> 00:39:09.040]   and then just on the image tokens.
[00:39:09.040 --> 00:39:11.720]   And then on the other side,
[00:39:11.720 --> 00:39:16.480]   we have the mass language modeling on the language.
[00:39:16.480 --> 00:39:18.440]   So your regular sort of bird thing.
[00:39:18.440 --> 00:39:20.280]   And then we have a multi-modal part
[00:39:20.280 --> 00:39:22.960]   where all of this information gets combined.
[00:39:22.960 --> 00:39:27.120]   So we have a mass multi-modal modeling loss term
[00:39:27.120 --> 00:39:28.960]   where you can also do image text matching.
[00:39:28.960 --> 00:39:31.520]   So this is like your bird next sentence prediction thing.
[00:39:31.520 --> 00:39:33.680]   And then we also have a global contrastive loss,
[00:39:33.680 --> 00:39:35.440]   which is exactly like a clip.
[00:39:35.440 --> 00:39:37.080]   So if you do all of this stuff,
[00:39:37.080 --> 00:39:40.400]   it's just all transformers all the way down.
[00:39:40.400 --> 00:39:42.080]   It's sort of a very elegant way,
[00:39:42.080 --> 00:39:44.920]   I think, to combine a lot of this information.
[00:39:44.920 --> 00:39:45.880]   And when you do that,
[00:39:45.880 --> 00:39:47.560]   you get something that can really do
[00:39:47.560 --> 00:39:49.200]   a lot of things very well.
[00:39:49.200 --> 00:39:51.520]   So we're not gonna talk about that table,
[00:39:51.520 --> 00:39:53.080]   it's just way too many numbers.
[00:39:53.080 --> 00:39:54.800]   But so just trust me,
[00:39:54.800 --> 00:39:57.960]   we were pretty thorough generating the table here.
[00:39:57.960 --> 00:40:01.640]   And so over 35 different tasks,
[00:40:01.640 --> 00:40:04.480]   if you compare Flava to all kinds of different ablations
[00:40:04.480 --> 00:40:06.120]   in terms of clip models,
[00:40:06.120 --> 00:40:08.040]   then this is just a much better way
[00:40:08.040 --> 00:40:10.280]   to get to this information.
[00:40:10.280 --> 00:40:11.880]   So I think this is a nice example
[00:40:11.880 --> 00:40:15.080]   of where we're probably gonna go with the field
[00:40:15.080 --> 00:40:16.480]   in the near future.
[00:40:17.400 --> 00:40:19.320]   So the other trend that we see
[00:40:19.320 --> 00:40:20.960]   very obviously in the field right now
[00:40:20.960 --> 00:40:23.680]   is that everybody cares about generative models.
[00:40:23.680 --> 00:40:27.760]   So language models and image generative models,
[00:40:27.760 --> 00:40:30.040]   there's just a trend where we want to be generative,
[00:40:30.040 --> 00:40:31.680]   we wanna move away from this contrastive,
[00:40:31.680 --> 00:40:34.880]   discriminative stuff to the more interesting,
[00:40:34.880 --> 00:40:37.360]   more richer representations maybe that you get
[00:40:37.360 --> 00:40:41.240]   out of generating sequences or images.
[00:40:41.240 --> 00:40:44.200]   So this SimVLM paper was one of the first ones
[00:40:44.200 --> 00:40:46.160]   where they really had this separate decoder
[00:40:46.160 --> 00:40:49.480]   that was trying to generate or kind of complete captions,
[00:40:49.480 --> 00:40:53.640]   which they showed gives you a lot richer representations.
[00:40:53.640 --> 00:40:55.800]   I think this is actually the current state of the art now,
[00:40:55.800 --> 00:40:56.920]   it's called Koka.
[00:40:56.920 --> 00:40:59.840]   So a lot of these models,
[00:40:59.840 --> 00:41:02.240]   they all again look very similar,
[00:41:02.240 --> 00:41:03.520]   but in this case now we're starting
[00:41:03.520 --> 00:41:05.280]   to really see these text decoders.
[00:41:05.280 --> 00:41:07.040]   So initially with Clip,
[00:41:07.040 --> 00:41:09.200]   I think that's also what they were trying to go for,
[00:41:09.200 --> 00:41:10.880]   like OpenAI being a company
[00:41:10.880 --> 00:41:12.840]   that really likes generative models,
[00:41:12.840 --> 00:41:14.280]   but they couldn't really get it to work.
[00:41:14.280 --> 00:41:16.560]   And I think, so it took us a while as a field
[00:41:16.560 --> 00:41:19.280]   to really figure out how to do this the right way.
[00:41:19.280 --> 00:41:23.640]   And so right now we're really kind of
[00:41:23.640 --> 00:41:25.440]   in the age of language models, right?
[00:41:25.440 --> 00:41:29.000]   And so one of the interesting things you can do
[00:41:29.000 --> 00:41:32.080]   with language models is just keep them frozen
[00:41:32.080 --> 00:41:35.160]   and then learn how to project into the language models.
[00:41:35.160 --> 00:41:38.320]   So the MMBT architecture I talked about
[00:41:38.320 --> 00:41:39.760]   where we had this BERT model,
[00:41:39.760 --> 00:41:40.960]   we kind of kept it frozen
[00:41:40.960 --> 00:41:44.920]   and we learned to project into the BERT token space.
[00:41:44.920 --> 00:41:46.440]   You can do exactly the same thing,
[00:41:46.440 --> 00:41:49.000]   but then with a much fancier model
[00:41:49.000 --> 00:41:50.320]   or something like T5,
[00:41:50.320 --> 00:41:52.200]   even where you just have an encoder decoder
[00:41:52.200 --> 00:41:54.760]   or some kind of generative part of this,
[00:41:54.760 --> 00:41:56.560]   you keep that thing frozen
[00:41:56.560 --> 00:41:59.520]   and then you learn to project into the token space
[00:41:59.520 --> 00:42:01.640]   of that frozen language model.
[00:42:01.640 --> 00:42:04.960]   And then you can do lots of fun stuff, it turns out.
[00:42:04.960 --> 00:42:06.600]   So what they show in this paper
[00:42:06.600 --> 00:42:08.920]   is that you then get few-shot learners.
[00:42:08.920 --> 00:42:11.120]   So all of the things you see with GPT-3
[00:42:11.120 --> 00:42:14.040]   where you can just give it some kind of in-context examples
[00:42:14.040 --> 00:42:18.480]   and it's gonna figure out binding kind of on the fly.
[00:42:18.480 --> 00:42:21.320]   So it says like, this is a DEX and this is a BLEKET.
[00:42:21.320 --> 00:42:22.760]   So what is this?
[00:42:22.760 --> 00:42:25.440]   And then it gives you the answer that it's a DEX.
[00:42:25.440 --> 00:42:26.960]   So it really learns in context
[00:42:26.960 --> 00:42:29.400]   how you decide the feature mappings,
[00:42:29.400 --> 00:42:32.480]   which is really kind of solving the grounding problem
[00:42:32.480 --> 00:42:36.040]   that a lot of this multimodal stuff started with.
[00:42:36.040 --> 00:42:37.200]   So I think that's very cool.
[00:42:37.200 --> 00:42:41.960]   And then probably one of the coolest papers right now
[00:42:41.960 --> 00:42:43.880]   or models right now that you might've heard of
[00:42:43.880 --> 00:42:47.480]   if you follow the field is Flamingo out of DeepMind,
[00:42:47.480 --> 00:42:50.200]   where they take a chinchilla language model.
[00:42:50.200 --> 00:42:53.640]   And so this is really an optimal language model.
[00:42:53.640 --> 00:42:56.200]   And now you have this vision encoder
[00:42:56.200 --> 00:42:59.400]   that encodes multiple different images
[00:42:59.400 --> 00:43:01.400]   that you can then do reasoning over
[00:43:01.400 --> 00:43:03.160]   and then kind of auto-complete.
[00:43:03.160 --> 00:43:06.800]   So what this gets you is just a much more powerful model
[00:43:06.800 --> 00:43:09.360]   because you can do your generative
[00:43:09.360 --> 00:43:10.720]   over lots of different images.
[00:43:10.720 --> 00:43:13.400]   So it's really like stepwise, you can see it, right?
[00:43:13.400 --> 00:43:15.520]   We started off with very simple transformers
[00:43:15.520 --> 00:43:16.960]   and now we're actually at something
[00:43:16.960 --> 00:43:19.280]   that is starting to get pretty complicated
[00:43:19.280 --> 00:43:21.160]   because we have these building blocks
[00:43:21.160 --> 00:43:23.360]   like a perceiver resampler,
[00:43:23.360 --> 00:43:25.920]   where we have a bunch of different images
[00:43:25.920 --> 00:43:26.960]   that we feature rise
[00:43:26.960 --> 00:43:29.320]   and now we need to compress the information
[00:43:29.320 --> 00:43:30.840]   because sometimes we have three images,
[00:43:30.840 --> 00:43:32.200]   sometimes we have five images.
[00:43:32.200 --> 00:43:34.080]   So we wanna make sure that we can compress it
[00:43:34.080 --> 00:43:36.080]   so that it's always ready for consumption
[00:43:36.080 --> 00:43:40.400]   by the next layer of the language model.
[00:43:40.400 --> 00:43:42.040]   And then, so this paper again,
[00:43:42.040 --> 00:43:43.400]   is a really good paper to read
[00:43:43.400 --> 00:43:45.880]   because they actually, so this is not me,
[00:43:45.880 --> 00:43:48.120]   this is not my code, this comes from the actual paper.
[00:43:48.120 --> 00:43:50.560]   So they just have the diagram together with the code
[00:43:50.560 --> 00:43:52.880]   so that you can really understand what it's doing,
[00:43:52.880 --> 00:43:56.400]   which I think is really great.
[00:43:56.400 --> 00:44:00.840]   And so once you have your perceiver resampling step,
[00:44:00.840 --> 00:44:04.040]   what you then do is you do a gated cross attention.
[00:44:04.040 --> 00:44:06.200]   This is how you implement it.
[00:44:06.200 --> 00:44:08.440]   And so this gated cross attention,
[00:44:08.440 --> 00:44:12.200]   you do that before your frozen language model layer.
[00:44:12.200 --> 00:44:15.480]   So you really just have a frozen chinchilla language model
[00:44:15.480 --> 00:44:17.800]   and you learn to kind of modulate the information
[00:44:17.800 --> 00:44:20.040]   that goes into that language model.
[00:44:20.040 --> 00:44:22.240]   You propagate the gradients all the way back,
[00:44:22.240 --> 00:44:24.040]   you just don't update the language model.
[00:44:24.040 --> 00:44:25.880]   So you're really kind of trying to figure out like,
[00:44:25.880 --> 00:44:28.040]   how am I gonna design my signal
[00:44:28.040 --> 00:44:31.000]   so that my language model can do the most with it, right?
[00:44:31.000 --> 00:44:32.920]   How am I gonna combine the information?
[00:44:32.920 --> 00:44:35.400]   So you'll notice that now we do it before the layer, right?
[00:44:35.400 --> 00:44:36.480]   In a lot of this other stuff,
[00:44:36.480 --> 00:44:38.160]   you would do the attention after the layer,
[00:44:38.160 --> 00:44:39.640]   but here you do it before.
[00:44:39.640 --> 00:44:45.920]   So Garpathy, I think more than 10 years ago had this image
[00:44:45.920 --> 00:44:49.000]   with Barack Obama kind of setting his foot here on the scale
[00:44:49.000 --> 00:44:51.800]   to make somebody think like,
[00:44:51.800 --> 00:44:54.440]   they're a lot heavier than they really are.
[00:44:54.440 --> 00:44:56.400]   So this is obviously funny to us,
[00:44:56.400 --> 00:44:58.920]   but not to an AI system,
[00:44:58.920 --> 00:45:02.120]   I think unless it really understands the scene.
[00:45:02.120 --> 00:45:04.680]   And so that's why Garpathy at the time said,
[00:45:04.680 --> 00:45:06.680]   this would be a really good visual Turing test.
[00:45:06.680 --> 00:45:08.720]   Like if a system can figure this out,
[00:45:08.720 --> 00:45:11.000]   then it's actually really smart.
[00:45:11.000 --> 00:45:13.000]   And so obviously it's been a bit of a challenge
[00:45:13.000 --> 00:45:14.320]   for everybody working in the field
[00:45:14.320 --> 00:45:16.480]   then to get something that actually works on this.
[00:45:16.480 --> 00:45:20.040]   And so Flamingo, as it turns out, kind of gets the joke.
[00:45:20.040 --> 00:45:24.640]   But yeah, so it's a bit unclear if it really gets the joke,
[00:45:24.640 --> 00:45:26.160]   because if you read this conversation,
[00:45:26.160 --> 00:45:27.680]   it's sort of kind of getting steered
[00:45:27.680 --> 00:45:28.760]   in the right direction, right?
[00:45:28.760 --> 00:45:31.240]   But at least we're making progress,
[00:45:31.240 --> 00:45:32.320]   let's put it that way.
[00:45:32.320 --> 00:45:36.120]   And then, so in Flamingo,
[00:45:36.120 --> 00:45:37.600]   you still have a lot of moving parts,
[00:45:37.600 --> 00:45:40.000]   but you can really take this almost to the full extreme
[00:45:40.000 --> 00:45:42.120]   where you try to freeze almost everything.
[00:45:42.120 --> 00:45:44.520]   And you just want to learn this kind of mapping
[00:45:44.520 --> 00:45:47.320]   between your image encoder and your language model,
[00:45:47.320 --> 00:45:50.680]   or your image encoder and your encoder decoder architecture.
[00:45:50.680 --> 00:45:52.840]   And all you really do is just a projection
[00:45:52.840 --> 00:45:54.400]   between the two, right?
[00:45:54.400 --> 00:45:57.000]   So there's this nice model called Blip2,
[00:45:57.000 --> 00:46:00.040]   where they experiment with like OPT for the language model
[00:46:00.040 --> 00:46:03.080]   and Flantify for the encoder decoder architecture.
[00:46:03.080 --> 00:46:04.960]   And this just gives you amazing results.
[00:46:04.960 --> 00:46:09.040]   It gives you really complex captions and things like that
[00:46:09.040 --> 00:46:12.280]   without any real direct supervision on the captions itself,
[00:46:12.280 --> 00:46:13.840]   which is pretty impressive, I think.
[00:46:13.840 --> 00:46:15.600]   So that just shows you the power
[00:46:15.600 --> 00:46:17.600]   of language models in general.
[00:46:17.600 --> 00:46:21.400]   So here are some examples.
[00:46:21.400 --> 00:46:23.320]   So it can really do like different things
[00:46:23.320 --> 00:46:26.640]   from captioning to reasoning, to visual question answering,
[00:46:26.640 --> 00:46:29.960]   to like location detection.
[00:46:29.960 --> 00:46:32.720]   So you can have a long conversation with this system.
[00:46:32.720 --> 00:46:35.280]   This really is kind of the future where we're going, right?
[00:46:35.280 --> 00:46:36.600]   Where we're going to have a chat GPT,
[00:46:36.600 --> 00:46:39.600]   but it's also going to be able to see the world in a way.
[00:46:39.600 --> 00:46:43.440]   And so I think an interesting thing,
[00:46:43.440 --> 00:46:46.080]   so you've probably heard of like chain of thought prompting
[00:46:46.080 --> 00:46:48.080]   and things like that, where you ask the language model,
[00:46:48.080 --> 00:46:50.520]   like let's think step-by-step,
[00:46:50.520 --> 00:46:54.080]   and you can tell a vision and language model,
[00:46:54.080 --> 00:46:58.360]   generate a rationale for why something might be the case.
[00:46:58.360 --> 00:47:01.200]   So you generate a potential explanation
[00:47:01.200 --> 00:47:03.160]   for what your answer might be.
[00:47:03.160 --> 00:47:05.880]   And then after that, you ask it to answer the question.
[00:47:05.880 --> 00:47:08.760]   And it turns out that if you do that sort of multimodal
[00:47:08.760 --> 00:47:11.960]   chain of thought prompting, then the system gets much better.
[00:47:11.960 --> 00:47:14.880]   And so, this was like the new state of the art
[00:47:14.880 --> 00:47:17.800]   on science QA or benchmark like that,
[00:47:17.800 --> 00:47:20.920]   just because it learns to unpack the information, right?
[00:47:20.920 --> 00:47:23.560]   And so I think we're really as a field,
[00:47:23.560 --> 00:47:26.760]   just starting to figure out what the potential is of this.
[00:47:26.760 --> 00:47:29.080]   And I think this paper is where they also show
[00:47:29.080 --> 00:47:31.120]   that multimodal chain of thought prompting
[00:47:31.120 --> 00:47:33.480]   really gets you pretty amazing results.
[00:47:33.480 --> 00:47:37.040]   And they show very nice results on Raven matrices
[00:47:37.040 --> 00:47:40.960]   and like very complicated kind of IQ tests sort of things
[00:47:40.960 --> 00:47:43.320]   that humans are supposed to be really good at,
[00:47:43.320 --> 00:47:44.840]   but you have to be a pretty smart human
[00:47:44.840 --> 00:47:46.280]   to really be good at this.
[00:47:46.280 --> 00:47:47.760]   And this system just nails it.
[00:47:47.760 --> 00:47:51.640]   So, we're making super fast progress.
[00:47:51.640 --> 00:47:54.560]   And we started off from a very simple bird model
[00:47:54.560 --> 00:47:56.320]   that was able to look at some pictures.
[00:47:56.320 --> 00:47:57.440]   And now we're getting to these
[00:47:57.440 --> 00:48:00.520]   very sophisticated foundation models.
[00:48:00.520 --> 00:48:02.440]   So, that was my short history
[00:48:02.440 --> 00:48:04.680]   of multimodal foundation models.
[00:48:04.680 --> 00:48:08.720]   So, how much time do I have left?
[00:48:08.720 --> 00:48:11.280]   - So, after 5.50, so 25 minutes.
[00:48:11.280 --> 00:48:13.040]   - All right, okay, plenty of time.
[00:48:13.040 --> 00:48:15.560]   - We can also take questions.
[00:48:15.560 --> 00:48:17.040]   - Yeah, please, questions.
[00:48:17.040 --> 00:48:22.840]   - Do we do much pre-processing images
[00:48:22.840 --> 00:48:24.000]   for these models anymore?
[00:48:24.000 --> 00:48:25.360]   So, I noticed a lot of the images
[00:48:25.360 --> 00:48:28.720]   that just look like they were boxes,
[00:48:28.720 --> 00:48:30.640]   like where it just passed through
[00:48:30.640 --> 00:48:33.720]   with kind of no sense of shape in them.
[00:48:33.720 --> 00:48:38.320]   - Yeah, yeah, so I think the history of computer vision
[00:48:38.320 --> 00:48:40.040]   has been very similar to the history
[00:48:40.040 --> 00:48:41.320]   of natural language processing,
[00:48:41.320 --> 00:48:43.200]   where we thought we needed all of this structure
[00:48:43.200 --> 00:48:44.720]   and all of these different things.
[00:48:44.720 --> 00:48:46.680]   And it turns out you can just throw it all away
[00:48:46.680 --> 00:48:49.640]   and just have a big transformer over the patches.
[00:48:49.640 --> 00:48:52.040]   Sorry, yes.
[00:48:53.040 --> 00:48:56.120]   - Seeing as it's 2.31 and one minute, save time.
[00:48:56.120 --> 00:48:58.720]   (all laughing)
[00:48:58.720 --> 00:49:00.960]   - You mentioned a couple of times
[00:49:00.960 --> 00:49:03.800]   like model team frozen, what does that mean?
[00:49:03.800 --> 00:49:06.760]   - Yeah, yeah, sorry, I should have explained that better.
[00:49:06.760 --> 00:49:11.280]   So, it just means that we are not updating the weights.
[00:49:11.280 --> 00:49:15.880]   So, like if we go to this here, I think is a nice example.
[00:49:15.880 --> 00:49:19.520]   So, we have frozen self-attention.
[00:49:19.520 --> 00:49:22.240]   So, that just means that when we do a forward pass,
[00:49:22.240 --> 00:49:24.560]   we go all the way to whatever we want to predict,
[00:49:24.560 --> 00:49:27.200]   we get some gradients, we take them all the way down,
[00:49:27.200 --> 00:49:30.760]   but we only update the non-frozen layers.
[00:49:30.760 --> 00:49:32.920]   So, here the gradients actually do get updated,
[00:49:32.920 --> 00:49:34.480]   but these just never change.
[00:49:34.480 --> 00:49:36.280]   And so, the reason you wanna do that
[00:49:36.280 --> 00:49:39.000]   is because otherwise you're gonna drift way too far.
[00:49:39.000 --> 00:49:41.640]   And so, then you're gonna kind of destroy
[00:49:41.640 --> 00:49:44.000]   all of the cool stuff your language model has learned,
[00:49:44.000 --> 00:49:46.680]   because you're just gonna focus on the small data set
[00:49:46.680 --> 00:49:48.160]   that you're training it on.
[00:49:48.160 --> 00:49:50.800]   So, you wanna preserve the abilities of the language model,
[00:49:50.800 --> 00:49:53.720]   but you want it to become good at the thing you care about.
[00:49:53.720 --> 00:49:59.760]   Other questions?
[00:49:59.760 --> 00:50:03.160]   - In terms of poly-modal fusion,
[00:50:03.160 --> 00:50:05.400]   is there a benefit to doing like the earlier middle fusion
[00:50:05.400 --> 00:50:08.000]   as opposed to like only doing the fusion?
[00:50:08.000 --> 00:50:11.800]   - Yeah, so, I mean, we're gonna talk about evaluation next,
[00:50:11.800 --> 00:50:15.400]   but so it really depends on the task that you care about.
[00:50:15.400 --> 00:50:19.200]   And so, I would say the earlier is always the better
[00:50:19.200 --> 00:50:20.360]   if you can afford it.
[00:50:20.360 --> 00:50:23.920]   And so, like CLIP is very efficient to train,
[00:50:23.920 --> 00:50:25.800]   it's very late fusion, right, at the very end.
[00:50:25.800 --> 00:50:28.800]   So, there's no interaction between the different modalities.
[00:50:28.800 --> 00:50:33.240]   And so, that's really good if you want to be very efficient
[00:50:33.240 --> 00:50:37.480]   and if you wanna be like, for training, it's much nicer.
[00:50:37.480 --> 00:50:39.640]   But if you want to have a richer understanding
[00:50:39.640 --> 00:50:41.520]   of the multi-modal signal,
[00:50:41.520 --> 00:50:43.280]   then you want to do earlier fusion.
[00:50:43.280 --> 00:50:46.520]   So, yeah, it's always a trade-off.
[00:50:47.520 --> 00:50:52.520]   - It seems that images are just a lot more data than text.
[00:50:52.520 --> 00:50:55.600]   So, how much more difficult are these to train
[00:50:55.600 --> 00:50:59.720]   and how much bigger does like the image processing
[00:50:59.720 --> 00:51:03.520]   have to be compared to the language model?
[00:51:03.520 --> 00:51:08.520]   - Yeah, so, images are more complex in a way,
[00:51:08.520 --> 00:51:12.520]   but they're also kind of higher bandwidth representations.
[00:51:12.520 --> 00:51:14.280]   So, there's a lot of kind of like,
[00:51:14.280 --> 00:51:17.640]   just pixels that our brains just abstract away, right?
[00:51:17.640 --> 00:51:19.440]   It's really about the scene that you're seeing
[00:51:19.440 --> 00:51:21.960]   and like you're not really thinking too much
[00:51:21.960 --> 00:51:24.560]   about the pixels themselves.
[00:51:24.560 --> 00:51:26.680]   So, like Jan Le Coon likes to say
[00:51:26.680 --> 00:51:30.680]   that language is just a kind of low bandwidth,
[00:51:30.680 --> 00:51:33.560]   a proxy for a language of thought,
[00:51:33.560 --> 00:51:35.800]   which is much richer and much higher bandwidth.
[00:51:35.800 --> 00:51:38.920]   And like he thinks probably visual, I'm not so sure.
[00:51:39.800 --> 00:51:43.800]   But so, yeah, I don't think that there's necessarily
[00:51:43.800 --> 00:51:45.800]   a difference between kind of the scaling laws
[00:51:45.800 --> 00:51:47.440]   that you see in these systems,
[00:51:47.440 --> 00:51:50.800]   or at least we still have to figure that out.
[00:51:50.800 --> 00:51:53.400]   We'll kind of talk about that towards the end as well.
[00:51:53.400 --> 00:51:59.440]   - Do these modern models also have certain social
[00:51:59.440 --> 00:52:02.800]   and cultural bias, just like the natural language model?
[00:52:02.800 --> 00:52:05.000]   - Oh, yeah, they have terrible biases, yeah.
[00:52:05.000 --> 00:52:06.800]   (audience laughing)
[00:52:06.800 --> 00:52:09.800]   So, yeah, some people are actually working on this
[00:52:09.800 --> 00:52:11.000]   who are in this very room.
[00:52:11.000 --> 00:52:13.480]   But so, these models can be very racist
[00:52:13.480 --> 00:52:14.760]   also in what they generate
[00:52:14.760 --> 00:52:17.280]   or the kind of predictions they make.
[00:52:17.280 --> 00:52:21.200]   So, if you have an Asian basketball player
[00:52:21.200 --> 00:52:22.280]   standing sort of like this
[00:52:22.280 --> 00:52:24.560]   with a basketball very obviously there,
[00:52:24.560 --> 00:52:26.560]   then the model will think that he's playing ping pong
[00:52:26.560 --> 00:52:27.600]   because he's Asian.
[00:52:27.600 --> 00:52:28.720]   (audience laughing)
[00:52:28.720 --> 00:52:29.560]   I'm not joking.
[00:52:29.560 --> 00:52:33.800]   So, these models,
[00:52:33.800 --> 00:52:35.800]   just like all neural networks,
[00:52:35.800 --> 00:52:36.920]   this is really a big problem.
[00:52:36.920 --> 00:52:39.000]   And one of the most interesting problems
[00:52:39.000 --> 00:52:41.120]   that you should be working on if you're a student
[00:52:41.120 --> 00:52:42.720]   and you wanna make a difference is,
[00:52:42.720 --> 00:52:45.280]   how do we get these systems to be much better
[00:52:45.280 --> 00:52:46.520]   at these sorts of things?
[00:52:46.520 --> 00:52:51.040]   - So, in one of the examples,
[00:52:51.040 --> 00:52:52.640]   you show like the model interpret
[00:52:52.640 --> 00:52:54.360]   from the content of an image.
[00:52:54.360 --> 00:52:57.040]   So, we wanna understand the content of a video.
[00:52:57.040 --> 00:52:59.720]   So, what actual challenges you might see
[00:52:59.720 --> 00:53:00.560]   like in the video?
[00:53:00.560 --> 00:53:02.400]   - Yeah, so, in the video,
[00:53:02.400 --> 00:53:06.880]   you might see like what improvements we can make
[00:53:06.880 --> 00:53:08.840]   to our new scope.
[00:53:08.840 --> 00:53:12.560]   - Yeah, so, you're asking about the attention mask
[00:53:12.560 --> 00:53:13.520]   sort of, right?
[00:53:13.520 --> 00:53:16.640]   Yeah, so you can use the same idea for videos
[00:53:16.640 --> 00:53:18.080]   and you just look at the video
[00:53:18.080 --> 00:53:20.200]   and so these systems are so good.
[00:53:20.200 --> 00:53:21.920]   Now, the object detectors are so good,
[00:53:21.920 --> 00:53:25.040]   you can really track objects kind of real time
[00:53:25.040 --> 00:53:27.280]   as they go through your video.
[00:53:27.280 --> 00:53:29.240]   And so, you can try to check how that aligns
[00:53:29.240 --> 00:53:31.960]   with your attention mask in your model.
[00:53:31.960 --> 00:53:35.280]   So, a lot of like,
[00:53:35.280 --> 00:53:37.160]   so videos I think are sort of interesting,
[00:53:37.160 --> 00:53:39.160]   but they're also not really interesting
[00:53:39.160 --> 00:53:42.240]   because you can very often just sub sample images
[00:53:42.240 --> 00:53:43.280]   and solve the images
[00:53:43.280 --> 00:53:45.800]   rather than having to deal with the complex video.
[00:53:45.800 --> 00:53:48.160]   But yeah.
