
[00:00:00.000 --> 00:00:01.000]   [GASP]
[00:43:07.000 --> 00:43:09.000]   That's why I don't do math live on the show.
[00:43:09.000 --> 00:43:11.000]   2003, except financial math.
[00:43:11.000 --> 00:43:13.000]   I could do financial math in my sleep.
[00:43:13.000 --> 00:43:16.000]   I don't mind doing that live on the show, but non-financial math,
[00:43:16.000 --> 00:43:19.000]   I always get scared about my answers until I write them down.
[00:43:19.000 --> 00:43:22.000]   1991--go back to 1991--
[00:43:22.000 --> 00:43:27.000]   and design a curriculum of study for an entering first grader
[00:43:27.000 --> 00:43:32.000]   that in 12th grade will prepare them to live in the world that existed in 2003.
[00:43:32.000 --> 00:43:35.000]   Would you be thinking app development?
[00:43:35.000 --> 00:43:38.000]   Apple, iPhone app--the iPhone wasn't even out yet.
[00:43:38.000 --> 00:43:40.000]   That happened 4 or 5 years later, something like that.
[00:43:40.000 --> 00:43:44.000]   But think how dramatically our entire world has shifted.
[00:43:44.000 --> 00:43:46.000]   That's the deal that we face. That's what we face.
[00:43:46.000 --> 00:43:49.000]   And maybe 100 years ago--maybe--I don't even buy this--
[00:43:49.000 --> 00:43:53.000]   but maybe it was possible at that point in time in 12 years--
[00:43:53.000 --> 00:43:57.000]   or actually 8 years--maybe you can give somebody everything they need to have
[00:43:57.000 --> 00:44:02.000]   in a 12-year period of time of instruction.
[00:44:02.000 --> 00:44:09.000]   But in today's world, there's no way it's possible. No way.
[00:44:09.000 --> 00:44:16.000]   I could not possibly imagine what the world is going to look like in 2024.
[00:44:16.000 --> 00:44:20.000]   I can have some general direction as far as ideas,
[00:44:20.000 --> 00:44:24.000]   but it's likely to be twice as fast and twice as different and twice as awesome
[00:44:24.000 --> 00:44:28.000]   or twice as horrible as what I think.
[00:44:28.000 --> 00:44:32.000]   So what kind of arrogance is it to think that we could give a child
[00:44:32.000 --> 00:44:36.000]   everything that they need in 12 years?
[00:44:36.000 --> 00:44:40.000]   Now, to be fair, I don't think that most teachers or most school administrators
[00:44:40.000 --> 00:44:43.000]   actually think that. It's more about acquiring the skill of learning.
[00:44:43.000 --> 00:44:47.000]   But again, I stand by my observation that very few people
[00:44:47.000 --> 00:44:51.000]   at the end of their educational career--at least at the end of their school career--
[00:44:51.000 --> 00:44:55.000]   come out with the ability to teach themselves whatever they want to teach themselves.
[00:44:55.000 --> 00:44:59.000]   That's the key. So I need to build that excellent academic foundation
[00:44:59.000 --> 00:45:04.000]   and give the tools of learning so that then my child can go on
[00:45:04.000 --> 00:45:07.000]   to learn what they actually need to learn.
[00:45:07.000 --> 00:45:11.000]   Subjects and knowledge change. And it's very important, even when teaching subjects,
[00:45:11.000 --> 00:45:16.000]   I actually personally have a little bit of a beef with even how we do it.
[00:45:16.000 --> 00:45:21.000]   Because we teach just enough of a subject to make the student think that they know something,
[00:45:21.000 --> 00:45:24.000]   when in reality, what they're taught is probably not even accurate.
[00:45:24.000 --> 00:45:28.000]   Because at the deeper levels, it's largely undone.
[00:45:28.000 --> 00:45:33.000]   Me personally, I've experienced things like economics.
[00:45:33.000 --> 00:45:37.000]   I took college--high school economics. I had an awesome economics teacher in high school.
[00:45:37.000 --> 00:45:40.000]   He was just totally inspiring. All the students loved him.
[00:45:40.000 --> 00:45:45.000]   But I took high school economics, then took college micro-macroeconomics.
[00:45:45.000 --> 00:45:48.000]   So I thought I knew how the world works. I couldn't even explain it.
[00:45:48.000 --> 00:45:50.000]   I was pretty ignorant, but I didn't realize it.
[00:45:50.000 --> 00:45:53.000]   I felt really well-equipped, but I couldn't even explain something as simple
[00:45:53.000 --> 00:45:56.000]   as how the United States banking system works,
[00:45:56.000 --> 00:46:00.000]   or what's the difference between monetary policy and fiscal policy, things like that.
[00:46:00.000 --> 00:46:03.000]   So you have to be careful of what you think you know,
[00:46:03.000 --> 00:46:07.000]   when sometimes you don't actually know that.
[00:46:07.000 --> 00:46:12.000]   Even worse, in a world of having access to Wikipedia 24/7,
[00:46:12.000 --> 00:46:17.000]   does it really matter if I've memorized all of the abbreviations for the periodic table,
[00:46:17.000 --> 00:46:22.000]   or if I know what the capital city of Zimbabwe is?
[00:46:22.000 --> 00:46:26.000]   By the way, the capital city of Zimbabwe, in case you're interested, is Harare.
[00:46:26.000 --> 00:46:29.000]   And Harare was officially called Salisbury until 1982.
[00:46:29.000 --> 00:46:32.000]   It's the capital and the most populous city of Zimbabwe,
[00:46:32.000 --> 00:46:35.000]   situated in the northeast of the country in the heart of historic Mashonaland.
[00:46:35.000 --> 00:46:39.000]   The city has an estimated population of 1.6 million people.
[00:46:39.000 --> 00:46:43.000]   So in a world where I can access that information from my smartphone,
[00:46:43.000 --> 00:46:46.000]   in a world where Google's putting up balloons all around the world,
[00:46:46.000 --> 00:46:51.000]   and the world--or they want to, excuse me, they're testing--
[00:46:51.000 --> 00:46:54.000]   where there's going to be global Wi-Fi access to every corner of the planet,
[00:46:54.000 --> 00:46:59.000]   I don't know, in a decade, two decades, I don't know how long it'll take, but not long,
[00:46:59.000 --> 00:47:04.000]   how do you teach subjects in that context?
[00:47:04.000 --> 00:47:08.000]   What do you do to teach languages where, by the time my son enters high school,
[00:47:08.000 --> 00:47:12.000]   if you're talking with somebody and they're speaking Chinese and you're speaking French,
[00:47:12.000 --> 00:47:17.000]   you hold out your phone and the phone, real-time, will translate their input speech
[00:47:17.000 --> 00:47:21.000]   into your language of listening.
[00:47:21.000 --> 00:47:25.000]   What do you do with that in that type of world?
[00:47:25.000 --> 00:47:30.000]   Even more important, I've never learned and retained anything that didn't actually matter to me.
[00:47:30.000 --> 00:47:34.000]   So for example, science. All through high school, I got good grades all through high school.
[00:47:34.000 --> 00:47:38.000]   Took all the sciences. Took honors chemistry and honors physics and all this stuff.
[00:47:38.000 --> 00:47:42.000]   And I didn't enjoy most of them. Now, looking back, I wish I had.
[00:47:42.000 --> 00:47:48.000]   But what value did that serve me if I didn't retain the information?
[00:47:48.000 --> 00:47:51.000]   So to me, I think the academic skill is incredibly important,
[00:47:51.000 --> 00:47:56.000]   but the academic skill needs to be applied to things that the student is actually interested in.
[00:47:56.000 --> 00:48:04.000]   Or the great teachers of the world will help create the interest in the student.
[00:48:04.000 --> 00:48:08.000]   The most pointed example in my life, when I was younger,
[00:48:08.000 --> 00:48:13.000]   I never enjoyed English or literature or Shakespeare, things like that.
[00:48:13.000 --> 00:48:18.000]   Recently though, so I've never considered myself a poetry buff or a Shakespeare guy,
[00:48:18.000 --> 00:48:21.000]   something like that. Recently though, I listened to a teacher talk about poetry,
[00:48:21.000 --> 00:48:26.000]   talk about Shakespeare, and talk about some of the art of his poems.
[00:48:26.000 --> 00:48:29.000]   And this teacher was a world-class teacher.
[00:48:29.000 --> 00:48:32.000]   And they were talking about the meaning of it.
[00:48:32.000 --> 00:48:40.000]   And I was just spellbound, utterly spellbound with the ideas that they were presenting.
[00:48:40.000 --> 00:48:43.000]   And I just thought to myself, "Man, I've got to go take a Shakespeare class.
[00:48:43.000 --> 00:48:47.000]   That is awesome. How amazing."
[00:48:47.000 --> 00:48:50.000]   And I'm sure my high school teacher tried, but my high school teacher may not have been
[00:48:50.000 --> 00:48:52.000]   necessarily a world-class teacher.
[00:48:52.000 --> 00:48:57.000]   So as long as I've got the academic ability, then I can go and find the teacher.
[00:48:57.000 --> 00:49:02.000]   So the basic academic ability I think is a big deal to me.
[00:49:02.000 --> 00:49:07.000]   And I think out of interest will come the well-rounded knowledge base.
[00:49:07.000 --> 00:49:13.000]   I do think a well-rounded knowledge base is important, but go and look at the skits,
[00:49:13.000 --> 00:49:17.000]   not skits, they're not staged, but it's so sad, go look at the man on the street video interviews
[00:49:17.000 --> 00:49:22.000]   and just ask yourself what the actual knowledge base is of the average person on the street.
[00:49:22.000 --> 00:49:28.000]   I guarantee you that just through self-interest, just things that people are naturally interested in,
[00:49:28.000 --> 00:49:32.000]   if you provide an environment and some academic ability, people will go on and learn about it.
[00:49:32.000 --> 00:49:34.000]   At least I did.
[00:49:34.000 --> 00:49:37.000]   So academic excellence.
[00:49:37.000 --> 00:49:39.000]   I mentioned critical thinking.
[00:49:39.000 --> 00:49:42.000]   We've got to teach the skills of critical thinking.
[00:49:42.000 --> 00:49:46.000]   Those skills, there are skills that can be learned and that must be taught.
[00:49:46.000 --> 00:49:53.000]   I mentioned that earlier in the context of morality.
[00:49:53.000 --> 00:49:56.000]   So character, academic excellence.
[00:49:56.000 --> 00:50:01.000]   Next is I want my son to have a practical education.
[00:50:01.000 --> 00:50:03.000]   Now what is practical?
[00:50:03.000 --> 00:50:05.000]   I have a few thoughts here.
[00:50:05.000 --> 00:50:13.000]   Practical, how I would define it, is knowing how to go about the process of dealing with life.
[00:50:13.000 --> 00:50:17.000]   So as a simple example, as I record this, it's Monday, the 10th of November.
[00:50:17.000 --> 00:50:19.000]   Over the weekend on Friday, I broke my site.
[00:50:19.000 --> 00:50:23.000]   I think what I did was I uploaded a new plug-in to WordPress.
[00:50:23.000 --> 00:50:25.000]   I've been trying to figure out how to make a membership site.
[00:50:25.000 --> 00:50:32.000]   So I loaded a new plug-in into WordPress, and I think that broke my podcast feed.
[00:50:32.000 --> 00:50:34.000]   So the feed just stopped working.
[00:50:34.000 --> 00:50:37.000]   Nobody could download it, at least in some places.
[00:50:37.000 --> 00:50:40.000]   So I went back and I deactivated the plug-in.
[00:50:40.000 --> 00:50:47.000]   I tried to figure out how to switch my podcast feed from being delivered over WordPress to being delivered over Libsyn,
[00:50:47.000 --> 00:50:50.000]   is actually what I was trying to get it to switch to.
[00:50:50.000 --> 00:50:57.000]   I wound up--I thought I did it all, and then I kept waiting and waiting for iTunes to update.
[00:50:57.000 --> 00:51:03.000]   Then I found out this morning that iTunes still hadn't updated, and I finally figured out that I had broken the iTunes link.
[00:51:03.000 --> 00:51:06.000]   So as I sit here, iTunes is not working.
[00:51:06.000 --> 00:51:10.000]   It's working on your iOS device, but it's not working on iTunes proper.
[00:51:10.000 --> 00:51:18.000]   iTunes has six of my 99 shows, and I just sit here and I try to contact Apple to manually fix it, and we'll see if they can fix it.
[00:51:18.000 --> 00:51:24.000]   But the process--I didn't know how to do any of those things, even before I started doing them.
[00:51:24.000 --> 00:51:27.000]   I didn't know how to do any of those things a year ago when I started the show.
[00:51:27.000 --> 00:51:29.000]   I'd never done any of this stuff.
[00:51:29.000 --> 00:51:30.000]   I never made a website.
[00:51:30.000 --> 00:51:31.000]   I never did any of that stuff.
[00:51:31.000 --> 00:51:33.000]   I had to figure it out.
[00:51:33.000 --> 00:51:42.000]   For me, I need to make sure that I provide educational opportunities to know about how to go about the process of learning stuff
[00:51:42.000 --> 00:51:50.000]   and dealing with real-life stuff and recognizing the fact that it's very possible that I'm going to break my entire website.
[00:51:50.000 --> 00:51:51.000]   You know what? That's okay.
[00:51:51.000 --> 00:51:52.000]   I did it.
[00:51:52.000 --> 00:51:53.000]   I broke it.
[00:51:53.000 --> 00:51:55.000]   That's what I was scared of, was breaking the website.
[00:51:55.000 --> 00:52:01.000]   I get very intimidated by technical stuff personally because I don't have a strong computer technical background,
[00:52:01.000 --> 00:52:03.000]   but I always just remind myself, "Well, keep going. You'll figure it out."
[00:52:03.000 --> 00:52:05.000]   You know what? You learn to deal with stuff.
[00:52:05.000 --> 00:52:11.000]   Once you learn that tests don't matter and you see through the whole nonsense of getting good test grades,
[00:52:11.000 --> 00:52:14.000]   you can just forget about that and just get to what you want.
[00:52:14.000 --> 00:52:16.000]   That's what real life is about.
[00:52:16.000 --> 00:52:19.000]   I don't care about what my iTunes ranking is.
[00:52:19.000 --> 00:52:22.000]   I care about is my show working so that I can reach people.
[00:52:22.000 --> 00:52:30.000]   I want to teach that practical way of thinking and encourage and teach that ability to say, "What am I trying to do?
[00:52:30.000 --> 00:52:34.000]   How do I learn about it? Let me go and do it and deal with the things that come."
[00:52:34.000 --> 00:52:36.000]   Deal with breaking the site.
[00:52:36.000 --> 00:52:39.000]   That's why I'm applying the metaphor.
[00:52:39.000 --> 00:52:41.000]   Another example.
[00:52:41.000 --> 00:52:45.000]   I cut my wife's hair this last week for the second time.
[00:52:45.000 --> 00:52:48.000]   I decided I'd like to learn it.
[00:52:48.000 --> 00:52:50.000]   She's like, "Hey, you want to try cutting my hair?"
[00:52:50.000 --> 00:52:51.000]   I said, "Yeah."
[00:52:51.000 --> 00:52:52.000]   We went and watched a YouTube video.
[00:52:52.000 --> 00:52:56.000]   Some months ago, I cut it for the first time and watched the YouTube video, and it came out pretty good.
[00:52:56.000 --> 00:52:57.000]   I did layers.
[00:52:57.000 --> 00:52:58.000]   We found a YouTube video.
[00:52:58.000 --> 00:53:00.000]   It taught me how to do it.
[00:53:00.000 --> 00:53:03.000]   We borrowed some scissors, and I did it, and it was pretty cool.
[00:53:03.000 --> 00:53:07.000]   Then this last week, she wanted another haircut, so I did it again.
[00:53:07.000 --> 00:53:09.000]   Man, I screwed the whole thing up.
[00:53:09.000 --> 00:53:14.000]   We cut off way more than I intended to.
[00:53:14.000 --> 00:53:16.000]   I felt so bad.
[00:53:16.000 --> 00:53:20.000]   Thankfully, I think we were able to fix it a little bit, but I have an awesome wife.
[00:53:20.000 --> 00:53:23.000]   She's totally a good sport.
[00:53:23.000 --> 00:53:27.000]   That was cool that we were able to do it, but the point was that I learned a ton,
[00:53:27.000 --> 00:53:29.000]   and now I'm developing this new skill.
[00:53:29.000 --> 00:53:34.000]   I'm never going to go be a lady's hairdresser, but I've got this whole new skill set that I never would have dreamed I'd had a year ago.
[00:53:34.000 --> 00:53:38.000]   I've been cutting my brother's hair for a long time, so I could always go get a job as a barber if I need to,
[00:53:38.000 --> 00:53:41.000]   but now I'm learning how to cut my wife's hair.
[00:53:41.000 --> 00:53:44.000]   What a cool thing to learn.
[00:53:44.000 --> 00:53:50.000]   Just that process of learning, I had to deal with all of the emotions of being scared of something because I'm not very good at it,
[00:53:50.000 --> 00:53:54.000]   and then go and say, "Well, okay. Let me find it. How do I learn about it?
[00:53:54.000 --> 00:53:56.000]   How can I practice? How can I figure it out?"
[00:53:56.000 --> 00:54:01.000]   My ignorance is displayed that I don't know as much, or it just didn't work, so now I've got to go fix my problem.
[00:54:01.000 --> 00:54:05.000]   That's practical. That's practical.
[00:54:05.000 --> 00:54:16.000]   Everything about school, why don't we teach education and model around practical application instead of arbitrary theoretical stuff?
[00:54:16.000 --> 00:54:17.000]   What else is practical?
[00:54:17.000 --> 00:54:22.000]   What about the ability to actually house yourself, clothe yourself, and feed yourself?
[00:54:22.000 --> 00:54:29.000]   I often get a little bit jealous of indigenous cultures, whatever indigenous culture you're aware of,
[00:54:29.000 --> 00:54:36.000]   because I just think, "Wow, if I grew up as a Maasai warrior in Kenya, out in the boonies,
[00:54:36.000 --> 00:54:45.000]   and let's assume I grew up in a traditional indigenous culture, think about what I would actually know at the age of 12."
[00:54:45.000 --> 00:54:47.000]   I would probably know how to live.
[00:54:47.000 --> 00:54:54.000]   I would know how to house myself, how to build a shelter for me and for my family at the age of 12.
[00:54:54.000 --> 00:54:58.000]   I would probably know how to go out and find food and hunt and forage for it.
[00:54:58.000 --> 00:55:00.000]   I may know how to grow it.
[00:55:00.000 --> 00:55:09.000]   I may know how to go fishing, and I may know how to weave clothing or kill something and put it on or do something.
[00:55:09.000 --> 00:55:13.000]   Now, in our culture, that's entirely—none of us really live that way.
[00:55:13.000 --> 00:55:16.000]   We have a high division of labor, so none of us really do that stuff.
[00:55:16.000 --> 00:55:21.000]   But wouldn't it be cool if I actually did know how to do that?
[00:55:21.000 --> 00:55:26.000]   So I'd love for my son to have some of those skills.
[00:55:26.000 --> 00:55:28.000]   So how could I teach that?
[00:55:28.000 --> 00:55:29.000]   That's what I think about.
[00:55:29.000 --> 00:55:35.000]   I've got some ideas, but take him camping, teach him bushcrafting, give him the opportunity to learn bushcrafting
[00:55:35.000 --> 00:55:38.000]   and teach me, because it's not a real strength of mine.
[00:55:38.000 --> 00:55:44.000]   Take him hunting, take him fishing, have him build stuff, teach him how to build housing.
[00:55:44.000 --> 00:55:50.000]   Wouldn't that be cool if you could actually practically house yourself, clothe yourself, and feed yourself?
[00:55:50.000 --> 00:55:56.000]   Now, in our culture, we don't—most of us don't actually do that, and I think a lot more of us could
[00:55:56.000 --> 00:56:01.000]   and probably should build our own house and provide for our own food.
[00:56:01.000 --> 00:56:07.000]   I think it would be really valuable, but our culture doesn't really work that way.
[00:56:07.000 --> 00:56:09.000]   So we need other skills.
[00:56:09.000 --> 00:56:15.000]   So why don't, instead of teaching medieval history, why don't we teach job skills?
[00:56:15.000 --> 00:56:18.000]   Or even better, I say let's teach earning skills.
[00:56:18.000 --> 00:56:22.000]   I think school's probably going to do a better job teaching job skills than I ever would.
[00:56:22.000 --> 00:56:26.000]   The job skills defined as sit down and do your work largely.
[00:56:26.000 --> 00:56:31.000]   But I can teach vocational skills, and I can teach entrepreneurship.
[00:56:31.000 --> 00:56:37.000]   Why don't we have as a goal that all 15-year-olds have a functioning business
[00:56:37.000 --> 00:56:41.000]   that is sufficient to support themselves and a family?
[00:56:41.000 --> 00:56:50.000]   I know 15-year-olds that have that, and I know plenty of 15—I mean, all 15-year-olds could have that.
[00:56:50.000 --> 00:56:52.000]   Now, how do you do this?
[00:56:52.000 --> 00:56:53.000]   Well, maybe you do it in tech.
[00:56:53.000 --> 00:56:59.000]   In today's world, you write an app, you sell a song, you program something useful, you learn a skill,
[00:56:59.000 --> 00:57:02.000]   you learn to use spreadsheets, you learn to be an Excel wizard,
[00:57:02.000 --> 00:57:07.000]   you learn to deal with QuickBooks and do bookkeeping and accounting.
[00:57:07.000 --> 00:57:10.000]   Maybe you're a 15-year-old and you start with baking.
[00:57:10.000 --> 00:57:15.000]   Well, why can't you be a master chef by the age of 15, or at least apprentice to one and be on the path?
[00:57:15.000 --> 00:57:17.000]   You could do this physically with labor.
[00:57:17.000 --> 00:57:23.000]   The average 15-year-old growing up on a farm can pretty much do everything on that farm.
[00:57:23.000 --> 00:57:29.000]   In the past, my dad grew up on a farm, and he said at the age of 13 he was doing a man's work.
[00:57:29.000 --> 00:57:34.000]   There's very little that a 13- or 15-year-old on a farm cannot physically do.
[00:57:34.000 --> 00:57:37.000]   Could be a master builder, could be a master welder.
[00:57:37.000 --> 00:57:44.000]   So why do we keep kids locked away and not have the expectation at the age of 15 that they're able to do that stuff?
[00:57:44.000 --> 00:57:47.000]   I think entrepreneurship should be a primary course,
[00:57:47.000 --> 00:57:57.000]   and that we should be encouraging children to build businesses and fail and build and learn and build and succeed and build and fail and build and succeed.
[00:57:57.000 --> 00:58:00.000]   That can be applied on a very small scale.
[00:58:00.000 --> 00:58:06.000]   So in our culture, building your own house may be a skill that a young person could pick up,
[00:58:06.000 --> 00:58:12.000]   but if not, why don't we focus on the skill of trading, taking them to a flea market and having them have a stand
[00:58:12.000 --> 00:58:18.000]   or opening up a knife-sharpening business at the local green market or selling rabbits.
[00:58:18.000 --> 00:58:25.000]   When I was a kid, I raised and sold rabbits, partly for meat, and then I figured out I'd get a lot more if I sold them live.
[00:58:25.000 --> 00:58:34.000]   So why don't we teach that as a skill, and then you can actually apply haggling and negotiating and learn all of those.
[00:58:34.000 --> 00:58:37.000]   Job skills, I think, are important.
[00:58:37.000 --> 00:58:44.000]   It's funny, I do make a lot of fun of jobs and work in favor of entrepreneurship, and I think I probably go a little overboard sometimes.
[00:58:44.000 --> 00:58:47.000]   But the best way to learn job skills is to go out and get a job.
[00:58:47.000 --> 00:58:53.000]   I really hate the fact that we deprive kids of the opportunity to learn because of child labor laws.
[00:58:53.000 --> 00:59:02.000]   Now, I understand the argument about why they exist, and I don't have enough knowledge to actually be competent to discuss whether they're good or bad.
[00:59:02.000 --> 00:59:05.000]   I don't know enough about them to open my mouth.
[00:59:05.000 --> 00:59:13.000]   So the fact is they exist, but I think it's a pity that it's tough for a 12-year-old to go out and get a job.
[00:59:13.000 --> 00:59:17.000]   Now, thankfully, there's still the black market, basically, where they can go out and work.
[00:59:17.000 --> 00:59:22.000]   And man, the best thing that I did is I learned through working for people.
[00:59:22.000 --> 00:59:25.000]   Casual labor here, casual construction ability there.
[00:59:25.000 --> 00:59:31.000]   But I know some friends of mine that never got their first job until they graduated from college.
[00:59:31.000 --> 00:59:50.000]   And when I observed the things that were difficult for them and their own personal self-confidence and their own personal sense of security and their own knowledge of themselves and what they were good at and what they weren't good at, and I compared that with--I was just thankful of how I was raised, where I had an opportunity.
[00:59:50.000 --> 00:59:57.000]   My dad was always working hard to give me opportunities to work in different industries and different trades and different careers.
[00:59:57.000 --> 00:59:59.000]   I laid tile at one point.
[00:59:59.000 --> 01:00:00.000]   I managed a farm.
[01:00:00.000 --> 01:00:01.000]   I drove a tractor.
[01:00:01.000 --> 01:00:05.000]   I did office work as office accounting.
[01:00:05.000 --> 01:00:07.000]   I worked as a typist.
[01:00:07.000 --> 01:00:08.000]   I did graphic design.
[01:00:08.000 --> 01:00:11.000]   I did all these different things, and you start to understand, hey, that's what I want to do.
[01:00:11.000 --> 01:00:12.000]   I don't want to do that.
[01:00:12.000 --> 01:00:15.000]   That doesn't work for me.
[01:00:15.000 --> 01:00:17.000]   And all those things start to build together.
[01:00:17.000 --> 01:00:26.000]   So a broad range of experience is a major contributor to actually knowing what you want.
[01:00:26.000 --> 01:00:32.000]   So why doesn't the average 15-year-old have three or four different jobs a year?
[01:00:32.000 --> 01:00:34.000]   Or the average 10-year-old?
[01:00:34.000 --> 01:00:35.000]   Why not?
[01:00:35.000 --> 01:00:36.000]   Now, again, I get it.
[01:00:36.000 --> 01:00:50.000]   I get the child labor stuff, but I'm just saying as far as if you can figure that out, at least to me, if I can figure out a way to legally do it and do it in a way that's safe in a safe environment, what an amazing learning opportunity jobs are.
[01:00:50.000 --> 01:00:56.000]   Think about even all the vocational skills that can be learned without having the context of a job, self-employment.
[01:00:56.000 --> 01:01:00.000]   So why don't we teach kids how an Excel document works?
[01:01:00.000 --> 01:01:03.000]   Teach kids how Microsoft Access works.
[01:01:03.000 --> 01:01:09.000]   Teach kids how TurboTax works and take that knowledge and apply it beyond just the basics.
[01:01:09.000 --> 01:01:19.000]   Now, this is one of those areas where a little bit of focus on some business applications and some things that you can actually turn into income can accomplish a major good.
[01:01:19.000 --> 01:01:32.000]   So those are some vocational skills that I would love for my son or daughter, should we be blessed with a daughter in the future, to be able to learn and to know.
[01:01:32.000 --> 01:01:33.000]   What else?
[01:01:33.000 --> 01:01:34.000]   What other practical skills?
[01:01:34.000 --> 01:01:36.000]   I would say what about life skills?
[01:01:36.000 --> 01:01:39.000]   What about relationship skills?
[01:01:39.000 --> 01:01:56.000]   I wish every child in this country, by the time they were 10 years old, had read How to Win Friends and Influence People and done a book report on it and then had practiced and engaged in a class of applying the exercises and practicing that.
[01:01:56.000 --> 01:02:00.000]   Can you imagine how amazing – those of you who read the book, if you haven't read the book, you're underprivileged.
[01:02:00.000 --> 01:02:01.000]   Go read it.
[01:02:01.000 --> 01:02:12.000]   But can you imagine how much smoother our society would function if every member of our society read and lived by the principles laid out in How to Win Friends and Influence People?
[01:02:12.000 --> 01:02:14.000]   That is important.
[01:02:14.000 --> 01:02:18.000]   Those kinds of relationship skills are key.
[01:02:18.000 --> 01:02:21.000]   How do you get a job at the top without relationship skills?
[01:02:21.000 --> 01:02:23.000]   You don't.
[01:02:23.000 --> 01:02:25.000]   What about marriage skills?
[01:02:25.000 --> 01:02:35.000]   Do you not need to learn skills of how to engage with somebody and how to actually – how to engage with somebody?
[01:02:35.000 --> 01:02:39.000]   Now, I personally don't ascribe to the theory of practice marriage.
[01:02:39.000 --> 01:02:42.000]   That is against my personal moral code.
[01:02:42.000 --> 01:02:44.000]   I don't think that's necessary.
[01:02:44.000 --> 01:02:47.000]   But you can sure learn that with some educational environments.
[01:02:47.000 --> 01:02:53.000]   If as a parent you have kids and they have siblings and you put them in a difficult situation where they got to learn to get along.
[01:02:53.000 --> 01:03:01.000]   You get off the airplane in Sao Paulo, Brazil at 1 a.m. and you can't – everything's shut down.
[01:03:01.000 --> 01:03:04.000]   You can't get to the city and now you got to sleep on the floor.
[01:03:04.000 --> 01:03:08.000]   And your 9-year-old son and your 11-year-old daughter are at each other's throats.
[01:03:08.000 --> 01:03:19.000]   That's an awesome experience for a kid to be in and to learn to control your emotion, be gentle, be kind, don't be hurtful.
[01:03:19.000 --> 01:03:22.000]   You got to create that.
[01:03:22.000 --> 01:03:25.000]   I want to create that – I guess I'm kind of preaching to you.
[01:03:25.000 --> 01:03:27.000]   These are the things that I want to do.
[01:03:27.000 --> 01:03:31.000]   I want to create that kind of educational experience for my kids.
[01:03:31.000 --> 01:03:36.000]   I want them to be in difficult situations where they have to learn to master their emotions.
[01:03:36.000 --> 01:03:45.000]   If you learn to master your emotions at the age of 9, it's a lot better than being an explosive 49-year-old blowing up at your spouse or at your boss.
[01:03:45.000 --> 01:03:49.000]   If you didn't master your emotions at the age of 9.
[01:03:49.000 --> 01:03:52.000]   What about personal finance skills, investing skills?
[01:03:52.000 --> 01:03:56.000]   Why aren't all 15-year-olds trading stocks?
[01:03:56.000 --> 01:03:59.000]   Why aren't 13-year-old girls flipping houses?
[01:03:59.000 --> 01:04:01.000]   You think I'm kidding? I'm not.
[01:04:01.000 --> 01:04:07.000]   You read every now and then a news story where a 15-year-old girl flipped a house and we think that's remarkable.
[01:04:07.000 --> 01:04:09.000]   And it is in our society.
[01:04:09.000 --> 01:04:11.000]   But it doesn't have to be.
[01:04:11.000 --> 01:04:23.000]   Throughout history, children have essentially had all of the – throughout history, the average age of adult in most traditional cultures is early teens.
[01:04:23.000 --> 01:04:26.000]   Some younger, some older, but early teens.
[01:04:26.000 --> 01:04:31.000]   So why do we lock it up and then consider it remarkable when a 27-year-old flips a house?
[01:04:31.000 --> 01:04:36.000]   Why don't with dad and mom's guidance and help and the mentor and whatnot, why aren't 13-year-olds doing it?
[01:04:36.000 --> 01:04:39.000]   17-year-olds flipping houses.
[01:04:39.000 --> 01:04:42.000]   That should be an important part of an educational opportunity.
[01:04:42.000 --> 01:04:49.000]   Now to some 14-year-olds, this is where individualization gets into it because this is an overriding hallmark.
[01:04:49.000 --> 01:04:52.000]   They couldn't care less about flipping a house.
[01:04:52.000 --> 01:04:59.000]   They would care about building a cookie business or doing nuclear physics.
[01:04:59.000 --> 01:05:02.000]   Everyone has different interests.
[01:05:02.000 --> 01:05:09.000]   But why isn't it normal? Why do we lock kids up into a schooling environment that doesn't allow them to be trading stocks for real?
[01:05:09.000 --> 01:05:15.000]   It's just, oh, for this nine-week session in school, we're going to do this play stock account.
[01:05:15.000 --> 01:05:18.000]   Every child should own stock.
[01:05:18.000 --> 01:05:23.000]   It should be understanding the companies that they're working on, that they're owning.
[01:05:23.000 --> 01:05:30.000]   They should be looking at brands not as being consumers but as being owners, at least if they want to be financially independent.
[01:05:30.000 --> 01:05:42.000]   How awesome if you could create an enjoyment of being an owner instead of a buyer in your son or daughter.
[01:05:42.000 --> 01:05:44.000]   Why not build that?
[01:05:44.000 --> 01:05:46.000]   What about cooking skills?
[01:05:46.000 --> 01:05:50.000]   What makes a bigger difference in your personal finances?
[01:05:50.000 --> 01:05:59.000]   Is it the ability to cook and to cook well for a family on $150 a month budget instead of a $700 a month budget?
[01:05:59.000 --> 01:06:04.000]   Or the knowledge of whether a shark is a mammal or a fish?
[01:06:04.000 --> 01:06:09.000]   And I didn't actually remember the answer of whether a shark is a mammal or a fish, so I looked it up.
[01:06:09.000 --> 01:06:18.000]   And sharks are a group of fish characterized by a cartilaginous skeleton, five to seven gill slits on the sides of the head, and pectoral fins that are not fused to the head.
[01:06:18.000 --> 01:06:21.000]   Modern sharks are classified—you get the point.
[01:06:21.000 --> 01:06:24.000]   Wikipedia answered my question in five seconds.
